identifier1	identifier2	annotator	judgment	comment	lemma	round
blumenbach_anatomie_1805-990-1	26120215_1956_07_08_02_255.tcf.xml-10-6	annotator1	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9905-3	brehm_thierleben06_1869-9854-2	annotator1	4.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	brehm_thierleben06_1869-9905-3	annotator1	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-10-6	vogt_briefe02_1851-7019-780	annotator1	3.0	 	Ohrwurm	3
paul_titan01_1800-265-59	blumenbach_naturgeschichte_1807-5376-5	annotator1	3.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	vogt_briefe02_1851-7019-780	annotator1	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	26120215_1980_11_12_01_080.tcf.xml-21-19	annotator1	1.0	 	Ohrwurm	3
vogt_briefe01_1851-6563-3	blumenbach_naturgeschichte_1815-5519-5	annotator1	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	boelsche_liebesleben01_1898-6183-7	annotator1	3.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1807-5376-5	blumenbach_naturgeschichte_1803-5233-5	annotator1	4.0	gleicher Satz	Ohrwurm	3
brehm_thierleben06_1869-9880-11	blumenbach_naturgeschichte_1803-5233-5	annotator1	3.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	brehm_thierleben06_1869-25551-10	annotator1	4.0	 	Ohrwurm	3
treviranus_biologie01_1802-3551-1	brehm_thierleben06_1869-9905-3	annotator1	4.0	 	Ohrwurm	3
treviranus_biologie01_1802-3551-1	blumenbach_naturgeschichte_1821-5626-5	annotator1	3.0	 	Ohrwurm	3
vogt_briefe01_1851-7235-1	blumenbach_naturgeschichte_1807-5376-5	annotator1	3.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1807-5376-5	brehm_thierleben06_1869-25551-19	annotator1	4.0	 	Ohrwurm	3
blumenbach_anatomie2_1805-1004-1	brehm_thierleben06_1869-9898-7	annotator1	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-8065-76	blumenbach_anatomie_1805-990-1	annotator1	3.0	 	Ohrwurm	3
brehm_thierleben06_1869-9873-5	paul_titan01_1800-265-31	annotator1	3.0	 	Ohrwurm	3
vogt_briefe02_1851-7019-780	blumenbach_naturgeschichte_1807-5376-5	annotator1	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	vogt_briefe02_1851-7019-780	annotator1	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	blumenbach_anatomie_1824-1113-1	annotator1	3.0	 	Ohrwurm	3
brehm_thierleben06_1869-9905-3	treviranus_biologie04_1814-2841-42	annotator1	3.0	 	Ohrwurm	3
2532889X_1987-07-18_01_307.tcf.xml-9-1	brehm_thierleben06_1869-8065-76	annotator1	4.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	brehm_thierleben06_1869-9905-3	annotator1	4.0	 	Ohrwurm	3
blumenbach_anatomie2_1805-1004-1	26120215_1950_07_23_01_193.tcf.xml-31-6	annotator1	4.0	 	Ohrwurm	3
paul_titan01_1800-265-31	26120215_1956_07_08_02_255.tcf.xml-1-6	annotator6	2.0	 	Ohrwurm	3
26120215_1959_08_01_01_202.tcf.xml-30-23	brehm_thierleben06_1869-25551-1	annotator6	4.0	Ich habe den Labidura gigantea gegoogelt.	Ohrwurm	3
brehm_thierleben06_1869-25551-10	26120215_1950_07_23_01_193.tcf.xml-31-6	annotator6	4.0	Auch den Forficula auricularia habe ich gegoogelt.	Ohrwurm	3
brehm_thierleben06_1869-25551-10	brehm_thierleben06_1869-9873-5	annotator6	4.0	 	Ohrwurm	3
vogt_briefe02_1851-7019-780	brehm_thierleben06_1869-9854-2	annotator6	4.0	(unter der Annahme, dass der Kontext in Satz 2 ein Lexikon über Lebewesen ist)	Ohrwurm	3
brehm_thierleben06_1869-9854-2	paul_titan01_1800-265-31	annotator6	4.0	 	Ohrwurm	3
26120215_1959_07_14_01_100.tcf.xml-5-11	blumenbach_anatomie_1824-1113-1	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	blumenbach_naturgeschichte_1830-6026-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9898-7	blumenbach_naturgeschichte_1803-5233-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	paul_titan01_1800-265-59	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	treviranus_biologie01_1802-3551-1	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1807-5376-5	26120215_1959_08_01_01_202.tcf.xml-30-23	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	blumenbach_anatomie_1824-1113-1	annotator6	4.0	 	Ohrwurm	3
carus_zoologie_1872-6097-29	brehm_thierleben06_1869-9857-6	annotator6	4.0	 	Ohrwurm	3
paul_titan01_1800-265-44	blumenbach_naturgeschichte_1803-5233-5	annotator6	4.0	 	Ohrwurm	3
vogt_briefe01_1851-7235-1	blumenbach_naturgeschichte_1807-5376-5	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	paul_titan01_1800-265-59	annotator6	4.0	 	Ohrwurm	3
moltke_zustaende_1841-3780-9	26120215_1990_08_24_01_374.tcf.xml-22-1	annotator6	4.0	 	Ohrwurm	3
carus_zoologie_1872-6097-29	brehm_thierleben06_1869-25551-1	annotator6	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-15-9	treviranus_biologie04_1814-2841-42	annotator6	4.0	 	Ohrwurm	3
26120215_1959_08_01_01_202.tcf.xml-30-23	blumenbach_naturgeschichte_1830-6026-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	berg_ostasienzoologie01_1876-1410-27	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	brehm_thierleben06_1869-9897-2	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9873-5	carus_zoologie_1872-6097-29	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	blumenbach_anatomie_1805-990-1	annotator6	4.0	(Satz 1 und 2 sind identisch)	Ohrwurm	3
brehm_thierleben06_1869-25551-1	26120215_1980_11_12_01_080.tcf.xml-21-19	annotator6	2.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	26120215_1990_08_24_01_374.tcf.xml-22-1	annotator6	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-15-9	brehm_thierleben06_1869-9857-6	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	brehm_thierleben06_1869-9897-2	annotator6	4.0	 	Ohrwurm	3
2532889X_1987-07-18_01_307.tcf.xml-9-1	blumenbach_naturgeschichte_1832-6008-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9897-2	blumenbach_anatomie2_1805-1004-1	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1815-5519-5	26120215_1956_07_08_02_255.tcf.xml-10-6	annotator6	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	brehm_thierleben06_1869-8065-76	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9880-11	paul_titan01_1800-265-31	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-19	vogt_briefe02_1851-7019-780	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-8065-76	blumenbach_anatomie_1815-1035-1	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9905-3	26120215_1956_07_08_02_255.tcf.xml-10-6	annotator6	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	blumenbach_naturgeschichte_1830-6026-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	paul_titan01_1800-265-44	annotator6	4.0	 	Ohrwurm	3
vogt_briefe01_1851-7235-1	paul_titan01_1800-265-59	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9857-6	vogt_briefe02_1851-7019-780	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	blumenbach_naturgeschichte_1815-5519-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	blumenbach_anatomie_1815-1035-1	annotator6	4.0	 	Ohrwurm	3
paul_titan01_1800-265-59	treviranus_biologie04_1814-2841-42	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1821-5626-5	brehm_thierleben06_1869-25551-1	annotator6	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-15-9	blumenbach_naturgeschichte_1807-5376-5	annotator6	4.0	 	Ohrwurm	3
vogt_briefe01_1851-6563-3	brehm_thierleben06_1869-9880-11	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	brehm_thierleben06_1869-9905-3	annotator6	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-10-6	brehm_thierleben06_1869-9898-7	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1807-5376-5	brehm_thierleben06_1869-9854-2	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9905-3	treviranus_biologie04_1814-2841-42	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1815-5519-5	brehm_thierleben06_1869-9857-6	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1815-5519-5	brehm_thierleben06_1869-9873-5	annotator6	4.0	 	Ohrwurm	3
2532889X_1985-11-21_01_061.tcf.xml-19-29	2532889X_1987-06-27_01_146.tcf.xml-22-15	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9898-7	26120215_1959_08_01_01_202.tcf.xml-30-23	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1803-5233-5	vogt_briefe01_1851-6563-3	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-1	26120215_1950_07_23_01_193.tcf.xml-31-6	annotator6	4.0	 	Ohrwurm	3
26120215_1981_10_31_01_206.tcf.xml-37-0	2532889X_1969-02-18_01_092.tcf.xml-39-11	annotator6	0.0	Aus Satz 1 geht die Bedeutung von “Ohrwurm nicht hervor”	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	treviranus_biologie01_1802-3551-1	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9854-2	brehm_thierleben06_1869-9897-2	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1821-5626-5	carus_zoologie_1872-6097-29	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-8065-76	26120215_1959_08_01_01_202.tcf.xml-30-23	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	vogt_briefe02_1851-7019-780	annotator6	4.0	 	Ohrwurm	3
paul_titan01_1800-265-44	brehm_thierleben06_1869-9905-3	annotator6	4.0	 	Ohrwurm	3
26120215_1950_07_23_01_193.tcf.xml-31-6	treviranus_biologie04_1814-2841-42	annotator6	4.0	 	Ohrwurm	3
paul_titan01_1800-265-59	paul_titan01_1800-265-44	annotator6	4.0	(Satz 1 und 2 sind identisch)	Ohrwurm	3
2532889X_1988-03-22_01_173.tcf.xml-3-2	blumenbach_anatomie_1824-1113-1	annotator6	2.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	brehm_thierleben06_1869-25551-10	annotator6	4.0	 	Ohrwurm	3
blumenbach_anatomie_1805-990-1	paul_titan01_1800-265-31	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	berg_ostasienzoologie01_1876-1410-27	annotator6	4.0	 	Ohrwurm	3
carus_zoologie_1872-6097-29	treviranus_biologie04_1814-2841-42	annotator6	4.0	 	Ohrwurm	3
26120215_1950_07_23_01_193.tcf.xml-31-6	treviranus_biologie01_1802-3551-1	annotator6	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	brehm_thierleben06_1869-9854-2	annotator6	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1807-5376-5	blumenbach_naturgeschichte_1803-5233-5	annotator6	4.0	(Satz 1 und 2 sind identisch)	Ohrwurm	3
brehm_thierleben06_1869-25551-1	brehm_thierleben06_1869-9873-5	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	vogt_briefe01_1851-7235-1	annotator6	4.0	 	Ohrwurm	3
vogt_briefe01_1851-6563-3	paul_titan01_1800-265-44	annotator6	4.0	 	Ohrwurm	3
26120215_1950_07_23_01_193.tcf.xml-31-6	brehm_thierleben06_1869-9898-7	annotator6	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9898-7	brehm_thierleben06_1869-9873-5	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9880-11	brehm_thierleben06_1869-9857-6	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9873-5	2532889X_1987-07-18_01_307.tcf.xml-9-1	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9873-5	blumenbach_naturgeschichte_1830-6026-5	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9854-2	blumenbach_naturgeschichte_1815-5519-5	annotator3	4.0	 	Ohrwurm	3
blumenbach_anatomie2_1805-1004-1	brehm_thierleben06_1869-25551-1	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-10	berg_ostasienzoologie01_1876-1410-27	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1815-5519-5	brehm_thierleben06_1869-9905-3	annotator3	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	2532889X_1987-07-18_01_307.tcf.xml-9-1	annotator3	4.0	 	Ohrwurm	3
2532889X_1983-09-19_01_128.tcf.xml-6-5	brehm_thierleben06_1869-9878-2	annotator3	2.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	brehm_thierleben06_1869-25551-10	annotator3	4.0	 	Ohrwurm	3
berg_ostasienzoologie01_1876-1410-27	brehm_thierleben06_1869-9898-7	annotator3	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-10-6	treviranus_biologie04_1814-2841-42	annotator3	4.0	 	Ohrwurm	3
paul_titan01_1800-265-59	26120215_1950_07_23_01_193.tcf.xml-31-6	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-8065-76	blumenbach_anatomie_1805-990-1	annotator3	4.0	 	Ohrwurm	3
boelsche_liebesleben01_1898-6183-7	brehm_thierleben06_1869-25551-10	annotator3	4.0	 	Ohrwurm	3
26120215_1959_07_14_01_100.tcf.xml-5-11	brehm_thierleben06_1869-9857-6	annotator3	4.0	 	Ohrwurm	3
26120215_1956_07_08_02_255.tcf.xml-1-6	paul_titan01_1800-265-44	annotator3	4.0	 	Ohrwurm	3
paul_titan01_1800-265-44	blumenbach_anatomie_1805-990-1	annotator3	4.0	 	Ohrwurm	3
26120215_1959_08_01_01_202.tcf.xml-30-23	paul_titan01_1800-265-44	annotator3	4.0	 	Ohrwurm	3
26120215_1959_08_01_01_202.tcf.xml-30-23	berg_ostasienzoologie01_1876-1410-27	annotator3	4.0	 	Ohrwurm	3
26120215_1959_07_14_01_100.tcf.xml-5-11	carus_zoologie_1872-6097-29	annotator3	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	vogt_briefe02_1851-7019-780	annotator3	4.0	 	Ohrwurm	3
boelsche_liebesleben01_1898-6183-7	blumenbach_anatomie_1815-1035-1	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-25551-19	blumenbach_naturgeschichte_1803-5233-5	annotator3	4.0	 	Ohrwurm	3
2532889X_1971-05-11_01_158.tcf.xml-9-6	26120215_1990_09_19_01_729.tcf.xml-3-2	annotator3	4.0	 	Ohrwurm	3
26120215_1950_07_23_01_193.tcf.xml-31-6	brehm_thierleben06_1869-9898-7	annotator3	4.0	 	Ohrwurm	3
paul_titan01_1800-265-59	brehm_thierleben06_1869-9898-7	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9880-11	blumenbach_anatomie2_1805-1004-1	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	vogt_briefe01_1851-6563-3	annotator3	4.0	 	Ohrwurm	3
treviranus_biologie04_1814-2841-42	paul_titan01_1800-265-44	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1807-5376-5	blumenbach_anatomie_1815-1035-1	annotator3	4.0	 	Ohrwurm	3
treviranus_biologie01_1802-3551-1	vogt_briefe02_1851-7019-780	annotator3	4.0	 	Ohrwurm	3
blumenbach_anatomie_1805-990-1	brehm_thierleben06_1869-9897-2	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1821-5626-5	26120215_1956_07_08_02_255.tcf.xml-10-6	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9905-3	brehm_thierleben06_1869-9854-2	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	2532889X_1987-07-18_01_307.tcf.xml-9-1	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1803-5233-5	vogt_briefe01_1851-6563-3	annotator3	4.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	blumenbach_anatomie_1805-990-1	annotator3	4.0	links u. rechts derselbe Satz	Ohrwurm	3
paul_titan01_1800-265-59	2532889X_1987-07-18_01_307.tcf.xml-9-1	annotator3	4.0	 	Ohrwurm	3
2532889X_1988-12-27_01_066.tcf.xml-17-1	2532889X_1989-04-07_01_050.tcf.xml-39-14	annotator3	4.0	 	Ohrwurm	3
berg_ostasienzoologie01_1876-1410-27	brehm_thierleben06_1869-25551-1	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9854-2	blumenbach_naturgeschichte_1821-5626-5	annotator3	4.0	 	Ohrwurm	3
paul_titan01_1800-265-31	26120215_1959_07_14_01_100.tcf.xml-5-11	annotator3	4.0	 	Ohrwurm	3
blumenbach_anatomie_1824-1113-1	treviranus_biologie04_1814-2841-42	annotator3	4.0	 	Ohrwurm	3
26120215_1959_08_01_01_202.tcf.xml-30-23	boelsche_liebesleben01_1898-6183-7	annotator3	4.0	 	Ohrwurm	3
moltke_zustaende_1841-3780-9	26120215_1959_07_14_01_100.tcf.xml-5-11	annotator3	4.0	 	Ohrwurm	3
moltke_zustaende_1841-3780-9	blumenbach_naturgeschichte_1815-5519-5	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9905-3	carus_zoologie_1872-6097-29	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9873-5	blumenbach_anatomie_1815-1035-1	annotator3	4.0	 	Ohrwurm	3
2532889X_1987-07-18_01_307.tcf.xml-9-1	brehm_thierleben06_1869-25551-1	annotator3	4.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	26120215_1956_07_08_02_255.tcf.xml-1-6	annotator3	4.0	 	Ohrwurm	3
2532889X_1987-07-18_01_307.tcf.xml-9-1	brehm_thierleben06_1869-8065-76	annotator3	4.0	 	Ohrwurm	3
paul_titan01_1800-265-44	brehm_thierleben06_1869-9905-3	annotator3	4.0	 	Ohrwurm	3
treviranus_biologie01_1802-3551-1	26120215_1959_07_14_01_100.tcf.xml-5-11	annotator3	4.0	 	Ohrwurm	3
26120215_1959_07_14_01_100.tcf.xml-5-11	blumenbach_anatomie_1824-1113-1	annotator3	4.0	 	Ohrwurm	3
blumenbach_anatomie_1815-1035-1	brehm_thierleben06_1869-25551-19	annotator3	4.0	 	Ohrwurm	3
vogt_briefe01_1851-7235-1	blumenbach_naturgeschichte_1807-5376-5	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9857-6	brehm_thierleben06_1869-9873-5	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9898-7	brehm_thierleben06_1869-25551-10	annotator3	4.0	 	Ohrwurm	3
vogt_briefe01_1851-6563-3	paul_titan01_1800-265-44	annotator3	4.0	 	Ohrwurm	3
2532889X_1985-11-21_01_061.tcf.xml-19-29	2532889X_1987-06-27_01_146.tcf.xml-22-15	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1830-6026-5	boelsche_liebesleben01_1898-6183-7	annotator3	4.0	 	Ohrwurm	3
treviranus_biologie01_1802-3551-1	blumenbach_naturgeschichte_1821-5626-5	annotator3	4.0	 	Ohrwurm	3
26120215_1959_07_14_01_100.tcf.xml-5-11	treviranus_biologie04_1814-2841-42	annotator3	4.0	 	Ohrwurm	3
blumenbach_naturgeschichte_1832-6008-5	boelsche_liebesleben01_1898-6183-7	annotator3	4.0	 	Ohrwurm	3
vogt_briefe01_1851-6563-3	brehm_thierleben06_1869-9880-11	annotator3	4.0	 	Ohrwurm	3
brehm_thierleben06_1869-9898-7	blumenbach_naturgeschichte_1821-5626-5	annotator3	4.0	 	Ohrwurm	3
