lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
Ohrwurm	NN	1800	1	paul_titan01_1800-265-59	 	Dabei ist der Reichskörper wie das erste Princip der Moral oder wie Jungfernerde sehr unauflöslich; ja gesetzt, einer von uns nähme ein Churschwerdt und schnitte ihn damit wie einen Ohrwurm entzwei, so würde sich die gezähnte Hälfte eben wie der gespaltene Ohrwurm umkehren und den Hinterrest rein aufspeisen — und dann wäre ja der gesammte verknüpfte Ohrwurm wieder da und satt dazu.	352:359	0:384	Dabei iſt der Reichskörper wie das erſte Princip der Moral oder wie Jungfernerde ſehr unauflöslich ; ja geſetzt , einer von uns nähme ein Churſchwerdt und ſchnitte ihn damit wie einen Ohrwurm entzwei , ſo würde ſich die gezähnte Hälfte eben wie der geſpaltene Ohrwurm umkehren und den Hinterreſt rein aufſpeiſen — und dann wäre ja der geſammte verknüpfte Ohrwurm wieder da und ſatt dazu .	59	0:66	dabei sein d Reichskörper wie d erst Prinzip d Moral oder wie Jungfernerde sehr unauflöslich ; ja setzen , eine von wir nehmen eine Kurschwert und schneiden er damit wie eine Ohrwurm entzwei , so werden sich d gezähnt Hälfte eben wie d gespalten Ohrwurm umkehren und d hinter rein aufspeisen -- und dann sein ja d gesamt verknüpfen Ohrwurm wieder da und satt dazu .	PAV VAFIN ART NN KOKOM ART ADJA NN ART NN KON KOKOM NN ADV ADJD $. ADV VVPP $, ART APPR PPER VVFIN ART NN KON VVFIN PPER PAV KOKOM ART NN PTKVZ $, ADV VAFIN PRF ART ADJA NN ADV KOKOM ART ADJA NN VVINF KON ART ADJD ADJD VVINF $( KON ADV VAFIN ADV ART ADJA VVFIN NN ADV ADV KON ADJD PAV $.	Dabei ist der Reichskörper wie das erste Prinzip der Moral oder wie Jungfernerde sehr unauflöslich ; ja gesetzt , einer von uns nähme ein Kurschwert und schnitte ihn damit wie einen Ohrwurm entzwei , so würde sich die gezähnte Hälfte eben wie der gespaltene Ohrwurm umkehren und den Hinterst rein aufspeisen -- und dann wäre ja der gesamte verknüpfte Ohrwurm wieder da und satt dazu .
Ohrwurm	NN	1898	1	boelsche_liebesleben01_1898-6183-7	 	Sie bilden eine Insektengruppe, die den Ohrwürmern und Heuschrecken näher steht als den Käfern.	40:50	0:95	Sie bilden eine Inſektengruppe , die den Ohrwürmern und Heuſchrecken näher ſteht als den Käfern .	7	0:16	sie bilden eine Insektengruppe , die d Ohrwurm und Heuschrecke nah stehen als d Käfer .	PPER VVFIN ART NN $, PRELS ART NN KON NN ADJD VVFIN KOKOM ART NN $.	Sie bilden eine Insektengruppe , die den Ohrwürmern und Heuschrecken näher steht als den Käfern .
Ohrwurm	NN	1869	1	brehm_thierleben06_1869-9897-2	 	Daß die Ohrwürmer ausschließlich Pflanzenfresser seien, glaube ich nicht, allerlei Anzeigen bringen mich auf die Vermuthung, daß sie Fleischnahrung nicht verschmähen und auch in dieser Beziehung den Grillen und andern hüpfenden Schrecken nahe stehen.	8:17	0:250	Daß die Ohrwürmer ausſchließlich Pflanzenfreſſer ſeien , glaube ich nicht , allerlei Anzeigen bringen mich auf die Vermuthung , daß ſie Fleiſchnahrung nicht verſchmähen und auch in dieſer Beziehung den Grillen und andern hüpfenden Schrecken nahe ſtehen .	2	0:38	daß d Ohrwurm ausschließlich Pflanzenfresser sein , glauben ich nicht , allerlei Anzeige bringen mich auf d Vermutung , daß sie Fleischnahrung nicht verschmähen und auch in diese Beziehung d Grille und ander hüpfend Schrecken nahe stehen .	KOUS ART NN ADV NN VAFIN $, VVFIN PPER PTKNEG $, PIAT NN VVFIN PRF APPR ART NN $, KOUS PPER NN PTKNEG VVINF KON ADV APPR PDAT NN ART NN KON ADJA ADJA NN ADJD VVINF $.	Daß die Ohrwürmer ausschließlich Pflanzenfresser seien , glaube ich nicht , allerlei Anzeigen bringen mich auf die Vermutung , daß sie Fleischnahrung nicht verschmähen und auch in dieser Beziehung den Grillen und anderen hüpfenden Schrecken nahe stehen .
Ohrwurm	NN	1876	1	berg_ostasienzoologie01_1876-1410-27	 	Die flügellosen Gliederthiere findet man auch hier am leichtesten durch Aufheben des abgefallenen Laubes und der Steine, zwischen Baumwurzeln und dgl., so von eigentlichen Insekten Ohrwürmer, Forficula, hasami-musi, d. h. Scheereninsekt, der Encyclopädie, und Johanniswürmchen, Larven von Lampyris, vermuthlich Japonica Thunberg; ferner verschiedene Spinnen, k’mo (kumo), Tausendfüsse verschiedener Gattungen, wie kleine hellgelbe Iulus, orangegefleckte Polydesmus (Japonicus und Martensi Peters), osamusi der Encyclopädie, Scolopendra, mukade, bis fingerslang und kleine schlanke Geophilus; der Biss der Scolopendra ist schmerzhaft, doch ohne weitere Folgen, wie ich an mir selbst erfuhr.	181:190	0:689	Die flügellosen Gliederthiere findet man auch hier am leichtesten durch Aufheben des abgefallenen Laubes und der Steine , zwischen Baumwurzeln und dgl. , so von eigentlichen Insekten Ohrwürmer , Forficula , hasami-musi , d. h. Scheereninsekt , der Encyclopädie , und Johanniswürmchen , Larven von Lampyris , vermuthlich Japonica Thunberg ; ferner verschiedene Spinnen , k’mo ( kumo ) , Tausendfüsse verschiedener Gattungen , wie kleine hellgelbe Iulus , orangegefleckte Polydesmus ( Japonicus und Martensi Peters ) , osamusi der Encyclopädie , Scolopendra , mukade , bis fingerslang und kleine schlanke Geophilus ; der Biss der Scolopendra ist schmerzhaft , doch ohne weitere Folgen , wie ich an mir selbst erfuhr .	27	0:112	d flügellos Gliedertier finden man auch hier am leicht durch Aufheben d abgefallen Laub und d Stein , zwischen Baumwurzel und Dgl. , so von eigentlich Insekt Ohrwurm , Forficula , Hasami-Musi , d. h. Schereninsekt , d Enzyklopädie , und Johanniswurmchen , Larve von Lampyris , vermutlich Japonica Thunberg ; ferner verschieden Spinne , K'mo ( Kumo ) , Tausendfuß verschieden Gattung , wie klein hellgelb Iulus , orangegefleckt Polydesmus ( Japonicus und Martensi Peters ) , Osamusi d Enzyklopädie , Scolopendra , Muckeade , bis fingerslang und klein schlank Geophilus ; d Biß d Scolopendra sein schmerzhaft , doch ohne weit Folge , wie ich an ich selbst erfahren .	ART ADJA NN VVFIN PIS ADV ADV APPRART ADJA APPR NN ART ADJA NN KON ART NN $, APPR NN KON NN $, ADV APPR ADJA NN NN $, NE $, NE $, PDS VVFIN NN $, ART NN $, KON NN $, NN APPR NE $, ADV NE NE $. ADV ADJA NN $, NE $( NE $( $, NN ADJA NN $, KOKOM ADJA ADJA NN $, ADJA NN $( NE KON NE NE $( $, NE ART NN $, NE $, NN $, ADV ADJD KON ADJA ADJA NN $. ART NN ART NN VAFIN ADJD $, ADV APPR ADJA NN $, PWAV PPER APPR PPER ADV VVFIN $.	Die flügellosen Gliedertiere findet man auch hier am leichtesten durch Aufheben des abgefallenen Laubes und der Steine , zwischen Baumwurzeln und dgl. , so von eigentlichen Insekten Ohrwürmer , Forficula , hasami-musi , d. h. Schereninsekt , der Enzyklopädie , und Johanniswürmchen , Larven von Lampyris , vermutlich Japonica Thunberg ; ferner verschiedene Spinnen , k'mo ( kumo ) , Tausendfüsse verschiedener Gattungen , wie kleine hellgelbe Iulus , orangegefleckte Polydesmus ( Japonicus und Martensi Peters ) , osamusi der Enzyklopädie , Scolopendra , Muckade , bis fingerslang und kleine schlanke Geophilus ; der Biß der Scolopendra ist schmerzhaft , doch ohne weitere Folgen , wie ich an mir selbst erfuhr .
Ohrwurm	NN	1803	1	blumenbach_naturgeschichte_1803-5233-5	 	1. †. Auricularia. der Ohrwurm, Oehrling, Ohrhöhler.	23:30	0:52	1. †. Auricularia . der Ohrwurm , Oehrling , Ohrhöhler .	5	0:11	1. +. Auricularia . d Ohrwurm , ohrlich , Ohrhöhler .	ADJA $( NE $. ART NN $, ADJD $, NN $.	1. +. Auricularia . der Ohrwurm , Öhrlich , Ohrhöhler .
Ohrwurm	NN	1851	1	vogt_briefe01_1851-6563-3	 	A Von dem Ohrwurme (Forficula); B von einer Heuschrecke (Locusta); C vom Hirschkäfer (Lucanus); D von einer Baumwanze (Pentatoma). a Hirnknoten. b Fühlernerven. c Augennerven. d Brustknoten. e Hinterleibsknoten.	10:18	0:211	A Von dem Ohrwurme ( Forficula ) ; B von einer Heuſchrecke ( Locusta ) ; C vom Hirſchkäfer ( Lucanus ) ; D von einer Baumwanze ( Pentatoma ) . a Hirnknoten. b Fühlernerven. c Augennerven. d Bruſtknoten. e Hinterleibsknoten .	3	0:42	A von d Ohrwurm ( forficula ) ; b von eine Heuschrecke ( locusta ) ; c vom Hirschkäfer ( Lucanus ) ; d von eine Baumwanze ( pentatoma ) . a hirnknoten. b fühlernerven. c augennerven. d brustknoten. e hinterleibsknoten .	NE APPR ART NN $( XY $( $. XY APPR ART NN $( XY $( $. XY APPRART NN $( NE $( $. XY APPR ART NN $( XY $( $. XY XY XY XY XY XY XY XY FM FM $.	A Von dem Ohrwurme ( Forficula ) ; B von einer Heuschrecke ( Locusta ) ; C vom Hirschkäfer ( Lucanus ) ; D von einer Baumwanze ( Pentatoma ) . a Hirnknoten. b Fühlernerven. c Augennerven. d Brustknoten. e Hinterleibsknoten .
Ohrwurm	NN	1832	1	blumenbach_naturgeschichte_1832-6008-5	 	1. †. Auricularia. der Ohrwurm, Oehrling, Ohrhöhler.	23:30	0:52	1. †. Auricularia . der Ohrwurm , Oehrling , Ohrhöhler .	5	0:11	1. +. Auricularia . d Ohrwurm , ohrlich , Ohrhöhler .	ADJA $( NE $. ART NN $, ADJD $, NN $.	1. +. Auricularia . der Ohrwurm , Öhrlich , Ohrhöhler .
Ohrwurm	NN	1869	1	brehm_thierleben06_1869-8065-76	 	Die Schnell-, Mord-, Raupenfliegen von der Gattung Tachina, um welche sich eine Anzahl anderer schaart, auch Tachinen genannt, gehören entschieden zu den wichtigsten aller Fliegen, zu jenen kleinen und sicheren Wächtern, welche die Natur schuf, um der Störung des Gleichgewichts in ihrem unendlich gegliederten Haushalte entgegen zu treten, indem ihre Larven als Schmarotzer, meist mehrere auf einmal in anderen Jnsektenlarven, in denen von Blattwespen, Ohrwürmern, Käfern, vorherrschend jedoch in Schmetterlingsraupen leben und deren allzugroßer Vermehrung vorbeugen.	454:464	0:568	Die Schnell- , Mord- , Raupenfliegen von der Gattung Tachina , um welche ſich eine Anzahl anderer ſchaart , auch Tachinen genannt , gehören entſchieden zu den wichtigſten aller Fliegen , zu jenen kleinen und ſicheren Wächtern , welche die Natur ſchuf , um der Störung des Gleichgewichts in ihrem unendlich gegliederten Haushalte entgegen zu treten , indem ihre Larven als Schmarotzer , meiſt mehrere auf einmal in anderen Jnſektenlarven , in denen von Blattwespen , Ohrwürmern , Käfern , vorherrſchend jedoch in Schmetterlingsraupen leben und deren allzugroßer Vermehrung vorbeugen .	76	0:91	d schnell- , mord- , Raupenfliege von d Gattung Tachina , um welche sich eine Anzahl andere scharen , auch Tachinen nennen , gehören entschieden zu d wichtig alle Fliege , zu jen klein und sicher Wächter , welche d Natur schaffen , um d Störung d Gleichgewicht in ihr unendlich gegliedert Haushalt entgegen zu treten , indem ihr Larve als Schmarotzer , meist mehrere auf einmal in ander Insektenlarve , in die von Blattwespe , Ohrwurm , Käfer , vorherrschen jedoch in Schmetterlingsraupe leben und die allzugroß Vermehrung vorbeugen .	ART TRUNC $, TRUNC $, NN APPR ART NN NE $, APPR PRELS PRF ART NN PIS VVFIN $, ADV NE VVPP $, VVFIN ADJD APPR ART ADJA PIAT NN $, APPR PDAT ADJA KON ADJA NN $, PRELS ART NN VVFIN $, KOUI ART NN ART NN APPR PPOSAT ADJD ADJA NN PTKVZ PTKZU VVINF $, KOUS PPOSAT NN KOKOM NN $, ADV PIAT APPR ADV APPR ADJA NN $, APPR PRELS APPR NN $, NN $, NN $, VVPP ADV APPR NN VVFIN KON PRELAT ADJA NN VVINF $.	Die Schnell- , Mord- , Raupenfliegen von der Gattung Tachina , um welche sich eine Anzahl anderer schart , auch Tachinen genannt , gehören entschieden zu den wichtigsten aller Fliegen , zu jenen kleinen und sicheren Wächtern , welche die Natur schuf , um der Störung des Gleichgewichts in ihrem unendlich gegliederten Haushalte entgegen zu treten , indem ihre Larven als Schmarotzer , meist mehrere auf einmal in anderen Insektenlarven , in denen von Blattwespen , Ohrwürmern , Käfern , vorherrschend jedoch in Schmetterlingsraupen leben und deren allzugroßer Vermehrung vorbeugen .
Ohrwurm	NN	1869	1	brehm_thierleben06_1869-9905-3	 	Wenn dieser kleine Ohrwurm keine abweichenden Gewohnheiten hat, so bedeuten sonach die abendlichen Flüge der größeren Arten nicht den Anfang ihrer Lebendigkeit, sondern das Ende derselben und man dürfte sie nicht den nächtlichen Thieren beizählen, obschon sie bei Tage das Licht scheuen.	19:26	0:287	Wenn dieſer kleine Ohrwurm keine abweichenden Gewohnheiten hat , ſo bedeuten ſonach die abendlichen Flüge der größeren Arten nicht den Anfang ihrer Lebendigkeit , ſondern das Ende derſelben und man dürfte ſie nicht den nächtlichen Thieren beizählen , obſchon ſie bei Tage das Licht ſcheuen .	3	0:46	wenn diese klein Ohrwurm keine abweichend Gewohnheit haben , so bedeuten sonach d abendlich Flug d groß Art nicht d Anfang ihr Lebendigkeit , sondern d Ende dieselbe und man dürfen sie nicht d nächtlich Tier beizählen , obschon sie bei Tag d Licht scheuen .	KOUS PDAT ADJA NN PIAT ADJA NN VAFIN $, ADV VVFIN ADV ART ADJA NN ART ADJA NN PTKNEG ART NN PPOSAT NN $, KON ART NN PDAT KON PIS VMFIN PPER PTKNEG ART ADJA NN VVINF $, KOUS PPER APPR NN ART NN VVINF $.	Wenn dieser kleine Ohrwurm keine abweichenden Gewohnheiten hat , so bedeuten sonach die abendlichen Flüge der größeren Arten nicht den Anfang ihrer Lebendigkeit , sondern das Ende derselben und man dürfte sie nicht den nächtlichen Tieren beizählen , obschon sie bei Tage das Licht scheuen .
Ohrwurm	NN	1872	1	carus_zoologie_1872-6097-29	 	Zu der ersten Gruppe der sich verwandelnden Formen, welche durch das Fehlen jener ruhenden Puppe ausgezeichnet ist, werden die Libellen, Wanzen, Grillen, Heuschrecken und Ohrwürmer gebracht.	171:180	0:190	Zu der erſten Gruppe der ſich verwandelnden Formen , welche durch das Fehlen jener ruhenden Puppe ausgezeichnet iſt , werden die Libellen , Wanzen , Grillen , Heuſchrecken und Ohrwürmer gebracht .	29	0:32	zu d erst Gruppe d sich verwandelnd Form , welche durch d Fehl jen ruhend Puppe auszeichnen sein , werden d Libelle , Wanze , Grille , Heuschrecke und Ohrwurm bringen .	APPR ART ADJA NN ART PRF ADJA NN $, PRELS APPR ART NN PDAT ADJA NN VVPP VAFIN $, VAFIN ART NN $, NN $, NN $, NN KON NN VVPP $.	Zu der ersten Gruppe der sich verwandelnden Formen , welche durch das Fehlen jener ruhenden Puppe ausgezeichnet ist , werden die Libellen , Wanzen , Grillen , Heuschrecken und Ohrwürmer gebracht .
Ohrwurm	NN	1825	1	blumenbach_naturgeschichte_1825-5793-5	 	1. †. Auricularia. der Ohrwurm, Oehrling, Ohrhöhler.	23:30	0:52	1. †. Auricularia . der Ohrwurm , Oehrling , Ohrhöhler .	5	0:11	1. +. Auricularia . d Ohrwurm , ohrlich , Ohrhöhler .	ADJA $( NE $. ART NN $, ADJD $, NN $.	1. +. Auricularia . der Ohrwurm , Öhrlich , Ohrhöhler .
Ohrwurm	NN	1869	1	brehm_thierleben06_1869-9857-6	 	Die Zange der Leibesspitze macht jeden Ohrwurm als solchen kenntlich.	39:46	0:69	Die Zange der Leibesſpitze macht jeden Ohrwurm als ſolchen kenntlich .	6	0:11	d Zange d Leibesspitze machen jede Ohrwurm als solch kenntlich .	ART NN ART NN VVFIN PIAT NN KOKOM PIAT ADJD $.	Die Zange der Leibesspitze macht jeden Ohrwurm als solchen kenntlich .
