lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
bar	fic_1837_8325.txt-663-43	mag_1854_555974.txt-331-28	-- Revenge may draw a subsidy from pain, Wringing stern usury from woman's woe, And infancy's distress; but is it well For souls that hasten to a dread account Of motive and of deed at Heaven's high bar, To break their Saviour's law?	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	199:202	128:132	1.0
bar	fic_1837_8325.txt-663-43	mag_2007_390968.txt-43-4	-- Revenge may draw a subsidy from pain, Wringing stern usury from woman's woe, And infancy's distress; but is it well For souls that hasten to a dread account Of motive and of deed at Heaven's high bar, To break their Saviour's law?	He opened Momofuku Noodle Bar and then Momofuku Ssm Bar in New York, tiny joints that reimagine ramen noodles and other Asian delicacies for the twenty-first century. "	199:202	26:29	1.5
bar	fic_1839_7068.txt-800-5	fic_1847_8919.txt-1065-12	I view thy lattice -- bars unfold -- Thy footstep lingers near: Fond trembler lull those feverish throbs, No ill can reach thee here.	Exit, leaning on William, D. R. H. Landlord retires behind bar.	22:26	59:62	1.5
bar	fic_1839_7068.txt-800-5	fic_2002_47139.txt-175-11	I view thy lattice -- bars unfold -- Thy footstep lingers near: Fond trembler lull those feverish throbs, No ill can reach thee here.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	22:26	59:62	1.0
bar	fic_1839_7068.txt-800-5	mag_2005_396762.txt-36-69	I view thy lattice -- bars unfold -- Thy footstep lingers near: Fond trembler lull those feverish throbs, No ill can reach thee here.	NUTRITIONAL LOWDOWN 180-190 cal, 10 g pro, 27-28 g carb, 3-5 g fat, 1.5-2.5 g sat fat, 0 mg chol, 1-2 g fiber, 140-170 mg sodium FLAVORS Berry Banana Buzz, Peanut Butter n ' Honey, Rocket Chocolate, Apple Cinnamon with Cranberries PRICE PER BAR AND WHERE TO BUY $1.69, EMS stores and www.honeystinger.com PRODUCT CLIF Nectar DESCRIPTION Each bar contains up to five organic ingredients and two servings of fruit.	22:26	342:345	1.5
bar	fic_1840_7256.txt-3046-1	fic_1993_25016.txt-1330-5	The bar had buried itself two inches in my neck.	She gave out Three Musketeers bars at our class Halloween party.	4:7	30:34	3.0
bar	fic_1840_7256.txt-3046-1	fic_2002_47139.txt-175-11	The bar had buried itself two inches in my neck.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	4:7	59:62	1.0
bar	fic_1840_7256.txt-3046-1	mag_1835_554346.txt-252-23	The bar had buried itself two inches in my neck.	Copley went to law with him; and his son, (now Lord Lyndhurst,) who was just admitted to the bar, gained his father's cause.	4:7	93:96	1.0
bar	fic_1840_7256.txt-3046-1	mag_1843_565272.txt-372-29	The bar had buried itself two inches in my neck.	At last, on Monday the 3d of January, 1642, the first business day of that year, the king sent a sergeant at arms to the bar of the house, to demand of the speaker five of the most distinguished members	4:7	121:124	1.0
bar	fic_1840_8565.txt-260-13	fic_1993_25016.txt-1330-5	But as for you, you damned skulking scoundrel, know that neither bars, bolts nor red coats can detain a true American soldier against his will, even at the head quarters of General Clinton himself.	She gave out Three Musketeers bars at our class Halloween party.	65:69	30:34	2.3333333333333335
bar	fic_1840_8565.txt-260-13	fic_2000_52518.txt-317-5	But as for you, you damned skulking scoundrel, know that neither bars, bolts nor red coats can detain a true American soldier against his will, even at the head quarters of General Clinton himself.	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	65:69	21:24	1.0
bar	fic_1842_7158.txt-56-7	fic_1847_8919.txt-1065-12	, a distinguished member of the New-York bar, and subsequently secretary of the Washington Insurance Company in this city.	Exit, leaning on William, D. R. H. Landlord retires behind bar.	41:44	59:62	1.25
bar	fic_1842_7158.txt-56-7	mag_1854_555974.txt-331-28	, a distinguished member of the New-York bar, and subsequently secretary of the Washington Insurance Company in this city.	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	41:44	128:132	1.0
bar	fic_1843_7208.txt-479-12	fic_2002_47139.txt-175-11	Next, the windows were enlarged in length and breadth, the bars removed, and a noisy pair of shutters given to each.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	59:63	59:62	1.5
bar	fic_1843_7208.txt-479-12	fic_2005_32805.txt-98-8	Next, the windows were enlarged in length and breadth, the bars removed, and a noisy pair of shutters given to each.	He'd lined up the bottles on the bar in front of him, green pickets.	59:63	33:36	1.0
bar	fic_1843_7208.txt-8758-13	fic_1993_25016.txt-1330-5	He speeded swiftly into the hall; unfastened the door -- the old bar crumbled as he pulled it down -- and was in the open air.	She gave out Three Musketeers bars at our class Halloween party.	65:68	30:34	1.0
bar	fic_1843_7208.txt-8758-13	fic_2002_47139.txt-175-11	He speeded swiftly into the hall; unfastened the door -- the old bar crumbled as he pulled it down -- and was in the open air.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	65:68	59:62	2.0
bar	fic_1843_7208.txt-8758-13	mag_1821_553342.txt-352-17	He speeded swiftly into the hall; unfastened the door -- the old bar crumbled as he pulled it down -- and was in the open air.	A community provided with ample resources against an endless increase of members, and enjoying a free bar, a free senate, and a free press, if true to herself, must do great things.	65:68	102:105	2.0
bar	fic_1844_7081.txt-1707-4	mag_1989_492439.txt-6-25	He noiselessty crossed the bars and entered a little path that led through a grove to the door.	help explain how pirates once used a treacherous narrows to prey on passing boats, or how pilots inched their boats and barges past sand bars and other dangers.	27:31	137:141	2.0
bar	fic_1844_7081.txt-1707-4	mag_2007_390968.txt-43-4	He noiselessty crossed the bars and entered a little path that led through a grove to the door.	He opened Momofuku Noodle Bar and then Momofuku Ssm Bar in New York, tiny joints that reimagine ramen noodles and other Asian delicacies for the twenty-first century. "	27:31	26:29	1.0
bar	fic_1845_7170.txt-5850-9	fic_2002_47139.txt-175-11	" You are taking the pegs out of the bars, but I will not run wild -- I am impatient to know about Christ; what will you say of him?	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	37:41	59:62	1.0
bar	fic_1845_7170.txt-5850-9	mag_1854_555974.txt-331-28	" You are taking the pegs out of the bars, but I will not run wild -- I am impatient to know about Christ; what will you say of him?	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	37:41	128:132	2.25
bar	fic_1845_7262.txt-1101-7	fic_2002_47139.txt-175-11	They passed an island -- a narrow bar of sand with a few stray blades of grass scattered along its centre, as if to set off the baldness of the remaining portions, while a stunted poplar marked the spot where stood a small hut nearly dismantled by the tempests and the droughts of successive seasons.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	34:37	59:62	1.3333333333333333
bar	fic_1845_7262.txt-1101-7	mag_1821_553342.txt-352-17	They passed an island -- a narrow bar of sand with a few stray blades of grass scattered along its centre, as if to set off the baldness of the remaining portions, while a stunted poplar marked the spot where stood a small hut nearly dismantled by the tempests and the droughts of successive seasons.	A community provided with ample resources against an endless increase of members, and enjoying a free bar, a free senate, and a free press, if true to herself, must do great things.	34:37	102:105	1.0
bar	fic_1845_7262.txt-1101-7	mag_1854_555974.txt-331-28	They passed an island -- a narrow bar of sand with a few stray blades of grass scattered along its centre, as if to set off the baldness of the remaining portions, while a stunted poplar marked the spot where stood a small hut nearly dismantled by the tempests and the droughts of successive seasons.	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	34:37	128:132	2.0
bar	fic_1845_7262.txt-1101-7	news_2006_629441.txt-53-23	They passed an island -- a narrow bar of sand with a few stray blades of grass scattered along its centre, as if to set off the baldness of the remaining portions, while a stunted poplar marked the spot where stood a small hut nearly dismantled by the tempests and the droughts of successive seasons.	But he and his wife occasionally spend time alone over a plate of fresh, inventive sushi at Sakana Japanese Grill &; Sushi Bar. "	34:37	123:126	1.0
bar	fic_1845_7262.txt-1101-7	nf_1997_746546.txt-7-17	They passed an island -- a narrow bar of sand with a few stray blades of grass scattered along its centre, as if to set off the baldness of the remaining portions, while a stunted poplar marked the spot where stood a small hut nearly dismantled by the tempests and the droughts of successive seasons.	United States District Court for the District of Columbia entered the Consent Decree proposed by the American Bar Association and the U.S. Department of Justice as the Final Judgment in the litigation between those parties.	34:37	110:113	1.5
bar	fic_1845_7342.txt-259-40	mag_1821_553342.txt-352-17	Well, stranger, that bar finally got so sassy, that he used to help himself to a hog off my premises whenever he wanted one; the buzzards followed after what he left, and so, between bar and buzzard, I rather think I was out of pork. "	A community provided with ample resources against an endless increase of members, and enjoying a free bar, a free senate, and a free press, if true to herself, must do great things.	183:186	102:105	1.0
bar	fic_1845_7342.txt-259-40	mag_1854_555974.txt-331-28	Well, stranger, that bar finally got so sassy, that he used to help himself to a hog off my premises whenever he wanted one; the buzzards followed after what he left, and so, between bar and buzzard, I rather think I was out of pork. "	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	183:186	128:132	1.0
bar	fic_1845_7342.txt-275-23	fic_1993_25016.txt-1330-5	Then the way his eyes flashed -- why the fire of them would have singed a cat's hair; in fact that bar was in a wrath all over.	She gave out Three Musketeers bars at our class Halloween party.	99:102	30:34	1.0
bar	fic_1847_7094.txt-3878-12	fic_1993_25016.txt-1330-5	He strangled himself with his neckcloth, and thus rushed to a bar where suitable judgment for crimes like his could alone be dispensed.	She gave out Three Musketeers bars at our class Halloween party.	62:65	30:34	1.0
bar	fic_1847_7343.txt-75-28	fic_2002_47139.txt-175-11	Thar may be such a thing as narvious, stranger, but nothin ' but a yarthquake, or the agee, can shake me; and still bar hunting ain't as easy as scearing a wild turkey, by a long shot.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	116:119	59:62	1.0
bar	fic_1847_7343.txt-75-28	mag_1854_555974.txt-331-28	Thar may be such a thing as narvious, stranger, but nothin ' but a yarthquake, or the agee, can shake me; and still bar hunting ain't as easy as scearing a wild turkey, by a long shot.	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	116:119	128:132	1.5
bar	fic_1847_8919.txt-1065-12	fic_1853_9069.txt-3-11	Exit, leaning on William, D. R. H. Landlord retires behind bar.	The tree stands on a base of gray and black intertwined bars, referred to as a wreath in heraldic terms.	59:62	56:60	1.3333333333333333
bar	fic_1847_8919.txt-1065-12	fic_1962_10417.txt-5617-32	Exit, leaning on William, D. R. H. Landlord retires behind bar.	The band stopped playing, the dancers dispersed, lights were dimmed in the salon and on deck; sailors came out with their buckets and brushes; the man at the bar was obviously closing up for the night.	59:62	158:161	3.0
bar	fic_1847_8919.txt-1065-12	fic_1964_16147.txt-1777-7	Exit, leaning on William, D. R. H. Landlord retires behind bar.	Dissolve to: 110 Interior: Stonemount Bar, Night Vincent sits alone at a table.	59:62	38:41	3.0
bar	fic_1847_8919.txt-1065-12	fic_1965_10457.txt-1390-16	Exit, leaning on William, D. R. H. Landlord retires behind bar.	Anyway Salt and Dogface told him they suspected the big man that came aboard on the bar, that he was the one the reward was for, but Captain Ts'ui says, He came aboard as a free man, I can't touch him. '	59:62	84:87	1.5
bar	fic_1847_8919.txt-1065-12	fic_1973_780108.txt-2947-19	Exit, leaning on William, D. R. H. Landlord retires behind bar.	The house was like a fortress, illuminated by floodlights, its ground-floor windows protected by thin curved iron bars.	59:62	114:118	1.5
bar	fic_1847_8919.txt-1065-12	fic_1993_25016.txt-1330-5	Exit, leaning on William, D. R. H. Landlord retires behind bar.	She gave out Three Musketeers bars at our class Halloween party.	59:62	30:34	1.0
bar	fic_1847_8919.txt-1065-12	fic_1993_25035.txt-2235-16	Exit, leaning on William, D. R. H. Landlord retires behind bar.	The one who gave you his college ring five minutes after you met him at that bar in Fort Lauderdale? "	59:62	77:80	1.3333333333333333
bar	fic_1847_8919.txt-1065-12	fic_1999_45403.txt-19-31	Exit, leaning on William, D. R. H. Landlord retires behind bar.	I said, " Hotdamn that's a good flea market y'all got yourselves down the road, " because from the looks on the six or eight guys in the bar I knew that they sold their wares there between the pine trees of the jockey lot.	59:62	137:140	2.5
bar	fic_1847_8919.txt-1065-12	fic_2000_13995.txt-480-6	Exit, leaning on William, D. R. H. Landlord retires behind bar.	MATT MICKELSON Was he in the bar Tuesday night?	59:62	29:32	2.6666666666666665
bar	fic_1847_8919.txt-1065-12	fic_2000_38436.txt-821-29	Exit, leaning on William, D. R. H. Landlord retires behind bar.	Looking across the water, above the levee, toward the little town, Jolie-Gray can not see the pink light of the neon-script sign on Dubois Aucoin's bar, though it is early enough that the neon is still lit.	59:62	148:151	3.0
bar	fic_1847_8919.txt-1065-12	fic_2007_34119.txt-128-14	Exit, leaning on William, D. R. H. Landlord retires behind bar.	On a dare, they'd drunk whiskey Janis had pilfered from behind the bar at her father's steakhouse as they'd sat on Alphonse Capone's grave in Holy Innocents Cemetery.	59:62	67:70	3.0
bar	fic_1847_8919.txt-1065-12	mag_1819_553205.txt-172-13	Exit, leaning on William, D. R. H. Landlord retires behind bar.	It is difficult to draw a just parallel between the American and English bars, for two reasons; first, because in the former, the various departments of legal business are united in the same individual; and, secondly, because their period of preparatory study is much shorter, and their means and system of education greatly inferior; if proper allowance be made for these disadvantages	59:62	73:77	1.0
bar	fic_1847_8919.txt-1065-12	mag_1828_553927.txt-412-12	Exit, leaning on William, D. R. H. Landlord retires behind bar.	After this he studied law, and was a contemporary at the bar with General Hamilton, Mr Harrison, Judge Benson, Mr Troup, Mr Burr, and others, all of whom were very eminent lawyers.	59:62	57:60	1.5
bar	fic_1847_8919.txt-1065-12	mag_1841_554975.txt-467-21	Exit, leaning on William, D. R. H. Landlord retires behind bar.	Losing sight of this ship in a storm, he sailed for the harbour of St. Augustine, passed over the bar, and engaged two armed vessels for an hour and a quarter, with the Intention to hoard them; but they pushed towards the town and were rescued by six galleys, which came out and joined in the action.	59:62	98:101	1.5
bar	fic_1847_8919.txt-1065-12	mag_1860_556997.txt-31-47	Exit, leaning on William, D. R. H. Landlord retires behind bar.	Having determined to apply himself to the mysteries of Coke and Blackstone, he commenced his legal studies in the office of William Lewis, of whom a graphic portrait was presented by Mr. Horace Binney, in his reminiscences of " The Leaders of the Old Bar of Philadelphia, " a work reviewed in our pages for January of this year.	59:62	251:254	1.0
bar	fic_1847_8919.txt-1065-12	mag_1977_109022.txt-68-9	Exit, leaning on William, D. R. H. Landlord retires behind bar.	A guy will come up to me in a bar or somewhere and say. '	59:62	30:33	4.0
bar	fic_1847_8919.txt-1065-12	mag_1977_490785.txt-157-11	Exit, leaning on William, D. R. H. Landlord retires behind bar.	I was tipped off two days ago that I passed the bar.	59:62	48:51	1.0
bar	fic_1847_8919.txt-1065-12	news_1979_734356.txt-17-9	Exit, leaning on William, D. R. H. Landlord retires behind bar.	By voting Sept. 5 to help boat people and bar even indirect aid to Vietnam, Cambodia and Laos, we are only perpetuating the tragedy.	59:62	42:45	1.0
bar	fic_1847_8919.txt-1065-12	nf_1833_747716.txt-118-0	Exit, leaning on William, D. R. H. Landlord retires behind bar.	bar of the House, against the matter of the charges exhibited against him, and praying, also, for a copy of the charges; both of which were granted.	59:62	0:3	1.0
bar	fic_1847_8919.txt-1065-12	nf_1843_747536.txt-1320-10	Exit, leaning on William, D. R. H. Landlord retires behind bar.	Under this system of individual property, there is no bar to the right of Usufruct, and the fields, gardens, workshops and manuikctories, with the use of tools, implements and machinery, can be thrown open to all the mernlvcrs of the Association, and the fullest right of cultivating and working in them is extended to every person without restriction.	59:62	54:57	1.0
bar	fic_1847_8919.txt-1065-12	nf_1844_747607.txt-3721-35	Exit, leaning on William, D. R. H. Landlord retires behind bar.	This the ancient Hebrew writers describe as in the central parts of the earth; a vast repository, surrounded by an impassable wall, and fortified with huge gates of brass, and massive bars of iron, which our Saviour by his * Those who wish to see this subject fully and learnedly discussed, I beg leave to refer to Dr. Horsely's Critical Notes on Ilosea, page 257, &c.,; pages 200, 201; and page 46, note 7i; and also his sermon on Christ's Descent into Hell.	59:62	184:188	1.5
bar	fic_1847_8919.txt-1065-12	nf_1997_746547.txt-708-17	Exit, leaning on William, D. R. H. Landlord retires behind bar.	The list shall be published annually in the ABA Approved Law Schools: Statistical Information on American Bar Association Approved Law Schools, Review of Legal education, a publication which is published by the Section and single copies of which are distributed by the Consultant upon request, without charge.	59:62	106:109	1.3333333333333333
bar	fic_1848_7107.txt-993-43	fic_1999_45403.txt-19-31	But I determined, by following at a distance, to learn where she resided, for I had given my happiness into her keeping, and I made up my mind on the spot that if her poverty should prove the only bar to an honorable union with her, I would offer my	I said, " Hotdamn that's a good flea market y'all got yourselves down the road, " because from the looks on the six or eight guys in the bar I knew that they sold their wares there between the pine trees of the jockey lot.	197:200	137:140	1.0
bar	fic_1848_7107.txt-993-43	mag_1854_555974.txt-331-28	But I determined, by following at a distance, to learn where she resided, for I had given my happiness into her keeping, and I made up my mind on the spot that if her poverty should prove the only bar to an honorable union with her, I would offer my	Practically, we know that nine tenths either goes to the mint as soon as it is washed out of the earth, or is cast into stamped bars which perform all the purposes of coin.	197:200	128:132	1.0
bar	fic_1848_7107.txt-993-43	mag_2007_390968.txt-43-4	But I determined, by following at a distance, to learn where she resided, for I had given my happiness into her keeping, and I made up my mind on the spot that if her poverty should prove the only bar to an honorable union with her, I would offer my	He opened Momofuku Noodle Bar and then Momofuku Ssm Bar in New York, tiny joints that reimagine ramen noodles and other Asian delicacies for the twenty-first century. "	197:200	26:29	1.0
bar	fic_1848_7193.txt-12821-20	mag_1825_553676.txt-2-14	Husband of my soul, to rank and power; aye with your gold, I will unloose the prison bars of Poverty, and let Genius spread its wings, and seek the Sun.	Edited by THOMAS SERGEANT and JOHN C. LOWBER, Esqrs, of the Philadelphia Bar.	85:89	73:76	1.0
bar	fic_1849_7333.txt-947-13	fic_1993_25016.txt-1330-5	For a long time, Mr. Wirt's chief opponent at the Baltimore bar, was Mr. Taney, the present Chief Justice of the United States.	She gave out Three Musketeers bars at our class Halloween party.	60:63	30:34	1.0
bar	fic_1849_7333.txt-947-13	fic_1999_45403.txt-19-31	For a long time, Mr. Wirt's chief opponent at the Baltimore bar, was Mr. Taney, the present Chief Justice of the United States.	I said, " Hotdamn that's a good flea market y'all got yourselves down the road, " because from the looks on the six or eight guys in the bar I knew that they sold their wares there between the pine trees of the jockey lot.	60:63	137:140	1.0
bar	fic_1849_7333.txt-947-13	fic_2002_47139.txt-175-11	For a long time, Mr. Wirt's chief opponent at the Baltimore bar, was Mr. Taney, the present Chief Justice of the United States.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	60:63	59:62	1.0
bar	fic_1849_9494.txt-213-14	fic_1999_45403.txt-19-31	Necessity Makes bold to ope the door which fashion's portress Would bolt and bar against him. '	I said, " Hotdamn that's a good flea market y'all got yourselves down the road, " because from the looks on the six or eight guys in the bar I knew that they sold their wares there between the pine trees of the jockey lot.	77:80	137:140	1.0
