lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
artikulieren	VVFIN	1988	2	26120215_1988_07_30_01_137.tcf.xml-5-23	 	Zwischen profanen Haushaltsdingen und Betrachtungen zur engeren Umwelt, deren Atmosphäre oft auf die hauptstädtischen Neubaugebiete verweist oder auf die grüneren Randgebiete, artikuliert sich eine starke Sehnsucht nach Leben, danach.	176:187	0:234	Zwischen profanen Haushaltsdingen und Betrachtungen zur engeren Umwelt , deren Atmosphäre oft auf die hauptstädtischen Neubaugebiete verweist oder auf die grüneren Randgebiete , artikuliert sich eine starke Sehnsucht nach Leben , danach .	23	0:33	zwischen profan Haushaltsding und Betrachtung zur eng Umwelt , die Atmosphäre oft auf d hauptstädtisch Neubaugebiet verweisen oder auf d grün Randgebiet , artikulieren sich eine stark Sehnsucht nach Leben , danach .	APPR ADJA NN KON NN APPRART ADJA NN $, PRELAT NN ADV APPR ART ADJA NN VVFIN KON APPR ART ADJA NN $, VVFIN PRF ART ADJA NN APPR NN $, PAV $.	
artikulieren	VVFIN	1988	2	26120215_1988_08_20_01_052.tcf.xml-20-32	 	Recht genau entsprach der Konvent den Vorstellungen jenei Gruppierung der amerikanischen Bourgeoisie, die sich am 10. August im Börsen-und Finanzblatt „Wall Street Journal" zu ihren Vorstellungen eines Präsidenten artikuliert hatte.	214:225	0:232	Recht genau entsprach der Konvent den Vorstellungen jenei Gruppierung der amerikanischen Bourgeoisie , die sich am 10. August im Börsen- und Finanzblatt „ Wall Street Journal " zu ihren Vorstellungen eines Präsidenten artikuliert hatte .	32	0:35	Recht genau entsprechen d Konvent d Vorstellung jenei Gruppierung d amerikanisch Bourgeoisie , die sich am 10. August im börsen- und Finanzblatt „ Wall Street Journal " zu ihr Vorstellung eine Präsident artikulieren haben .	NN ADJD VVFIN ART NN ART NN ADJA NN ART ADJA NN $, PRELS PRF APPRART ADJA NN APPRART TRUNC KON NN $( NE NE NE $( APPR PPOSAT NN ART NN VVFIN VAFIN $.	
artikulieren	VVFIN	1988	2	26120215_1988_09_02_01_087.tcf.xml-15-1	 	Souverän artikulierte am Pult Gert Bahner diese durchsichtigspröde Musik.	9:21	0:73	Souverän artikulierte am Pult Gert Bahner diese durchsichtigspröde Musik .	1	0:10	Souverän artikulieren am Pult Gert Bahner diese durchsichtigspröde Musik .	NN VVFIN APPRART NN NE NE PDAT ADJA NN $.	
artikulieren	VVFIN	1989	2	26120215_1989_07_29_01_027.tcf.xml-44-1	 	Hier artikuliert sich der brutale Drang, ohne Rücksicht auf (menschliche) Verluste Kapitalinteressen durchzusetzen.	5:16	0:115	Hier artikuliert sich der brutale Drang , ohne Rücksicht auf ( menschliche ) Verluste Kapitalinteressen durchzusetzen .	1	0:17	hier artikulieren sich d brutal Drang , ohne Rücksicht auf ( menschlich ) Verlust Kapitalinteresse durchsetzen .	ADV VVFIN PRF ART ADJA NN $, KOUI NN APPR $( ADJA $( NN NN VVIZU $.	
artikulieren	VVINF	1989	2	26120215_1989_12_09_01_378.tcf.xml-211-27	 	Wir sollten nicht zuletzt zuhören lernen, eine Kunst, die heute offenbar nicht zu hoch im Kurs steht, da viele politische Gruppen vor allem sich artikulieren und sich profilieren möchten Da ereifert sich manchmal einer und gewinnt mehr Aufmerksamkeit als eifrige, fleißige Arbeiter, die nicht so schnell mit dem Mund, aber vor allem mit dem Herzen für den Sozialismus sind.	145:157	0:373	Wir sollten nicht zuletzt zuhören lernen , eine Kunst , die heute offenbar nicht zu hoch im Kurs steht , da viele politische Gruppen vor allem sich artikulieren und sich profilieren möchten Da ereifert sich manchmal einer und gewinnt mehr Aufmerksamkeit als eifrige , fleißige Arbeiter , die nicht so schnell mit dem Mund , aber vor allem mit dem Herzen für den Sozialismus sind .	27	0:66	wir sollen nicht zuletzt zuhören lernen , eine Kunst , die heute offenbar nicht zu hoch im Kurs stehen , da viel politisch Gruppe vor alle sich artikulieren und sich profilieren mögen da ereifern sich manchmal eine und gewinnen mehr Aufmerksamkeit als eifrig , fleißig Arbeiter , die nicht so schnell mit d Mund , aber vor alle mit d Herz für d Sozialismus sein .	PPER VMFIN PTKNEG ADV VVINF VVINF $, ART NN $, PRELS ADV ADJD PTKNEG PTKA ADJD APPRART NN VVFIN $, KOUS PIAT ADJA NN APPR PIS PRF VVINF KON PRF VVINF VMFIN ADV VVFIN PRF ADV PIS KON VVFIN PIAT NN KOKOM ADJA $, ADJA NN $, PRELS PTKNEG ADV ADJD APPR ART NN $, ADV APPR PIS APPR ART NN APPR ART NN VAFIN $.	
artikulieren	VVFIN	1990	2	26120215_1990_01_11_01_089.tcf.xml-68-1	 	Hunderttausende artikulierten sich auf der Berliner Demonstration am 4. 11.	16:29	0:75	Hunderttausende artikulierten sich auf der Berliner Demonstration am 4. 11 .	1	0:11	Hunderttausend artikulieren sich auf d berliner Demonstration am 4. 11 .	NN VVFIN PRF APPR ART ADJA NN APPRART ADJA CARD $.	
artikulieren	VVPP	1990	2	26120215_1990_04_07_01_173.tcf.xml-55-0	 	Artikuliert hat sich der Konflikt als Gegensatz zweier Gesellschaftssysteme.	0:11	0:76	Artikuliert hat sich der Konflikt als Gegensatz zweier Gesellschaftssysteme .	0	0:10	artikulieren haben sich d Konflikt als Gegensatz zweier Gesellschaftssystem .	VVPP VAFIN PRF ART NN KOUS NN ADJA NN $.	
artikulieren	VVFIN	1882	1	beyer_poetik01_1882-7479-21	 	Die ganze Wahrheit reduziert sich auf die Thatsache: daß die musikalischen Arsen und Thesen so sangbar als möglich vokalisiert und artikuliert waren.	131:142	0:149	Die ganze Wahrheit reduziert sich auf die Thatsache : daß die musikalischen Arsen und Thesen so sangbar als möglich vokalisiert und artikuliert waren .	21	0:24	d ganz Wahrheit reduzieren sich auf d Tatsache : daß d musikalisch Arsen und These so sangbar als möglich vokalisieren und artikulieren sein .	ART ADJA NN VVFIN PRF APPR ART NN $. KOUS ART ADJA NN KON NN ADV ADJD KOKOM ADJD VVPP KON VVFIN VAFIN $.	Wilh. Jordan ist der Ansicht , daß es eine Sprache , die auch im ungesungenen Vortrag ein anderes rhythmisches Gesetz befolge , als das der Betonung nach dem Gedankengewicht der Silben , unter gebildeten Menschen niemals gegeben haben könne .
artikulieren	VVFIN	1805	1	blumenbach_anatomie2_1805-645-20	 	Und da die Vögel weder wahre Nebenröhre (sibula), noch auch Fusswurzel (tarsus) haben, so articulirt ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre.	90:100	0:168	Und da die Vögel weder wahre Nebenröhre ( sibula ) , noch auch Fusswurzel ( tarsus ) haben , so articulirt ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre .	20	0:29	und da d Vogel weder wahr Nebenröhre ( Sibula ) , noch auch Fußwurzel ( Tarsus ) haben , so artikulieren ihr Schienbeinröhre unmittelbar mit d gedenkt Mittelfußröhre .	KON KOUS ART NN KON ADJA NN $( NE $( $, ADV ADV NN $( NE $( VAFIN $, ADV VVFIN PPOSAT NN ADJD APPR ART ADJA NN $.	Und da die Vögel weder wahre Nebenröhre ( sibula ) , noch auch Fusswurzel ( Tarsus ) haben , so artikuliert ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre .
artikulieren	VVFIN	1805	1	blumenbach_anatomie2_1805-776-31	 	Er ist dicht, flachrundlicht, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knörhelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	171:181	0:358	Er ist dicht , flachrundlicht , ohngefähr von der Form und Grösse einer glatten Castanie , verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel , und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knörhelchen verschiedener Grösse , die ohngefähr die Form von Pfeilspitzen haben .	31	0:57	er sein dicht , flachrundlich , ungefähr von d Form und Größe eine glatt Kastanie , verlaufen sich am ober Rand mit d eine Seite in eine knochig Stachel , und artikulieren auf d ander mittels eine bewundernswert Ginglymus ohne seine Gleichen mit zwei klein Knörhelge verschieden Größe , die ungefähr d Form von Pfeilspitze haben .	PPER VAFIN ADJD $, ADJD $, ADJD APPR ART NN KON NN ART ADJA NN $, VVFIN PRF APPRART ADJA NN APPR ART ART NN APPR ART ADJA NN $, KON VVFIN APPR ART ADJA APPR ART ADJA NN APPR PPOSAT NN APPR CARD ADJA NN ADJA NN $, PRELS ADJD ART NN APPR NN VAFIN $.	Er ist dicht , flachrundlich , ungefähr von der Form und Größe einer glatten Kastanie , verläuft sich am oberen Rande mit der einen Seite in einem knochigen Stachel , und artikuliert auf der anderen mittels eines bewundernswerten Ginglymus ohne seines Gleichen mit zwei kleinen Knörhelgen verschiedener Größe , die ungefähr die Form von Pfeilspitzen haben .
artikulieren	VVFIN	1805	1	blumenbach_anatomie_1805-533-78	 	— Bey den pecoribus vor der Geburt aus zweyen dicht an einander liegenden, die aber nachher durch Absorbtion der Scheidewände zu einer gemeinschaftlichen Röhre umgebildet werden. — Beym Pferd aus einer einzigen Hauptröhre (gamba Veget. Fr. le canon), an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren (Fr. les poinçons oder os epineux) wie angewachsen sitzen, so dass nur jene Hauptröhre mit dem Fesselknochen (Fr. le paturon) articulirt, welcher sich mit der ersten Phalanx eines der mittlern Finger in der Menschenhand, so wie der Hufknochen gewissermassen mit dem dritten oder Nagelgliede desselben vergleichen lässt. — Ueberhaupt aber ist diese äusserste Phalanx nach der Verschiedenheit der hornartigen Bedeckung derselben durch platte Nägel oder Krallen oder Hufe oder gespaltne Klauen u. s. w. selbst von verschiedner damit correspondirender Bildung.	455:465	0:885	— Bey den pecoribus vor der Geburt aus zweyen dicht an einander liegenden , die aber nachher durch Absorbtion der Scheidewände zu einer gemeinschaftlichen Röhre umgebildet werden . — Beym Pferd aus einer einzigen Hauptröhre ( gamba Veget. Fr. le canon ) , an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren ( Fr. les poinçons oder os epineux ) wie angewachsen sitzen , so daſs nur jene Hauptröhre mit dem Fesselknochen ( Fr. le paturon ) articulirt , welcher sich mit der ersten Phalanx eines der mittlern Finger in der Menschenhand , so wie der Hufknochen gewissermaſsen mit dem dritten oder Nagelgliede desselben vergleichen läſst . — Ueberhaupt aber ist diese äuſserste Phalanx nach der Verschiedenheit der hornartigen Bedeckung derselben durch platte Nägel oder Krallen oder Hufe oder gespaltne Klauen u. s. w. selbst von verschiedner damit correspondirender Bildung .	78	0:142	-- bei d Pecoribus vor d Geburt aus zweien dicht an einander liegend , die aber nachher durch Absorption d Scheidewand zu eine gemeinschaftlich Röhre umbilden werden . -- beim Pferd aus eine einzig Hauptröhre ( Gamba veget. fr. le canon ) , an die hinter Seitenrand eine Paar weit kurz unbeweglich Nebenröhre ( Fr. les poincons oder os epineux ) wie anwachsen sitzen , so dass nur jen Hauptröhre mit d Fesselknochen ( Fr. le paturon ) artikulieren , welche sich mit d erst Phalanx eine d mittel Finger in d Menschenhand , so wie d Hufknochen gewißermaßen mit d dritt oder Nagelglied dieselbe vergleichen lassen . -- überhaupt aber sein diese äußerst Phalanx nach d Verschiedenheit d hornartig Bedeckung dieselbe durch platt Nagel oder Kralle oder Hufe oder gespalten Klaue u. s. W. selbst von verschieden damit korrespondierend Bildung .	$( APPR ART NE APPR ART NN APPR VVFIN ADJD APPR ADV ADJA $, PRELS ADV ADV APPR NN ART NN APPR ART ADJA NN VVPP VAINF $. $( APPRART NN APPR ART ADJA NN $( NE XY XY FM FM $( $, APPR PRELAT ADJA NN ART NN ADJD ADJA ADJA NN $( NE FM FM KON FM FM $( PWAV VVPP VVFIN $, ADV KOUS ADV PDAT NN APPR ART NN $( NE FM FM $( VVFIN $, PRELS PRF APPR ART ADJA NN ART ART ADJA NN APPR ART NN $, ADV KOKOM ART NN ADV APPR ART ADJA KON NN PDS VVINF VVFIN $. $( ADV ADV VAFIN PDAT ADJA NN APPR ART NN ART ADJA NN PDAT APPR ADJA NN KON NN KON NN KON ADJA NN APPR VVIMP NN ADV APPR ADJA PAV ADJA NN $.	-- Bei den pecoribus vor der Geburt aus zweien dicht an einander liegenden , die aber nachher durch Absorption der Scheidewände zu einer gemeinschaftlichen Röhre umgebildet werden . -- Beim Pferd aus einer einzigen Hauptröhre ( Gamba Veget. Fr. le canon ) , an deren hinteren Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren ( Fr. les poincons oder os epineux ) wie angewachsen sitzen , so dass nur jene Hauptröhre mit dem Fesselknochen ( Fr. le paturon ) artikuliert , welcher sich mit der ersten Phalanx eines der mittleren Finger in der Menschenhand , so wie der Hufknochen gewissermaßen mit dem dritten oder Nagelgliede desselben vergleichen lässt . -- Überhaupt aber ist diese äußerste Phalanx nach der Verschiedenheit der hornartigen Bedeckung derselben durch platte Nägel oder Krallen oder Hufe oder gespaltene Klauen u. s. w. selbst von verschiedener damit korrespondierender Bildung .
artikulieren	VVFIN	1805	1	blumenbach_anatomie_1805-773-31	 	Er ist dicht, flachrundlicht, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	171:181	0:358	Er ist dicht , flachrundlicht , ohngefähr von der Form und Gröſse einer glatten Castanie , verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel , und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Gröſse , die ohngefähr die Form von Pfeilspitzen haben .	31	0:57	er sein dicht , flachrundlich , ungefähr von d Form und Größe eine glatt Kastanie , verlaufen sich am ober Rand mit d eine Seite in eine knochig Stachel , und artikulieren auf d ander mittels eine bewundernswert Ginglymus ohne seine Gleichen mit zwei klein Knöchelchen verschieden Größe , die ungefähr d Form von Pfeilspitze haben .	PPER VAFIN ADJD $, ADJD $, ADJD APPR ART NN KON NN ART ADJA NN $, VVFIN PRF APPRART ADJA NN APPR ART ART NN APPR ART ADJA NN $, KON VVFIN APPR ART ADJA APPR ART ADJA NN APPR PPOSAT NN APPR CARD ADJA NN ADJA NN $, PRELS ADJD ART NN APPR NN VAFIN $.	Er ist dicht , flachrundlich , ungefähr von der Form und Größe einer glatten Kastanie , verläuft sich am oberen Rande mit der einen Seite in einem knochigen Stachel , und artikuliert auf der anderen mittels eines bewundernswerten Ginglymus ohne seines Gleichen mit zwei kleinen Knöchelchen verschiedener Größe , die ungefähr die Form von Pfeilspitzen haben .
