lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
zersetzen	2532889X_1948-07-07_01_022.tcf.xml-28-22	thaer_landwirthschaft02_1810-4483-15	-Die Poionneetätiqkeit der SPD wurde durch das Vierzonensvstem in Berlin begünstigt, und die Auswirkungen dieses Systems haben sich von Anbeginn zersetzend auf die politischen Verhaltnisse Groß-Berlins ausgewirkt.	Wahrscheinlich tritt er in eine langsame Wechselwirkung mit dem Humus, indem dieser seine Säure zersetzt, und Kohlensäure oder einen mehr zusammengesetzten Stoff — den wir noch nicht kennen und vielleicht seiner schnellen Zersetzbarkeit wegen nie werden kennen lernen — bildet.	145:155	96:104	2.0
zersetzen	2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1953-02-08_01_037.tcf.xml-142-13	Sympathie gegenüber dem Proletariat, der Haß gegen Kriegsgewinnler, Junker Und Bürokratie Waren auch in weiten Kreisen der bürgerlichen Bevölkerung und der Bauern-* Schaft während des Krieges im Wachsen, Da * mit War eine empfindliche Schwächung des Klassenfeindes des Proletariats und e ne Stärkung seiner eigenen Kräfte eingetreten; Die Armee war in Auflösung oder doch bereits stark zersetzt, Sympathisierte in weiten Teilet! mit der Arbeiterschaft.	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	386:394	95:103	4.0
zersetzen	2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1990-08-31_01_211.tcf.xml-27-17	Sympathie gegenüber dem Proletariat, der Haß gegen Kriegsgewinnler, Junker Und Bürokratie Waren auch in weiten Kreisen der bürgerlichen Bevölkerung und der Bauern-* Schaft während des Krieges im Wachsen, Da * mit War eine empfindliche Schwächung des Klassenfeindes des Proletariats und e ne Stärkung seiner eigenen Kräfte eingetreten; Die Armee war in Auflösung oder doch bereits stark zersetzt, Sympathisierte in weiten Teilet! mit der Arbeiterschaft.	Chlor oder Blausäure gefüllte alte Behältnisse, von denen wir geglaubt haben, das sei alles schon zersetzt.	386:394	98:106	2.0
zersetzen	2532889X_1948-08-08_01_035.tcf.xml-369-60	26120215_1961_02_02_01_067.tcf.xml-19-12	Sympathie gegenüber dem Proletariat, der Haß gegen Kriegsgewinnler, Junker Und Bürokratie Waren auch in weiten Kreisen der bürgerlichen Bevölkerung und der Bauern-* Schaft während des Krieges im Wachsen, Da * mit War eine empfindliche Schwächung des Klassenfeindes des Proletariats und e ne Stärkung seiner eigenen Kräfte eingetreten; Die Armee war in Auflösung oder doch bereits stark zersetzt, Sympathisierte in weiten Teilet! mit der Arbeiterschaft.	War es der Reaktion nicht gelungen, die Partei von innen zu zersetzen, so versuchte sie jetzt die Kommunisten ihrer Führer zu berauben.	386:394	60:69	4.0
zersetzen	2532889X_1948-08-08_01_035.tcf.xml-369-60	treviranus_biologie04_1814-4295-33	Sympathie gegenüber dem Proletariat, der Haß gegen Kriegsgewinnler, Junker Und Bürokratie Waren auch in weiten Kreisen der bürgerlichen Bevölkerung und der Bauern-* Schaft während des Krieges im Wachsen, Da * mit War eine empfindliche Schwächung des Klassenfeindes des Proletariats und e ne Stärkung seiner eigenen Kräfte eingetreten; Die Armee war in Auflösung oder doch bereits stark zersetzt, Sympathisierte in weiten Teilet! mit der Arbeiterschaft.	Nach den bisherigen Gründen vermuthe ich, dass der Chymus, der mit dem Magensaft eine gallertartige Substanz ausmachte, nicht nur durch die Galle seiner überflüssigen Säure beraubt, sondern auch völlig zersetzt, und in einen schleimartigen Zustand gebracht wird.	386:394	202:210	2.0
zersetzen	2532889X_1948-10-15_01_038.tcf.xml-20-16	2532889X_1955-12-08_01_054.tcf.xml-14-10	sie wollen die Parteibetriebseruppe in der Richtung des Kampfes gegen die SU beeinflussen, die Partei zersetzen und in den Augen der sowjetischen Besatzungsmacht diskreditieren.	Das Gefasel reaktionärer Kreise, der Sozialismus sei ehefeindlich und zersetze die Familie, wird durch die neue Verordnung gründlich widerlegt.	102:111	70:78	4.0
zersetzen	2532889X_1948-10-15_01_038.tcf.xml-20-16	quenstedt_mineralogie_1854-11674-36	sie wollen die Parteibetriebseruppe in der Richtung des Kampfes gegen die SU beeinflussen, die Partei zersetzen und in den Augen der sowjetischen Besatzungsmacht diskreditieren.	Die Hauptpunkte sind a) Böhmisch und Sächsisch Zinnwalde, wo das Erz in ein körniges Quarzgestein (Greisen) eingesprengt ist, nördlich dabei die berühmten Altenberger Stöcke, im Feldspathporphyr, aber die Gänge zersetzten das Gestein zu einem harten Quarz.	102:111	211:221	2.0
zersetzen	2532889X_1949-09-08_01_010.tcf.xml-5-12	2532889X_1955-12-08_01_054.tcf.xml-14-10	Die Bemühungen der trotzkistischen Führer von Belgrad, die Demokratische Armee zu zersetzen, eine Verleumdungskampagne zu organisieren und die Öffnung der jugoslawischen Grenze für Monarcho-Faschisten bei Kaimaksalan, wo sie unseren Kräften in den Rücken fielen, haben uns gezwungen, einen Teil unserer Truppen entlang der jugoslawischen Grenze einzusetzen.	Das Gefasel reaktionärer Kreise, der Sozialismus sei ehefeindlich und zersetze die Familie, wird durch die neue Verordnung gründlich widerlegt.	82:91	70:78	4.0
zersetzen	2532889X_1949-09-08_01_010.tcf.xml-5-12	quenstedt_mineralogie_1854-13504-9	Die Bemühungen der trotzkistischen Führer von Belgrad, die Demokratische Armee zu zersetzen, eine Verleumdungskampagne zu organisieren und die Öffnung der jugoslawischen Grenze für Monarcho-Faschisten bei Kaimaksalan, wo sie unseren Kräften in den Rücken fielen, haben uns gezwungen, einen Teil unserer Truppen entlang der jugoslawischen Grenze einzusetzen.	Nun ist freilich unter der Kupferkieskruste das Fahlerz gewöhnlich zersetzt, so daß die Kieskruste leicht abspringt, und man versucht wird, dieselbe als ein Verwitterungsprodukt des Fahlerzes anzusehen.	82:91	67:75	2.0
zersetzen	2532889X_1950-01-07_01_043.tcf.xml-58-4	2532889X_1954-12-02_01_059.tcf.xml-41-9	Diese „westliche Scheinkultur zersetzt und zerstört die kulturellen Kräfte des deutschen Volkes und erleichtert die geistige und wirtschaftliche Versklavung, die Herabwürdigung Deutschlands zu einer Kolonie ohne Bewußtsein einer eigenen Kulturtradition und ohne Weiterentwicklung einer nationalen Kultur.	Das System des Frontstadtsenats hat die westberliner Schule bedrohlich zersetzt.	30:38	71:79	4.0
zersetzen	2532889X_1950-01-07_01_043.tcf.xml-58-4	2532889X_1955-12-08_01_054.tcf.xml-14-10	Diese „westliche Scheinkultur zersetzt und zerstört die kulturellen Kräfte des deutschen Volkes und erleichtert die geistige und wirtschaftliche Versklavung, die Herabwürdigung Deutschlands zu einer Kolonie ohne Bewußtsein einer eigenen Kulturtradition und ohne Weiterentwicklung einer nationalen Kultur.	Das Gefasel reaktionärer Kreise, der Sozialismus sei ehefeindlich und zersetze die Familie, wird durch die neue Verordnung gründlich widerlegt.	30:38	70:78	4.0
zersetzen	2532889X_1950-01-07_01_043.tcf.xml-58-4	2532889X_1957-08-18_01_088.tcf.xml-44-12	Diese „westliche Scheinkultur zersetzt und zerstört die kulturellen Kräfte des deutschen Volkes und erleichtert die geistige und wirtschaftliche Versklavung, die Herabwürdigung Deutschlands zu einer Kolonie ohne Bewußtsein einer eigenen Kulturtradition und ohne Weiterentwicklung einer nationalen Kultur.	Die Grenzgänger dienen den Konzernen dazu, die Kampfkraft der Gewerkschaften zu zersetzen, die Lohnkämpfe der Arbeiter zu sabotieren.	30:38	80:89	4.0
zersetzen	2532889X_1950-03-28_01_117.tcf.xml-6-22	2532889X_1955-12-08_01_054.tcf.xml-14-10	Der Staats ^ anwalt hatte sogar 21 Tage Gefängnis beantragt, weil die Jugendlichen „die Moral der amerikanischen B£-satzungstruppen ernstlich zersetzt hätten.	Das Gefasel reaktionärer Kreise, der Sozialismus sei ehefeindlich und zersetze die Familie, wird durch die neue Verordnung gründlich widerlegt.	142:150	70:78	4.0
zersetzen	2532889X_1950-03-29_01_082.tcf.xml-6-48	kerl_metallurgische_1866-7448-10	Wie der Staatsanwalt in seiner Anklagerede behauptete, seien die Klebezettel mit der Aufschrift wie „Nicht Amisöldner, sondern Aktivisten des Aufbaüs wollen wir sein" und „Westberliner Jugend kämpft um Lehrstellen und Arbeitsplätze" dazu angetan, die Moral (!) der Besatzungssoldaten zu zersetzen und die öffentliche Sicherheit in Westberlin zu gefährden.	Manche Brennstoffe (Holz, jüngere Torfe) können sich zersetzen, bevor noch die zur Einwirkung der Bleiglätte auf die flüchtigen Producte erforderliche Temperatur erreicht ist, in Folge dessen die reducirte Bleimenge zu gering ausfällt.	287:296	53:62	2.0
zersetzen	2532889X_1950-05-14_01_034.tcf.xml-344-27	2532889X_1953-02-08_01_037.tcf.xml-142-13	D'o irr~-"_v.'-li-':-:;..-. Dn COi'. Gim: 'enste bedienen sich mil besonderer Vorliebe der Tito-Agenten, um die Arbeiterbewegung zu zersetzen und ihre Spionage-und Sabotagetätigkeit in den Landern des Friedens und der Demokratie, durchzuführen.	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	132:141	95:103	4.0
zersetzen	2532889X_1950-05-14_01_034.tcf.xml-344-27	2532889X_1954-12-02_01_059.tcf.xml-41-9	D'o irr~-"_v.'-li-':-:;..-. Dn COi'. Gim: 'enste bedienen sich mil besonderer Vorliebe der Tito-Agenten, um die Arbeiterbewegung zu zersetzen und ihre Spionage-und Sabotagetätigkeit in den Landern des Friedens und der Demokratie, durchzuführen.	Das System des Frontstadtsenats hat die westberliner Schule bedrohlich zersetzt.	132:141	71:79	4.0
zersetzen	2532889X_1950-05-14_01_034.tcf.xml-344-27	lasswitz_seife_1890-606-28	D'o irr~-"_v.'-li-':-:;..-. Dn COi'. Gim: 'enste bedienen sich mil besonderer Vorliebe der Tito-Agenten, um die Arbeiterbewegung zu zersetzen und ihre Spionage-und Sabotagetätigkeit in den Landern des Friedens und der Demokratie, durchzuführen.	Doch ersah ich so viel, daß die Sohlen, welche aus Metallstreifen zusammengesetzt waren, bei der Berührung mit dem Wasser dasselbe unter lebhaftem Aufbrausen so stark zersetzten, daß ein Einsinken unmöglich wurde.	132:141	167:177	2.0
zersetzen	2532889X_1950-05-14_01_034.tcf.xml-344-27	thaer_landwirthschaft02_1810-3149-27	D'o irr~-"_v.'-li-':-:;..-. Dn COi'. Gim: 'enste bedienen sich mil besonderer Vorliebe der Tito-Agenten, um die Arbeiterbewegung zu zersetzen und ihre Spionage-und Sabotagetätigkeit in den Landern des Friedens und der Demokratie, durchzuführen.	Einmal: indem er dem Acker neue nahrhafte Materien für die Pflanzen mittheilt, und zweitens: indem er die darin schon erhaltenen Stoffe durch chemische Wechselwirkung zersetzt, und wiederum so verbindet, daß sie dadurch zum Uebergange in die Pflanzen fähig werden; vielleicht auch indem er die Lebensthätigkeit der Pflanzen, wodurch sie sich diese Stoffe aneignen, aufregt.	132:141	167:175	2.0
zersetzen	2532889X_1950-07-22_01_053.tcf.xml-318-16	26120215_1961_02_02_01_067.tcf.xml-19-12	Die klaren Lehrsätze der Lenin-Stalinschen Theorie sind die scharfe Säure, die alle Überreste des Sozialdemokratismus zersetzt.	War es der Reaktion nicht gelungen, die Partei von innen zu zersetzen, so versuchte sie jetzt die Kommunisten ihrer Führer zu berauben.	118:126	60:69	4.0
zersetzen	2532889X_1950-07-22_01_053.tcf.xml-318-16	quenstedt_mineralogie_1854-13504-9	Die klaren Lehrsätze der Lenin-Stalinschen Theorie sind die scharfe Säure, die alle Überreste des Sozialdemokratismus zersetzt.	Nun ist freilich unter der Kupferkieskruste das Fahlerz gewöhnlich zersetzt, so daß die Kieskruste leicht abspringt, und man versucht wird, dieselbe als ein Verwitterungsprodukt des Fahlerzes anzusehen.	118:126	67:75	2.0
zersetzen	2532889X_1950-09-01_01_071.tcf.xml-41-30	26120215_1983_04_23_01_133.tcf.xml-3-7	Helmkehr verhelfen möchte, damit ich als nicht entlarvter Kommunist innerhalb der Partei aemäß den Weisungen der Amerikaner arbeiten und bemüht Rein möge, die Partei zu desorganisieren, zu zersetzen und nach Möglichkeit auch deren Leitung in die Hand zu bekommen.	Das geplante Experiment — Kalziumkarbonat sollte thermisch zersetzt werden liegt schon hinter den Schulern dieser achten Klasse.	189:198	59:67	2.0
zersetzen	2532889X_1950-09-01_01_071.tcf.xml-41-30	wundt_medizinische_1867-8117-25	Helmkehr verhelfen möchte, damit ich als nicht entlarvter Kommunist innerhalb der Partei aemäß den Weisungen der Amerikaner arbeiten und bemüht Rein möge, die Partei zu desorganisieren, zu zersetzen und nach Möglichkeit auch deren Leitung in die Hand zu bekommen.	Lässt man den Strom durch concentrirte Lösungen der Haloidsalze und löslichen Oxyde gehen, so wird nur die gelöste Substanz, nicht aber das Lösungsmittel zersetzt.	189:198	154:162	2.0
zersetzen	2532889X_1951-02-28_01_035.tcf.xml-19-30	26120215_1961_02_02_01_067.tcf.xml-19-12	Die amerikanischen Kriegstreiber und ihre Agenten hatten davon geträumt, daß mit Hilfe der tschechischen Verschwörer ihre Positionen weit nach Osten vorgeschoben und dadurch auch die Reihen der deutschen Friedenskräfte zersetzt werden könnten.	War es der Reaktion nicht gelungen, die Partei von innen zu zersetzen, so versuchte sie jetzt die Kommunisten ihrer Führer zu berauben.	219:227	60:69	4.0
zersetzen	2532889X_1951-04-05_01_036.tcf.xml-10-31	2532889X_1966-12-23_01_112.tcf.xml-36-27	Er strebt danach, in den Völkern der Welt jede nationale ' kulturelle Betätigung auszulöschen; ihre eigene nationale Leistung, ihr echter Stolz auf ihre großen Traditionen geistigen Schöpfertums sollen zersetzt werden, um die Völker zu amerikanisieren und gleichsam von innen heraus zu erobern.	Und wir wissen, daß dieser Notstandsartikel in der Stunde der großen ¦ kapitalistischen Krise 1930 bis 1933 die Weimarer Demokratie — mit scheinbar legalen Mitteln — zersetzte und in die nationalsozialistische Diktatur überleitete.	202:210	166:175	4.0
zersetzen	2532889X_1951-04-05_01_036.tcf.xml-10-31	26120215_1961_02_02_01_067.tcf.xml-19-12	Er strebt danach, in den Völkern der Welt jede nationale ' kulturelle Betätigung auszulöschen; ihre eigene nationale Leistung, ihr echter Stolz auf ihre großen Traditionen geistigen Schöpfertums sollen zersetzt werden, um die Völker zu amerikanisieren und gleichsam von innen heraus zu erobern.	War es der Reaktion nicht gelungen, die Partei von innen zu zersetzen, so versuchte sie jetzt die Kommunisten ihrer Führer zu berauben.	202:210	60:69	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1955-11-26_01_036.tcf.xml-220-37	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Es ist doch für jeden sozialdemokratischen Arbeiter sichtbar, daß die Adenauer-Regierung unter dem Einfluß des Herrn Conant und mit Hilfe des Herrn Braunthal, der extra zu diesem Zweck nach Deutschland kam, systematisch die SPD zersetzt.	95:103	228:236	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1957-08-18_01_088.tcf.xml-44-12	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Die Grenzgänger dienen den Konzernen dazu, die Kampfkraft der Gewerkschaften zu zersetzen, die Lohnkämpfe der Arbeiter zu sabotieren.	95:103	80:89	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1961-05-15_01_041.tcf.xml-98-27	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Doch der Antikommunismus Ist auch heute wieder, wie unter den Nazis, eines der beliebtesten Mittel bei dem Versuch die staatliche Unabhängigkeit Österreichs auszuhöhlen und zu zersetzen.	95:103	176:185	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1965-01-21_01_165.tcf.xml-2-34	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Wenn jedoch in einer Klasse Disziplinverstöße auftreten, dann sind es bekanntlich fast immer nur zwei oder drei Schüler, die den weitaus überwiegend guten Teil der Klasse durch die abwechslungsreichsten Disziplinverstöße usw. allmählich zersetzen können.	95:103	237:246	3.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1968-10-26_01_124.tcf.xml-94-17	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Das zu reichliche „Futter" sank jedoch ab, weil es nicht gefressen bzw. von Bakterien zersetzt wurde und reicherte sich deshalb am Meeresboden an.	95:103	86:94	2.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1971-08-13_01_075.tcf.xml-9-16	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Die Imperiallsten verschärften sowohl ¦ die Versuche, die DDR ökonomisch zu plündern, ideologisch zu zersetzen und militärisch zu provozieren, als auch die Aktivitäten unmittelbarer Kriegsvorbereitung,	95:103	101:110	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1972-12-21_01_183.tcf.xml-52-16	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Die feudale Umwälzung, so wurde betont, zerschlug in erbitterten Klassenkämpfen die antiken Klassenverhältnisse und zersetzte sie, ein Prozeß, aus dem die feudale Gesellschaftsstruktur entstand.	95:103	116:125	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	2532889X_1978-07-22_01_205.tcf.xml-9-21	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Da keine größeren Tiere beobachtet wurden, die diese Überreste gefressen haben könnten, müssen sie von Bakterien oder anderen Mikroorganismen zersetzt worden sein.	95:103	142:150	2.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1949_11_26_01_020.tcf.xml-10-28	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	2. Kampf gegen alle Ideologien, welche den Willen unseres Volkes zur Erringuna seiner nationalen Unabhängigkeit und zur Gestaltung von schöpferischen Werken dea Friedens in einer neuen Demokratie zersetzen.	95:103	196:205	4.0
zersetzen	2532889X_1953-02-08_01_037.tcf.xml-142-13	26120215_1956_03_04_02_033.tcf.xml-29-63	Gegenüber der Behauptung in aer Anklageschrift, die Kommunisten hätten die Weimarer Verfassung zersetzt, antwortete Ernst That mann in seinen Notizen zur Anklageschrift:	Dr. Delaunay, ständiger Begleiter der „Tour de France ', rechnete mit den Drahtziehern hinter den Kulissen der großen Etappenrennen In den westlichen Ländern ab, mit einigen gewissenlosen Managern, die mit Hilfe des Dopings leuchtende Sterne am Himmel des Radsports hervorzauberten, von denen wenige Jahre später jedoch nichts mehr geleistet wurde, weil der Körper von den Aufpeitschungsmitteln zersetzt und das normale Leistungsvermögen untergraben worden war, Bobets Krankheit ist auf ähnliche. Mittelchen" zurückzuführen, daran dürfte es keinen Zweifel geben.	95:103	395:403	2.0
