id	krippendorff_coefficient	solved_entirely	solved_partially	percentage_solved_entirely	percentage_solved_partially	mean_krippendorff_coefficient	number_of_krippendorff_zeros	number_of_challenges
fic_1822_7275.txt-216-23-fic_1850_2310.txt-1321-9|fic_1822_7275.txt-530-41-fic_1971_14051.txt-667-2|fic_1825_7041.txt-1647-2-fic_1843_7208.txt-10502-5|fic_1825_7041.txt-1647-2-fic_1853_7732.txt-4-29|	1.0	True	True	0.11422018348623854	0.005963302752293578	0.372641816007309	193	2180
fic_1974_782013.txt-1545-5-mag_1980_491790.txt-342-2|fic_1976_23910.txt-121-6-nf_1834_755185.txt-2925-9|fic_1977_780102.txt-1079-6-fic_1992_40272.txt-627-18|fic_1980_780048.txt-1170-3-nf_2006_776561.txt-30-8|	1.0	True	True
fic_1984_14628.txt-868-5-fic_1992_40272.txt-627-18|fic_1986_782031.txt-439-25-nf_1834_755185.txt-2925-9|fic_1987_780057.txt-318-5-fic_1992_40272.txt-627-18|fic_1987_780057.txt-318-5-news_1968_727538.txt-57-7|	1.0	True	True
fic_1987_780057.txt-318-5-nf_1849_762578.txt-1803-0|fic_1987_780057.txt-318-5-nf_2008_774723.txt-0-8|fic_1987_780058.txt-2587-3-mag_1980_491790.txt-342-2|fic_1988_10770.txt-925-3-fic_1992_40272.txt-627-18|	1.0	True	True
fic_1988_10770.txt-925-3-mag_1855_556005.txt-194-2|fic_1988_10770.txt-925-3-mag_1968_490661.txt-153-13|fic_1988_10770.txt-925-3-mag_1968_490662.txt-89-5|fic_1992_40272.txt-627-18-fic_2006_51045.txt-778-3|	1.0	True	True
fic_1993_1040092.txt-5145-7-mag_1855_556005.txt-194-2|fic_1993_25005.txt-782-34-mag_1984_432163.txt-74-2|fic_1993_25029.txt-2315-14-mag_1980_491790.txt-342-2|fic_1993_53896.txt-67-8-mag_1980_491790.txt-342-2|	0.0	False	False
fic_1997_54614.txt-159-18-fic_1999_44564.txt-215-2|fic_1997_54614.txt-159-18-fic_2000_28733.txt-1-8|fic_1997_54614.txt-159-18-mag_1848_565759.txt-119-14|fic_1997_54614.txt-159-18-mag_1983_326806.txt-11-8|	1.0	True	True
fic_1997_54614.txt-159-18-nf_2005_775713.txt-23-7|fic_2007_34112.txt-95-13-nf_1839_747920.txt-1978-13|fic_2008_36241.txt-90-1-mag_1822_553391.txt-14-32|fic_2008_36241.txt-90-1-news_2005_666450.txt-44-2|	1.0	True	True
fic_2008_36241.txt-90-1-nf_1854_750816.txt-2503-1|mag_1855_556005.txt-194-2-mag_1964_312091.txt-0-4|mag_1855_556005.txt-194-2-nf_1834_755185.txt-2925-9|mag_1980_491790.txt-342-2-nf_1857_753133.txt-1759-5|	1.0	True	True
news_1971_729575.txt-35-24-nf_1849_762578.txt-1803-0|nf_1849_749269.txt-111-33-nf_1857_753133.txt-1759-5|nf_1849_749269.txt-547-35-nf_2006_776561.txt-30-8|nf_1849_762578.txt-1803-0-nf_1851_771607.txt-2494-73|	1.0	True	True
fic_1824_7211.txt-3045-8-fic_1856_2470.txt-7252-13|fic_1824_7211.txt-3045-8-mag_1828_553929.txt-364-34|fic_1824_7211.txt-3045-8-mag_1854_555935.txt-131-30|fic_1824_7212.txt-597-16-mag_1828_553929.txt-364-34|	-0.6216666666666668	False	False
fic_1833_7239.txt-1694-15-fic_1838_7086.txt-2732-33|fic_1833_7239.txt-1694-15-news_1991_612479.txt-40-20|fic_1833_7239.txt-1694-15-nf_1845_747928.txt-826-66|fic_1835_7016.txt-2023-9-fic_1838_7086.txt-2732-33|	-0.375	False	False
fic_1835_7016.txt-2023-9-mag_1846_555400.txt-243-7|fic_1835_7016.txt-2023-9-news_1991_612479.txt-40-20|fic_1835_7134.txt-2235-79-mag_1828_553929.txt-364-34|fic_1835_7134.txt-2235-79-mag_1845_555245.txt-299-1|	-0.40000000000000013	False	False
fic_1835_7142.txt-807-41-mag_1828_553929.txt-364-34|fic_1835_7172.txt-6030-11-fic_1856_2470.txt-7252-13|fic_1835_7309.txt-3267-10-fic_1845_7170.txt-4861-9|fic_1835_7309.txt-3267-10-news_1991_612479.txt-40-20|	-0.3125000000000002	False	False
fic_1838_7085.txt-2157-17-fic_2009_36778.txt-461-18|fic_1838_7086.txt-2732-33-fic_1858_1282.txt-1444-24|fic_1838_7086.txt-2732-33-mag_1828_553929.txt-364-34|fic_1838_7086.txt-2732-33-mag_1858_506134.txt-148-19|	0.07638888888888884	False	False
fic_1838_7086.txt-2732-33-news_1989_669714.txt-32-21|fic_1838_7086.txt-2732-33-nf_1829_747740.txt-792-23|fic_1838_7086.txt-2732-33-nf_1975_773861.txt-1436-17|fic_1838_7250.txt-1095-10-fic_1839_7024.txt-2377-9|	0.3055555555555556	False	False
fic_1839_7024.txt-2377-9-fic_1859_9037.txt-2260-41|fic_1839_7024.txt-2377-9-mag_1828_553929.txt-364-34|fic_1839_7024.txt-2377-9-mag_1962_492071.txt-8-21|fic_1839_7024.txt-2377-9-mag_1970_315464.txt-8-1|	-0.11250000000000004	False	False
fic_1839_7024.txt-2377-9-mag_1980_296744.txt-5-30|fic_1839_7024.txt-2377-9-mag_2005_379087.txt-0-11|fic_1839_7024.txt-2377-9-news_1966_725841.txt-34-33|fic_1839_7024.txt-2377-9-nf_1847_754437.txt-1509-47|	-0.40000000000000013	False	False
fic_1843_7166.txt-1590-9-news_1991_612479.txt-40-20|fic_1844_3928.txt-3118-8-mag_1850_589167.txt-126-1|fic_1844_3928.txt-3118-8-mag_1986_432304.txt-168-36|fic_1844_3928.txt-3118-8-mag_1990_342663.txt-0-16|	-0.375	False	False
fic_1844_3928.txt-3118-8-news_1991_612479.txt-40-20|fic_1844_3928.txt-3118-8-news_1998_626765.txt-4-8|fic_1844_3928.txt-3118-8-nf_1841_762742.txt-2458-9|fic_1844_3928.txt-3498-7-fic_1856_2470.txt-7252-13|	-0.1607142857142858	False	False
fic_1844_3928.txt-3498-7-mag_1828_553929.txt-364-34|fic_1844_800.txt-2479-17-mag_1854_555935.txt-131-30|fic_1845_622.txt-11178-62-mag_1828_553929.txt-364-34|fic_1845_622.txt-11187-51-mag_1828_553929.txt-364-34|	0.125	False	False
fic_1845_622.txt-11187-51-news_1994_606745.txt-26-26|fic_1845_7170.txt-4861-9-fic_1993_25035.txt-820-7|fic_1846_544.txt-3481-11-mag_1828_553929.txt-364-34|fic_1846_7121.txt-2894-16-mag_1828_553929.txt-364-34|	-0.11250000000000004	False	False
fic_1846_7679.txt-262-9-fic_1854_9193.txt-8301-13|fic_1846_7679.txt-262-9-mag_1828_553929.txt-364-34|fic_1848_1279.txt-1511-47-fic_1854_9193.txt-8301-13|fic_1848_1279.txt-1511-47-fic_2009_36778.txt-461-18|	0.976027397260274	False	True
fic_1848_1279.txt-1511-47-mag_1972_278489.txt-11-19|fic_1848_1279.txt-1511-47-news_1991_612479.txt-40-20|fic_1848_7009.txt-1181-32-fic_1854_9193.txt-8301-13|fic_1848_7009.txt-1181-32-fic_2009_36778.txt-461-18|	-0.6118421052631577	False	False
fic_1848_7009.txt-1181-32-mag_1838_586203.txt-253-10|fic_1848_7009.txt-1181-32-mag_1984_299534.txt-14-19|fic_1848_7009.txt-1181-32-mag_2007_387325.txt-12-20|fic_1848_7009.txt-1181-32-nf_1836_749613.txt-2695-7|	-0.16666666666666674	False	False
fic_1848_7009.txt-1181-32-nf_2008_774816.txt-78-20|fic_1853_1170.txt-2289-22-news_1982_671107.txt-19-96|fic_1853_1170.txt-2289-22-news_1991_612479.txt-40-20|fic_1853_2486.txt-330-33-fic_1968_781997.txt-4233-2|	0.5333333333333333	False	False
fic_1853_2486.txt-330-33-mag_1828_553929.txt-364-34|fic_1853_9142.txt-2686-17-fic_1854_9193.txt-8301-13|fic_1853_9142.txt-2686-17-fic_2002_30623.txt-303-9|fic_1853_9142.txt-2686-17-fic_2009_36778.txt-461-18|	-0.050000000000000044	False	False
fic_1853_9142.txt-2686-17-mag_1830_554067.txt-275-32|fic_1853_9142.txt-2686-17-mag_2002_398773.txt-149-9|fic_1853_9142.txt-2686-17-news_1967_726451.txt-39-2|fic_1853_9142.txt-2686-17-news_1982_671107.txt-19-96|	-0.5125	False	False
fic_1853_9142.txt-2686-17-news_1994_606745.txt-26-26|fic_1854_9193.txt-8301-13-mag_1822_553405.txt-345-25|fic_1854_9193.txt-8301-13-mag_1822_553405.txt-347-16|fic_1854_9193.txt-8301-13-mag_1846_524014.txt-303-22|	0.5375	False	False
fic_1854_9193.txt-8301-13-mag_1968_212735.txt-7-17|fic_1854_9193.txt-8301-13-news_1965_724715.txt-15-7|fic_1854_9193.txt-8301-13-news_2005_650884.txt-75-29|fic_1854_9193.txt-8301-13-nf_1859_747415.txt-25-18|	-0.6826923076923077	False	False
fic_1854_9193.txt-8301-13-nf_2004_775803.txt-29-4|fic_1855_1209.txt-770-29-mag_1828_553929.txt-364-34|fic_1855_2965.txt-376-3-news_1982_671107.txt-19-96|fic_1856_2470.txt-7252-13-mag_1854_555935.txt-131-30|	0.12499999999999989	False	False
fic_1856_2470.txt-7252-13-news_1972_730368.txt-11-20|fic_1856_2655.txt-4746-13-mag_1828_553929.txt-364-34|fic_1856_2655.txt-4746-13-news_1966_725841.txt-34-33|fic_1856_9779.txt-7124-6-news_1991_612479.txt-40-20|	-0.375	False	False
fic_1857_9075.txt-4573-21-mag_1828_553929.txt-364-34|fic_1858_1282.txt-1444-24-fic_1982_780051.txt-4396-7|fic_1858_1282.txt-1444-24-mag_1828_553929.txt-364-34|fic_1858_1282.txt-1444-24-news_1984_670941.txt-14-43|	0.2875	False	False
fic_1859_9037.txt-2260-41-mag_1840_586558.txt-356-49|fic_1859_9037.txt-2260-41-news_1994_606745.txt-26-26|fic_1860_8118.txt-4037-43-mag_1828_553929.txt-364-34|fic_1860_8118.txt-4037-43-mag_1840_586497.txt-150-6|	-0.2716666666666667	False	False
fic_1860_9817.txt-2290-22-news_1998_626765.txt-4-8|fic_1968_781997.txt-4233-2-mag_1832_564345.txt-180-28|fic_1968_781997.txt-4233-2-news_1972_729986.txt-6-2|fic_1968_781997.txt-4233-2-news_1991_612479.txt-40-20|	0.5972222222222222	False	False
fic_1968_781997.txt-4233-2-nf_1836_747718.txt-1726-17|fic_1968_781997.txt-4233-2-nf_1840_768793.txt-1045-33|fic_1968_781997.txt-4233-2-nf_1844_749098.txt-1617-40|fic_1976_10617.txt-1529-5-news_1991_612479.txt-40-20|	-0.16666666666666674	False	False
fic_1982_780051.txt-4396-7-mag_1845_555245.txt-299-1|fic_1985_780062.txt-118-13-mag_1828_553929.txt-364-34|fic_1986_782032.txt-5195-1-mag_1828_553929.txt-364-34|fic_1987_782033.txt-287-7-mag_1854_555935.txt-131-30|	-0.5125	False	False
fic_1987_782033.txt-287-7-news_1991_612479.txt-40-20|fic_1988_780054.txt-2791-11-mag_1828_553929.txt-364-34|fic_1988_780054.txt-2791-11-mag_1854_555935.txt-131-30|fic_1993_25026.txt-440-9-news_1991_612479.txt-40-20|	-0.2716666666666667	False	False
fic_1993_25035.txt-820-7-mag_2005_379002.txt-22-10|fic_1993_25035.txt-820-7-news_1965_724563.txt-1-1|fic_1993_25035.txt-820-7-news_1998_626765.txt-4-8|fic_1993_25035.txt-820-7-nf_1964_773930.txt-468-27|	0.5333333333333333	False	False
fic_1994_54174.txt-61-23-news_1982_671107.txt-19-96|fic_1998_43533.txt-4-2-news_1991_612479.txt-40-20|fic_2000_29245.txt-31-12-mag_1828_553929.txt-364-34|fic_2001_13289.txt-335-18-news_1991_612479.txt-40-20|	-0.07499999999999996	False	False
fic_2001_13566.txt-158-6-mag_1828_553929.txt-364-34|fic_2002_30623.txt-303-9-mag_1828_553929.txt-364-34|fic_2002_30623.txt-303-9-mag_1972_278489.txt-11-19|fic_2004_49050.txt-745-14-news_1991_612479.txt-40-20|	0.12499999999999989	False	False
fic_2009_36778.txt-461-18-mag_1834_554263.txt-216-17|fic_2009_36778.txt-461-18-mag_1854_555935.txt-131-30|fic_2009_36778.txt-461-18-mag_1856_590811.txt-90-38|fic_2009_36778.txt-461-18-mag_2004_365334.txt-2-9|	-0.40000000000000013	False	False
fic_2009_36778.txt-461-18-nf_1829_751465.txt-2786-42|fic_2009_36778.txt-461-18-nf_1847_754437.txt-3107-5|mag_1822_553405.txt-347-16-news_1991_612479.txt-40-20|mag_1825_553609.txt-140-54-news_1967_726451.txt-39-2|	0.493421052631579	False	False
mag_1825_553609.txt-140-54-news_1991_612479.txt-40-20|mag_1828_553929.txt-364-34-mag_1832_564345.txt-180-28|mag_1828_553929.txt-364-34-mag_1840_586558.txt-81-14|mag_1828_553929.txt-364-34-mag_1849_525337.txt-118-18|	0.4983333333333333	False	False
mag_1828_553929.txt-364-34-mag_1854_555935.txt-131-30|mag_1828_553929.txt-364-34-mag_1856_566684.txt-393-12|mag_1828_553929.txt-364-34-mag_1858_506134.txt-148-19|mag_1828_553929.txt-364-34-mag_1970_315464.txt-8-1|	0.2875	False	False
mag_1828_553929.txt-364-34-mag_1978_318618.txt-11-36|mag_1828_553929.txt-364-34-mag_1980_296744.txt-5-30|mag_1828_553929.txt-364-34-mag_1981_295135.txt-17-16|mag_1828_553929.txt-364-34-mag_1984_299534.txt-14-19|	0.12499999999999989	False	False
mag_1828_553929.txt-364-34-mag_1990_342663.txt-0-16|mag_1828_553929.txt-364-34-mag_2002_397275.txt-24-3|mag_1828_553929.txt-364-34-mag_2004_365334.txt-2-9|mag_1828_553929.txt-364-34-mag_2005_379002.txt-22-10|	0.5333333333333333	False	False
mag_1828_553929.txt-364-34-mag_2005_379087.txt-0-11|mag_1828_553929.txt-364-34-news_1960_721229.txt-32-12|mag_1828_553929.txt-364-34-news_1967_726451.txt-39-2|mag_1828_553929.txt-364-34-news_1972_729986.txt-6-2|	-0.6527777777777779	False	False
mag_1828_553929.txt-364-34-news_1991_612479.txt-40-20|mag_1828_553929.txt-364-34-news_1992_605779.txt-41-29|mag_1828_553929.txt-364-34-news_1997_611600.txt-65-2|mag_1828_553929.txt-364-34-news_2004_640221.txt-13-20|	0.2875	False	False
mag_1828_553929.txt-364-34-nf_1824_747448.txt-3506-12|mag_1828_553929.txt-364-34-nf_1832_758144.txt-1353-3|mag_1828_553929.txt-364-34-nf_1844_749098.txt-536-37|mag_1828_553929.txt-364-34-nf_1845_747928.txt-826-66|	-0.40000000000000013	False	False
mag_1828_553929.txt-364-34-nf_1859_747415.txt-25-18|mag_1828_553929.txt-364-34-nf_1975_773861.txt-1436-17|mag_1828_553929.txt-364-34-nf_2004_775819.txt-7-21|mag_1832_564239.txt-203-30-news_1998_626765.txt-4-8|	0.12499999999999989	False	False
mag_1832_564307.txt-140-16-news_1982_671107.txt-19-96|mag_1832_564307.txt-140-16-news_1991_612479.txt-40-20|mag_1832_564345.txt-180-28-mag_1990_342663.txt-0-16|mag_1838_554638.txt-13-21-news_1991_612479.txt-40-20|	-0.675	False	False
mag_1840_586558.txt-356-49-news_1998_626765.txt-4-8|mag_1840_586558.txt-81-14-mag_1845_555245.txt-299-1|mag_1845_555245.txt-299-1-mag_1999_397639.txt-186-35|mag_1845_555245.txt-299-1-mag_2000_368897.txt-14-26|	-0.08814102564102577	False	False
mag_1845_555245.txt-299-1-mag_2001_416183.txt-158-8|mag_1845_555245.txt-299-1-news_1967_726451.txt-39-2|mag_1845_555245.txt-299-1-news_1991_612479.txt-40-20|mag_1845_555245.txt-299-1-news_1994_606745.txt-26-26|	-0.0625	False	False
mag_1846_524014.txt-26-2-mag_1854_555935.txt-131-30|mag_1850_589167.txt-126-1-news_1991_612479.txt-40-20|mag_1850_589167.txt-126-1-nf_1982_774241.txt-1410-26|mag_1853_590163.txt-199-32-news_1991_612479.txt-40-20|	0.22596153846153844	False	False
mag_1854_555935.txt-131-30-news_1961_722130.txt-4-23|mag_1854_555935.txt-131-30-news_1982_671107.txt-19-96|mag_1854_555935.txt-131-30-nf_1962_773607.txt-311-2|mag_1970_282294.txt-7-3-news_1967_726451.txt-39-2|	-0.375	False	False
mag_1972_278489.txt-11-19-mag_2005_379095.txt-6-29|mag_1972_278489.txt-11-19-nf_1841_762742.txt-1051-5|mag_1981_322209.txt-3-7-mag_2002_371999.txt-12-46|mag_1981_322209.txt-3-7-news_1967_726451.txt-39-2|	-0.2716666666666667	False	False
mag_1982_490856.txt-85-5-news_1966_725841.txt-34-33|mag_1986_432304.txt-168-36-news_1991_612479.txt-40-20|mag_2001_412321.txt-16-4-news_1991_612479.txt-40-20|mag_2002_371999.txt-12-46-nf_1844_749098.txt-1617-40|	0.09999999999999998	False	False
mag_2002_387140.txt-2-2-news_1991_612479.txt-40-20|mag_2002_398773.txt-149-9-news_1991_612479.txt-40-20|mag_2005_379095.txt-6-29-news_1991_612479.txt-40-20|mag_2005_379095.txt-6-29-news_1994_606745.txt-26-26|	0.125	False	False
mag_2005_397463.txt-63-5-news_1967_726451.txt-39-2|mag_2005_417079.txt-188-8-news_1991_612479.txt-40-20|mag_2007_387325.txt-12-20-news_1991_612479.txt-40-20|news_1966_725841.txt-34-33-news_1982_671107.txt-19-96|	0.5333333333333333	False	False
news_1966_725841.txt-34-33-nf_2001_746877.txt-82-18|news_1967_726451.txt-39-2-news_1998_626765.txt-4-8|news_1967_726451.txt-39-2-nf_1977_773747.txt-57-27|news_1967_726451.txt-39-2-nf_2004_775819.txt-7-21|	-0.375	False	False
news_1968_727226.txt-22-9-news_1991_612479.txt-40-20|news_1968_727226.txt-22-9-news_1994_606745.txt-26-26|news_1977_733365.txt-24-10-news_1991_612479.txt-40-20|news_1986_670444.txt-28-17-news_1991_612479.txt-40-20|	0.06944444444444442	False	False
news_1987_669591.txt-19-7-news_1994_606745.txt-26-26|news_1987_670531.txt-11-7-news_1991_612479.txt-40-20|news_1989_669714.txt-32-21-news_1991_612479.txt-40-20|news_1991_612479.txt-40-20-nf_1836_747718.txt-1726-17|	-0.40000000000000013	False	False
news_1991_612479.txt-40-20-nf_1836_747779.txt-1982-14|news_1991_612479.txt-40-20-nf_1845_748321.txt-2041-23|news_1991_612479.txt-40-20-nf_1847_754437.txt-1509-47|news_1991_612479.txt-40-20-nf_1962_773607.txt-311-2|	0.0703125	False	False
news_1991_612479.txt-40-20-nf_1966_773935.txt-336-23|news_1991_612479.txt-40-20-nf_1977_773747.txt-57-27|news_1991_612479.txt-40-20-nf_2001_746877.txt-82-18|news_1994_606745.txt-26-26-nf_1841_762742.txt-1051-5|	0.2875	False	False
news_1998_626765.txt-4-8-news_2001_661977.txt-17-13|news_1998_626765.txt-4-8-news_2001_661984.txt-79-12|news_2001_661977.txt-17-13-news_2004_640221.txt-13-20|nf_1844_749098.txt-536-37-nf_2001_746295.txt-103-27|	-0.6527777777777779	False	False
fic_1821_8985.txt-298-12-fic_1996_13983.txt-1222-1|fic_1827_7261.txt-2548-6-fic_1848_1108.txt-565-11|fic_1832_7176.txt-3143-9-fic_1848_7341.txt-2494-10|fic_1832_7176.txt-3143-9-fic_1854_3384.txt-4387-9|	0.0	False	False
fic_1832_7176.txt-3143-9-fic_1854_3847.txt-2175-32|fic_1832_7176.txt-3143-9-fic_1980_780048.txt-2137-4|fic_1832_7176.txt-3143-9-fic_1993_1040077.txt-3779-20|fic_1832_7176.txt-3143-9-fic_2003_31346.txt-75-13|	1.0	True	True
fic_1832_7176.txt-3143-9-mag_1835_554345.txt-434-24|fic_1832_7176.txt-3143-9-mag_1856_566684.txt-67-18|fic_1832_7176.txt-3143-9-mag_1963_243808.txt-5-22|fic_1832_7177.txt-3105-6-fic_1835_7133.txt-1898-36|	-0.1607142857142858	False	False
fic_1833_7321.txt-2925-15-mag_1847_565700.txt-75-24|fic_1833_7321.txt-3604-1-fic_1848_1108.txt-565-11|fic_1834_7047.txt-1088-9-fic_2004_49844.txt-274-5|fic_1834_7047.txt-1088-9-mag_2006_385869.txt-220-22|	1.0	True	True
fic_1834_8947.txt-1310-6-fic_1835_7134.txt-2829-19|fic_1834_8947.txt-1310-6-fic_1841_799.txt-1159-18|fic_1834_8947.txt-1310-6-fic_1998_43802.txt-21-18|fic_1834_8947.txt-1310-6-fic_2003_31346.txt-75-13|	-0.1607142857142858	False	False
fic_1834_8947.txt-1310-6-mag_1963_243808.txt-5-22|fic_1834_8947.txt-1310-6-nf_1833_747531.txt-1508-47|fic_1835_1103.txt-2590-3-fic_1835_7133.txt-1898-36|fic_1835_7133.txt-1898-36-fic_1842_7206.txt-895-2|	-0.16666666666666674	False	False
fic_1835_7133.txt-1898-36-fic_1845_7183.txt-1984-14|fic_1835_7133.txt-1898-36-fic_1992_53514.txt-218-27|fic_1835_7133.txt-1898-36-fic_2006_51438.txt-95-32|fic_1835_7133.txt-1898-36-mag_1986_331864.txt-3-3|	1.0	True	True
fic_1835_7133.txt-2274-13-mag_1835_565001.txt-70-21|fic_1837_7273.txt-777-13-news_2004_661054.txt-33-17|fic_1839_7024.txt-815-6-mag_1847_565700.txt-75-24|fic_1839_7024.txt-815-6-mag_2001_417008.txt-19-14|	0.09999999999999998	False	False
fic_1843_7039.txt-4219-28-nf_1852_771569.txt-1631-28|fic_1843_7074.txt-4254-6-fic_1973_10568.txt-1650-9|fic_1843_7074.txt-4254-6-fic_1999_30922.txt-196-11|fic_1843_7074.txt-4254-6-fic_2002_47054.txt-385-10|	0.0	False	False
fic_1843_7074.txt-4254-6-fic_2003_31346.txt-75-13|fic_1845_7183.txt-1799-5-mag_1835_565001.txt-70-21|fic_1845_7316.txt-1628-3-mag_1835_565001.txt-70-21|fic_1847_7149.txt-2790-14-fic_1855_2630.txt-277-20|	0.0	False	False
