lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
Schmiere	NN	1831	1	gerstner_mechanik01_1831-9245-41	 	Man muss daher m. e so klein als möglich machen, d. h. der Halbmesser der Zapfen e muss nur so gross genommen werden, als es die Festigkeit erfordert und der Reibungscoeffizient m muss durch fleissiges Abglätten und dann Schmieren möglichst vermindert werden.	221:230	0:259	Man muss daher m . e so klein als möglich machen , d. h. der Halbmesser der Zapfen e muss nur so gross genommen werden , als es die Festigkeit erfordert und der Reibungscoeffizient m muss durch fleissiges Abglätten und dann Schmieren möglichst vermindert werden .	41	0:46	man müssen daher M . E so klein als möglich machen , d. h. d Halbmesser d Zapfen E müssen nur so groß nehmen werden , als es d Festigkeit erfordern und d Reibungskoeffizient M müssen durch fleißig Abglätten und dann Schmiere möglichst vermindern werden .	PIS VMFIN PAV NN $. NE ADV ADJD KOKOM ADJD VVINF $, PDS VVFIN ART NN ART NN NE VMFIN ADV ADV ADJD VVPP VAINF $, KOUS PPER ART NN VVFIN KON ART NN NN VMFIN APPR ADJA NN KON ADV NN ADV VVPP VAINF $.	Man muss daher m . e so klein als möglich machen , d. h. der Halbmesser der Zapfen e muss nur so groß genommen werden , als es die Festigkeit erfordert und der Reibungskoeffizient m muss durch fleißiges Abglätten und dann Schmieren möglichst vermindert werden .
Schmiere	NN	1869	1	brehm_thierleben05_1869-14677-12	 	Aus der Leber bereitet man einen Thran, welchen man hauptsächlich zum Schmieren, seltener zum Beleuchten benutzt.	70:79	0:113	Aus der Leber bereitet man einen Thran , welchen man hauptſächlich zum Schmieren , ſeltener zum Beleuchten benutzt .	12	0:19	aus d Leber bereiten man eine Tran , welchen man hauptsächlich zum Schmiere , selten zum Beleuchten benutzen .	APPR ART NN VVFIN PIS ART NE $, PWAT PIS ADJD APPRART NN $, ADJD APPRART NN VVPP $.	Aus der Leber bereitet man einen Tran , welchen man hauptsächlich zum Schmieren , seltener zum Beleuchten benutzt .
Schmiere	NN	1858	1	avelallemant_gaunerthum02_1858-1636-76	 	Die rohe Auffassung des Wortes Schmire — vom jüdischdeutschen Schmiro, Schmiruss (von, er hat bewacht, behütet), die Wache, Wacht, Wachthaus, Wachtposten, — hat nicht nur die falsche Schreibweise Schmiere, sondern auch die diesem sinnverwandten Wörter Butter und Käs (auch sogar Chäs) mit gleicher Bedeutung von Schmiro geschaffen, sodaß man für den Begriff Wache stehen und Wache ausstellen ebenso wol sagen kann: Schmire stehen, Schmire stellen, als Butter oder Käs stehen oder stellen.	415:422	0:488	Die rohe Auffaſſung des Wortes Schmire — vom jüdiſchdeutſchen Schmiro , Schmiruſſ ( von , er hat bewacht , behütet ) , die Wache , Wacht , Wachthaus , Wachtpoſten , — hat nicht nur die falſche Schreibweiſe Schmiere , ſondern auch die dieſem ſinnverwandten Wörter Butter und Käs ( auch ſogar Chäs ) mit gleicher Bedeutung von Schmiro geſchaffen , ſodaß man für den Begriff Wache ſtehen und Wache ausſtellen ebenſo wol ſagen kann : Schmire ſtehen , Schmire ſtellen , als Butter oder Käs ſtehen oder ſtellen .	76	0:90	d roh Auffaßung d Wort Schmiere -- vom jüdischdeutsch Schmiro , Schmiruss ( von , er haben bewachen , behüten ) , d Wache , Wacht , Wachthaus , Wachtposten , -- haben nicht nur d falsch Schreibweise Schmiere , sondern auch d diese sinnverwandt Wort Butter und Käse ( auch sogar Chäs ) mit gleich Bedeutung von Schmiro schaffen , sodaß man für d Begriff Wache stehen und Wache ausstellen ebenso wohl sagen können : Schmiere stehen , Schmiere stellen , als Butter oder Käse stehen oder stellen .	ART ADJA NN ART NN NN $( APPRART ADJA NE $, NE $( APPR $, PPER VAFIN VVPP $, VVFIN $( $, ART NN $, NN $, NN $, NN $, $( VAFIN PTKNEG ADV ART ADJA NN NN $, KON ADV ART PDAT ADJA NN NN KON NN $( ADV ADV NE $( APPR ADJA NN APPR NE VVPP $, KOUS PIS APPR ART NN NN VVINF KON NN VVINF ADV ADV VVINF VMFIN $. NN VVFIN $, NN VVINF $, KOKOM NN KON NN VVINF KON VVINF $.	Die rohe Auffassung des Wortes Schmiere -- vom jüdischdeutschen Schmiro , Schmiruss ( von , er hat bewacht , behütet ) , die Wache , Wacht , Wachthaus , Wachtposten , -- hat nicht nur die falsche Schreibweise Schmiere , sondern auch die diesem sinnverwandten Wörter Butter und Käse ( auch sogar Chäs ) mit gleicher Bedeutung von Schmiro geschaffen , sodaß man für den Begriff Wache stehen und Wache ausstellen ebenso wohl sagen kann : Schmiere stehen , Schmiere stellen , als Butter oder Käse stehen oder stellen .
Schmiere	NN	1831	1	gerstner_mechanik01_1831-9112-10	 	Der vortheilhafteste Fall findet dann statt, wenn sich die Schmiere immer wieder erneuert, wie z. B. bei einem Wagenrade, wo die feste Achse bei der Umdrehung der Büchse fortwährend einen andern Punkt derselben berührt.	59:67	0:219	Der vortheilhafteste Fall findet dann statt , wenn sich die Schmiere immer wieder erneuert , wie z. B. bei einem Wagenrade , wo die feste Achse bei der Umdrehung der Büchse fortwährend einen andern Punkt derselben berührt .	10	0:38	d vorteilhaft Fall finden dann statt , wenn sich d Schmiere immer wieder erneuern , wie z. B. bei eine Wagenrad , wo d fest Achse bei d Umdrehung d Büchse fortwähren eine ander Punkt dieselbe berühren .	ART ADJA NN VVFIN ADV PTKVZ $, KOUS PRF ART NN ADV ADV VVPP $, PWAV APPRART NN APPR ART NN $, PWAV ART ADJA NN APPR ART NN ART NN VVPP ART ADJA NN PDAT VVPP $.	Der vorteilhafteste Fall findet dann statt , wenn sich die Schmiere immer wieder erneuert , wie z. B. bei einem Wagenrade , wo die feste Achse bei der Umdrehung der Büchse fortwährend einen anderen Punkt derselben berührt .
Schmiere	NN	1886	1	nn_maehrisches42_1886-36-23	 	Als „Principal“, wie als Schauspieler hatte er alle Verhältnisse des wechselvollen Lebens gründlich kennen gelernt, sich auf der „Schmiere“ wie am Hoftheater bewegt, heute den „Hamlet“ mit besonderem Erfolg in München und gleich darauf in seiner Posse:	130:138	0:252	Als „ Principal “ , wie als Schauſpieler hatte er alle Verhältniſſe des wechſelvollen Lebens gründlich kennen gelernt , ſich auf der „ Schmiere “ wie am Hoftheater bewegt , heute den „ Hamlet “ mit beſonderem Erfolg in München und gleich darauf in ſeiner Poſſe :	23	0:47	als " Prinzipal " , wie als Schauspieler haben er alle Verhältnis d wechselvoll Leben gründlich kennen lernen , sich auf d " Schmiere " wie am Hoftheater bewegen , heute d " Hamlet " mit besondere Erfolg in München und gleich darauf in seine Posse :	KOKOM $( NN $( $, PWAV KOKOM NN VAFIN PPER PIAT NN ART ADJA NN ADJD VVINF VVPP $, PRF APPR ART $( NN $( KOKOM APPRART NN VVFIN $, ADV ART $( NN $( APPR ADJA NN APPR NE KON ADV PAV APPR PPOSAT NN $.	Als " Prinzipal " , wie als Schauspieler hatte er alle Verhältnisse des wechselvollen Lebens gründlich kennen gelernt , sich auf der " Schmiere " wie am Hoftheater bewegt , heute den " Hamlet " mit besonderem Erfolg in München und gleich darauf in seiner Posse :
Schmiere	NN	1831	1	gerstner_mechanik01_1831-10824-38	 	Um das erstere zu vermeiden, hat man in den letztern Jahren die Lager von unten mit Holz geschlossen, in welchem die Achse lief, und man hat von oben eine Oeffnung angebracht, wodurch die flüssige Schmiere auf die Achse zugeführt wurde, allein diese Lager, welche auch auf der Budweiser Bahn eingeführt wurden, haben noch nicht alle Forderungen erfüllt.	197:205	0:353	Um das erstere zu vermeiden , hat man in den letztern Jahren die Lager von unten mit Holz geschlossen , in welchem die Achse lief , und man hat von oben eine Oeffnung angebracht , wodurch die flüssige Schmiere auf die Achse zugeführt wurde , allein diese Lager , welche auch auf der Budweiser Bahn eingeführt wurden , haben noch nicht alle Forderungen erfüllt .	38	0:65	um d erstere zu vermeiden , haben man in d letztere Jahr d Lager von unten mit Holz schließen , in welche d Achse laufen , und man haben von oben eine Öffnung anbringen , wodurch d flüssig Schmiere auf d Achse zuführen werden , allein diese Lager , welche auch auf d budeweise Bahn einführen werden , haben noch nicht alle Forderung erfüllen .	KOUI ART PIS PTKZU VVINF $, VAFIN PIS APPR ART ADJA NN ART NN APPR ADV APPR NN VVPP $, APPR PRELS ART NN VVFIN $, KON PIS VAFIN APPR ADV ART NN VVPP $, PWAV ART ADJA NN APPR ART NN VVPP VAFIN $, ADV PDAT NN $, PRELS ADV APPR ART ADJA NN VVPP VAFIN $, VAFIN ADV PTKNEG PIAT NN VVPP $.	Um das erstere zu vermeiden , hat man in den letzteren Jahren die Lager von unten mit Holz geschlossen , in welchem die Achse lief , und man hat von oben eine Öffnung angebracht , wodurch die flüssige Schmiere auf die Achse zugeführt wurde , allein diese Lager , welche auch auf der Budweiser Bahn eingeführt wurden , haben noch nicht alle Forderungen erfüllt .
Schmiere	NN	1899	1	hauptmann_henschel_1899-2305-30	 	Damals wußte ich, als mir der Brunnen so gut that: hier bringen mich keine zehn Pferde weg und richtig, keine vier Wochen vergingen, da war meine Schmiere aufgelöst.	146:154	0:165	Damals wußte ich , als mir der Brunnen ſo gut that : hier bringen mich keine zehn Pferde weg und richtig , keine vier Wochen vergingen , da war meine Schmiere aufgelöſt .	30	0:33	damals wissen ich , als ich d Brunnen so gut tun : hier bringen ich keine zehn Pferd weg und richtig , keine vier Woche vergehen , da sein meine Schmiere auflösen .	ADV VVFIN PPER $, KOUS PPER ART NN ADV ADJD VVFIN $. ADV VVFIN PPER PIAT CARD NN PTKVZ KON ADJD $, PIAT CARD NN VVFIN $, ADV VAFIN PPOSAT NN VVPP $.	Damals wußte ich , als mir der Brunnen so gut tat : hier bringen mich keine zehn Pferde weg und richtig , keine vier Wochen vergingen , da war meine Schmiere aufgelöst .
Schmiere	NN	1858	1	avelallemant_gaunerthum02_1858-1638-34	 	Sehr oft müssen sich aber die Schmiren versteckt aufstellen, namentlich wenn in der Nähe ein Militärposten steht, oder Nachtwächter und Patrouillen häufig passiren; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet.	230:238	0:250	Sehr oft müſſen ſich aber die Schmiren verſteckt aufſtellen , namentlich wenn in der Nähe ein Militärpoſten ſteht , oder Nachtwächter und Patrouillen häufig paſſiren ; dieſe verſteckten Schmiren werden mit dem Kunſtausdruck betuchte Schmiren bezeichnet .	34	0:37	sehr oft müssen sich aber d Schmiere verstecken aufstellen , namentlich wenn in d Nähe eine Militärposten stehen , oder Nachtwächter und Patrouille häufig passieren ; diese versteckt Schmiere werden mit d Kunstausdruck betucht Schmiere bezeichnen .	ADV ADV VMFIN PRF ADV ART NN VVPP VVINF $, ADV KOUS APPR ART NN ART NN VVFIN $, KON NN KON NN ADJD VVINF $. PDAT ADJA NN VAFIN APPR ART NN ADJA NN VVPP $.	Sehr oft müssen sich aber die Schmieren versteckt aufstellen , namentlich wenn in der Nähe ein Militärposten steht , oder Nachtwächter und Patrouillen häufig passieren ; diese versteckten Schmieren werden mit dem Kunstausdruck betuchte Schmieren bezeichnet .
Schmiere	NN	1831	1	gerstner_mechanik01_1831-11161-2	 	3.) Schmiere, Talg, Oehl, Hanf etc. 1 — 8 — 6	4:12	0:45	3. ) Schmiere , Talg , Oehl , Hanf etc. 1 — 8 — 6	2	0:15	3. ) Schmiere , Talg , Öl , Hanf etc. 1 -- 8 -- 6	ADJA $( NN $, NN $, NN $, NN ADV CARD $( CARD $( CARD	3. ) Schmiere , Talg , Öl , Hanf etc. 1 -- 8 -- 6
Schmiere	NN	1834	1	gerstner_mechanik03_1834-11167-10	 	Diese Bleche, so wie der Blechkasten zur Aufnahme der Schmiere und das vorgenannte Wasserableitungs-Gerinne erscheinen nicht in unserer Zeichnung.	54:62	0:146	Diese Bleche , so wie der Blechkasten zur Aufnahme der Schmiere und das vorgenannte Wasserableitungs-Gerinne erscheinen nicht in unserer Zeichnung .	10	0:21	diese Blech , so wie d Blechkasten zur Aufnahme d Schmiere und d vorgenannt Wasserableitungs-Gerinne erscheinen nicht in unsere Zeichnung .	PDAT NN $, ADV KOKOM ART NN APPRART NN ART NN KON ART ADJA NN VVFIN PTKNEG APPR PPOSAT NN $.	Diese Bleche , so wie der Blechkasten zur Aufnahme der Schmiere und das vorgenannte Wasserableitungs-Gerinne erscheinen nicht in unserer Zeichnung .
Schmiere	NN	1831	1	gerstner_mechanik01_1831-10498-30	 	Der Ausdruck [Formel] wird desshalb bedeutend gross, weil M. Q den Reibungswiderstand an der Strasse vorstellt, wo also die Mittel zur Verminderung der Reibung, nämlich Abglättung, Schmieren etc. nicht anwendbar sind, und desshalb der Reibungscoeffizient den Werth M = ½ oder = ¾, zuweilen auch = 1 erhält.	181:190	0:306	Der Ausdruck [Formel] wird desshalb bedeutend gross , weil M. Q den Reibungswiderstand an der Strasse vorstellt , wo also die Mittel zur Verminderung der Reibung , nämlich Abglättung , Schmieren etc. nicht anwendbar sind , und desshalb der Reibungscoeffizient den Werth M = ½ oder = ¾ , zuweilen auch = 1 erhält .	30	0:55	d Ausdruck [formel] werden deshalb bedeutend groß , weil M. Q d Reibungswiderstand an d Straße vorstellen , wo also d Mittel zur Verminderung d Reibung , nämlich Abglättung , Schmiere etc. nicht anwendbar sein , und deshalb d Reibungskoeffizient d Wert m = ½ oder = ¾ , zuweilen auch = 1 erhalten .	ART NN XY VAFIN PAV ADJD ADJD $, KOUS NE NE ART NN APPR ART NN VVFIN $, PWAV ADV ART NN APPRART NN ART NN $, ADV NN $, NN ADV PTKNEG ADJD VAFIN $, KON PAV ART NN ART NN XY XY XY KON XY NE $, ADV ADV XY CARD VVFIN $.	Der Ausdruck [Formel] wird deshalb bedeutend groß , weil M. Q den Reibungswiderstand an der Straße vorstellt , wo also die Mittel zur Verminderung der Reibung , nämlich Abglättung , Schmieren etc. nicht anwendbar sind , und deshalb der Reibungskoeffizient den Wert M = ½ oder = ¾ , zuweilen auch = 1 erhält .
