lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
attack	mag_1828_553929.txt-364-34	news_1967_726451.txt-39-2	Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire.	Faisal under attack With the exception of heavy Algerian and Sudanese involvement, the degree of other Arab militancy drops rapidly in direct proportion to distance from Israel.	176:182	13:19	2.0
attack	mag_1828_553929.txt-364-34	news_1972_729986.txt-6-2	Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire.	After its attack on President Nixon's foreign policy, the agency transmitted a straightforward	176:182	10:16	4.0
attack	mag_1828_553929.txt-364-34	nf_1824_747448.txt-3506-12	Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire.	His brain was predisposed to disease, as is evident from the attack of convulsion from which he was scarcely yet	176:182	61:67	3.0
attack	mag_1828_553929.txt-364-34	nf_1975_773861.txt-1436-17	Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire.	There is a history of recurrent episodes of pneumonia in childhood the first often occurring after an attack of whooping cough or measles.	176:182	102:108	3.0
attack	mag_1828_553929.txt-364-34	nf_2004_775819.txt-7-21	Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire.	men, the literary romantics as much as the philosophers, had been interested in overcoming the modern long before the attack on Pearl Harbor.	176:182	118:124	2.0
attack	fic_1859_9037.txt-2260-41	news_1994_606745.txt-26-26	Ferris had naturally a robust constitution, and it was slow in confessing the sapping and mining process that had been going on ever since he was born, so that he had had many of what he called " singular attacks " before he felt permanently the worse for them.	In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. "	205:212	158:164	2.0
attack	mag_1845_555245.txt-299-1	news_1994_606745.txt-26-26	The attack of the Boston Teachers upon the Board of Education and its Secretary has failed, - signally and disgracefully failed.	In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. "	4:10	158:164	3.0
attack	mag_2005_379095.txt-6-29	news_1994_606745.txt-26-26	But as the trail of bodies that began with the first bombing of the World Trade Center in 1993 continues to lengthen, we need to ask why the attacks	In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. "	141:148	158:164	4.0
attack	news_1968_727226.txt-22-9	news_1994_606745.txt-26-26	Angry Businessman The scope of the Justide Department's attack on interlocking directorates is suggested by one of its targets last month, Paul C. Cabot.	In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. "	56:62	158:164	3.0
ball	fic_2008_36315.txt-261-17	mag_1832_564161.txt-516-22	Wedging myself into the pack, I tried to make a grab at the man with the ball.	Or the ladies of either town may dine at home, figure and make conquests, at a tea-party, or a ball, in the other, on the evening of the same day, and return to breakfast, in their own dwellings, the next morning.	73:77	95:99	1.0
ball	fic_2008_36315.txt-261-17	mag_1859_506412.txt-59-8	Wedging myself into the pack, I tried to make a grab at the man with the ball.	morning and evening, dined every day in ball, and never went to a single evening party.	73:77	40:44	1.0
ball	fic_2008_36315.txt-261-17	mag_2003_400295.txt-146-5	Wedging myself into the pack, I tried to make a grab at the man with the ball.	up and hurled his own ball over Beau's head.	73:77	22:26	4.0
ball	fic_2008_36315.txt-261-17	nf_1854_750818.txt-967-13	Wedging myself into the pack, I tried to make a grab at the man with the ball.	Even in the Imperial Treasury the computations were made by the help of balls strung on wires.	73:77	72:77	3.0
ball	fic_2008_36315.txt-261-17	nf_1856_769051.txt-1887-14	Wedging myself into the pack, I tried to make a grab at the man with the ball.	He laughed at her, and posted off in high glee, throwing his ball before him and running after it at full speed, and he went as fast as his ball.	73:77	61:65	4.0
ball	fic_1839_7088.txt-3560-5	fic_2009_36543.txt-144-3	I believe a score of balls struck my person, yet they seemed to fall from my cloak harmlessly like hailstones. "	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	21:26	10:14	3.0
ball	fic_1842_555.txt-2985-38	mag_2004_413914.txt-69-11	There, once in a while, was seen the thin, care-worn, melancholy visage of an old tory, with a Wig that, in times long past, had perhaps figured at a Province House ball.	That happens when you don't get on top of the ball or throw it without the proper arm action, " Willis says.	165:169	46:50	1.0
ball	fic_1842_7206.txt-3298-50	mag_2004_413914.txt-69-11	And yet the Round-Rimmers condescend to join the common world in certain of their observances; they have committees, among themselves, where small men swell into great, by dint of volubility and intrigue; they make presentations after their fashion to distinguished men; and give complimentary balls, where they get a fever to a boiling pitch.	That happens when you don't get on top of the ball or throw it without the proper arm action, " Willis says.	294:299	46:50	1.0
ball	fic_1849_7196.txt-661-9	mag_2004_413914.txt-69-11	Come, my friends -- who's for the ball? "	That happens when you don't get on top of the ball or throw it without the proper arm action, " Willis says.	34:38	46:50	1.0
ball	fic_1852_69.txt-5049-17	fic_2009_36543.txt-144-3	Pray, Miss Benoir, may I be allowed to ask if those drops are for the ball, tomorrow night?	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	70:74	10:14	1.0
ball	fic_1852_9031.txt-120-8	fic_2009_36543.txt-144-3	I now remembered that one night at a ball in Swansdown, I had been introduced to a stranger of that name; and I cheerfully made known my recognition, and cordially shook his hand; for the very fact that he had been once in the village of my nativity, made him appear to me like an old and valued friend. "	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	37:41	10:14	1.0
ball	fic_1856_1562.txt-4022-8	news_1995_641078.txt-228-4	I was not anxious to keep up the ball of conversation which he had begun with a spirit so mixed up of contradictions -- so earnest yet so playful.	Sacred Heart in-bounded the ball and scored an uncontested layup.	33:37	28:32	1.0
ball	fic_1860_2807.txt-3829-12	fic_2009_36543.txt-144-3	meaning to have a grand evening, combining turtulia, concert and ball.	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	65:69	10:14	1.0
ball	fic_1966_10470.txt-2330-9	fic_2009_36543.txt-144-3	the sheriff said, taking aim at a red ball. "	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	38:42	10:14	4.0
ball	fic_1974_10580.txt-582-12	fic_2009_36543.txt-144-3	He is hard to get hold of like a ball because a ball has no corners or edges to get hold of it by.	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	48:52	10:14	4.0
ball	fic_1997_42967.txt-27-54	fic_2009_36543.txt-144-3	And I thought with sudden insight of myself, then, sitting alone in an empty house, holding in my possession a unique life that no one else would ever know: the hours I spent as a child keeping elaborate scores and records for games of my own invention-some with a tennis ball and racquet, targeting the rectangular openings in the green glider on the front porch of	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	272:276	10:14	4.0
ball	mag_1845_555338.txt-273-40	news_1995_641078.txt-228-4	With all the paths of the world now mapped before us, and with means of communication, which, for practical ends, condense the population of the earth, as if the thousand millions were crowded upon a ball of one third the diameter; and with actual colonial possession of a large portion of the earth, and with moral possession, by high character and repute, of almost the whole of it; and with all these uncalculated and untried means of influence now ripened, and presented afresh to our hands, who is it that can altogether control those mingling emotions of patriotism and of expansive benevolence, which become us, occupying as we do a position, whence we may go forth to conquer the world, not for ambition, not for wealth; but for Truth and	Sacred Heart in-bounded the ball and scored an uncontested layup.	200:204	28:32	3.0
ball	mag_1852_504229.txt-456-8	mag_2004_413914.txt-69-11	Your husband has been killed by a cannon ball, while combating on his quarter deck.	That happens when you don't get on top of the ball or throw it without the proper arm action, " Willis says.	41:45	46:50	3.0
ball	mag_1856_576366.txt-108-8	news_1995_641078.txt-228-4	To be sure, he admitted, these balls were nothing to the times in spring, when the lumbermen came out of the woods, to these rural inns. "	Sacred Heart in-bounded the ball and scored an uncontested layup.	31:36	28:32	1.0
ball	mag_1975_285963.txt-23-17	news_1995_641078.txt-228-4	(Small by basketball standards, Washington leaps so high that he has tune to dunk two balls on the same jump.)	Sacred Heart in-bounded the ball and scored an uncontested layup.	86:91	28:32	4.0
ball	mag_1988_90553.txt-39-23	mag_2004_413914.txt-69-11	Dowis, who hails from Ty Cobb's hometown of Royston, Ga., is quick-footed and quick-witted, able to flip the ball to a trailing halfback at the last split second.	That happens when you don't get on top of the ball or throw it without the proper arm action, " Willis says.	109:113	46:50	4.0
ball	mag_1998_69123.txt-98-7	news_1995_641078.txt-228-4	The play in golf is hitting the ball, which I can do, while the play in football is running to catch the pass. "	Sacred Heart in-bounded the ball and scored an uncontested layup.	32:36	28:32	4.0
bar	fic_1824_7022.txt-122-23	fic_1835_7133.txt-535-26	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	Hence the expense is very great for vessels of large burthen; and rather than incur it, many ships, after being towed over the bar, which, at this season, can not be crossed otherwise, work their own way up to town, which, with a fair wind, may be effected in twenty-four hours, the distance being but one hundred and five miles; but it not unfrequently takes them ten or fifteen days.	110:113	127:130	1.0
bar	fic_1824_7022.txt-122-23	fic_1849_7333.txt-947-13	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	For a long time, Mr. Wirt's chief opponent at the Baltimore bar, was Mr. Taney, the present Chief Justice of the United States.	110:113	60:63	4.0
bar	fic_1824_7022.txt-122-23	fic_1993_25016.txt-1330-5	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	She gave out Three Musketeers bars at our class Halloween party.	110:113	30:34	1.0
bar	fic_1824_7022.txt-122-23	fic_2000_52518.txt-317-5	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	110:113	21:24	1.0
bar	fic_1824_7022.txt-122-23	mag_1821_553342.txt-352-17	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	A community provided with ample resources against an endless increase of members, and enjoying a free bar, a free senate, and a free press, if true to herself, must do great things.	110:113	102:105	4.0
bar	fic_1824_7022.txt-122-23	nf_1832_758144.txt-1047-14	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	Nor was this all: his nephew was at the time preparing for the bar, and soon after the above circumstance occurred his certificates were presented, and refused, with this declaration, " that no man of the name and family of F. should be admitted. "	110:113	63:66	4.0
bar	fic_1824_7022.txt-122-23	nf_1833_747716.txt-865-13	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	Was it not calculated to have a salutary effeel, both upon the bar and the bystanders, to show, that, throughout the world, wherever civilization has dawned, there was but one feeling and one voice with regard to an offence of this sort, and that a voice of unmingled reprobation?	110:113	63:66	3.0
bar	fic_1824_7022.txt-122-23	nf_1856_755595.txt-1034-8	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	At another side of the hall is the bar, a handsomely decorated apartment, where lovers of such beverages can procure " toddy, " " night-caps, " " mint julep, " " gin sling, " &c.; On the door of my very neat and comfortable bed-room was a printed statement of the rules, times of meals, and charge per diem.	110:113	35:38	1.0
bar	fic_1824_7022.txt-122-23	nf_1997_746546.txt-5-2	Du Quesne, with whom we must at present continue, repaired to New-York, where, upon his being admitted to the bar, as in due time he was, his mysterious supply of money was withheld, and he was left without relatives or connexions, to make the usual slow and uncertain progress in the business of his profession.	The American Bar Association has recently completed a comprehensive recodification of the Standards for Approval of Law Schools and Interpretations.	110:113	13:16	4.0
bar	fic_1993_25016.txt-1330-5	fic_2000_30931.txt-158-27	She gave out Three Musketeers bars at our class Halloween party.	In places, the cobbles gave way to slate stairs, and at the far end, down toward Fountain Street, the neighborhood was crowded with bars. "	30:34	132:136	1.0
bar	fic_1993_25016.txt-1330-5	mag_1819_553205.txt-172-13	She gave out Three Musketeers bars at our class Halloween party.	It is difficult to draw a just parallel between the American and English bars, for two reasons; first, because in the former, the various departments of legal business are united in the same individual; and, secondly, because their period of preparatory study is much shorter, and their means and system of education greatly inferior; if proper allowance be made for these disadvantages	30:34	73:77	1.0
bar	fic_1993_25016.txt-1330-5	mag_1827_553811.txt-127-14	She gave out Three Musketeers bars at our class Halloween party.	At length, in the year 1789, he was called to the Irish bar; but he declares with his usual na * vet6, that though he went circuit three times, and dressed himself in a foolish wig and gown, yet he was modestly speaking, one of the most ignorant barristers in the Four Courts. '	30:34	56:59	1.0
bar	fic_1993_25016.txt-1330-5	mag_1827_553832.txt-90-17	She gave out Three Musketeers bars at our class Halloween party.	What shall we say of this when done, not merely in the course of argument at bar, in which, as already observed, counsel are not understood to speak in their individual capacity; but in an address to the public, through the columns of a newspaper, with the sanction of a name; against a foreigner, partially acquainted with our language, and friendless, except so far as his cause has gained him friends; when done, in fine, by an individual, himself a foreigner, himself an exile from a xvronged, oppressed, insulted, country; himself obnoxious to the stale national sneers and the proverbial sarcasms, of all who can find it in their hearts to indulge in this species of warfare?	30:34	77:80	1.0
bar	fic_1993_25016.txt-1330-5	mag_1828_553911.txt-101-18	She gave out Three Musketeers bars at our class Halloween party.	Besides, nothing was more common in America, than for young men who were intended for the bar to enter in the first instance upon a course of theology, as it also was for ecclesiastics, to devote themselves to the profession of the law.	30:34	90:93	1.0
bar	fic_1993_25016.txt-1330-5	mag_1835_565085.txt-133-11	She gave out Three Musketeers bars at our class Halloween party.	that is, with the parallel lines, the divisions of bars or measures, and the characters which represent let * ters.	30:34	51:55	1.0
bar	fic_1993_25016.txt-1330-5	mag_1840_586555.txt-209-16	She gave out Three Musketeers bars at our class Halloween party.	Such, we may safely venture to say, is now the settled judgment of the bar and the country.	30:34	71:74	1.0
bar	fic_1993_25016.txt-1330-5	mag_1846_524077.txt-140-15	She gave out Three Musketeers bars at our class Halloween party.	// swollen salary or rich perquisites had nourished-too late in life to return to the bar, too early to retire to private life, even if able to do it; but destined to languish out ten or fifteen years in poverty and ennui, which might have been the most useful, respectable, and satisfactory portion of their lives!	30:34	86:89	1.0
bar	fic_1993_25016.txt-1330-5	mag_1848_555562.txt-529-23	She gave out Three Musketeers bars at our class Halloween party.	35 // come Lord Chancellor, for as that splendid office is not handed down by hereditary descent, some member of the bar must obtain it; and this hope, slight as it is, is one of the springs which keep up the activity and learning of the profession.	30:34	117:120	1.0
bar	fic_1993_25016.txt-1330-5	mag_1977_109022.txt-68-9	She gave out Three Musketeers bars at our class Halloween party.	A guy will come up to me in a bar or somewhere and say. '	30:34	30:33	1.0
bar	fic_1993_25016.txt-1330-5	mag_1977_490785.txt-157-11	She gave out Three Musketeers bars at our class Halloween party.	I was tipped off two days ago that I passed the bar.	30:34	48:51	1.0
bar	fic_1993_25016.txt-1330-5	mag_1983_432145.txt-116-0	She gave out Three Musketeers bars at our class Halloween party.	Bars and restaurants cloned from Washington establishments do brisk summer trade.	30:34	0:4	1.0
bar	fic_1993_25016.txt-1330-5	mag_1996_426302.txt-31-32	She gave out Three Musketeers bars at our class Halloween party.	In 1984, three years after dropping out of Indiana Bible College, where she earned her high school equivalency diploma, she married a truck driver she had met in a bar.	30:34	164:167	1.0
bar	fic_1993_25016.txt-1330-5	mag_2001_410379.txt-52-6	She gave out Three Musketeers bars at our class Halloween party.	One evening, at a beachside bar in Florida, she watched the sunset and prayed, " If I am supposed to go to Shreveport, show me this is the right thing to do. "	30:34	28:31	1.0
bar	fic_1993_25016.txt-1330-5	mag_2001_416721.txt-69-0	She gave out Three Musketeers bars at our class Halloween party.	Bar owners, he says, sometimes bribe police officers, who release them and deport the women who spoke against them.	30:34	0:3	1.0
bar	fic_1993_25016.txt-1330-5	mag_2005_396762.txt-36-69	She gave out Three Musketeers bars at our class Halloween party.	NUTRITIONAL LOWDOWN 180-190 cal, 10 g pro, 27-28 g carb, 3-5 g fat, 1.5-2.5 g sat fat, 0 mg chol, 1-2 g fiber, 140-170 mg sodium FLAVORS Berry Banana Buzz, Peanut Butter n ' Honey, Rocket Chocolate, Apple Cinnamon with Cranberries PRICE PER BAR AND WHERE TO BUY $1.69, EMS stores and www.honeystinger.com PRODUCT CLIF Nectar DESCRIPTION Each bar contains up to five organic ingredients and two servings of fruit.	30:34	342:345	4.0
bar	fic_1993_25016.txt-1330-5	news_2006_629441.txt-53-23	She gave out Three Musketeers bars at our class Halloween party.	But he and his wife occasionally spend time alone over a plate of fresh, inventive sushi at Sakana Japanese Grill &; Sushi Bar. "	30:34	123:126	1.0
bar	fic_1993_25016.txt-1330-5	nf_1832_758144.txt-1047-14	She gave out Three Musketeers bars at our class Halloween party.	Nor was this all: his nephew was at the time preparing for the bar, and soon after the above circumstance occurred his certificates were presented, and refused, with this declaration, " that no man of the name and family of F. should be admitted. "	30:34	63:66	1.0
bar	fic_1993_25016.txt-1330-5	nf_1833_747463.txt-185-12	She gave out Three Musketeers bars at our class Halloween party.	The Commons, who are the people, when ordered to the bar of the Lords, humbly present themselves bareheaded before the peers, who remain covered.	30:34	53:56	1.0
bar	fic_1993_25016.txt-1330-5	nf_1837_747882.txt-1668-34	She gave out Three Musketeers bars at our class Halloween party.	In this case a link of the same form had been before in use, and it had been strengthened by a bar across it, but a change of the form of this bar, and the manner of attaching it to the link, was considered, and as it should seem with very good reason, by Chief Justice Abbott and Mr. Justice Bayley, to be a good founda- Bruoton?	30:34	143:146	1.0
bar	fic_1993_25016.txt-1330-5	nf_1844_747607.txt-3721-35	She gave out Three Musketeers bars at our class Halloween party.	This the ancient Hebrew writers describe as in the central parts of the earth; a vast repository, surrounded by an impassable wall, and fortified with huge gates of brass, and massive bars of iron, which our Saviour by his * Those who wish to see this subject fully and learnedly discussed, I beg leave to refer to Dr. Horsely's Critical Notes on Ilosea, page 257, &c.,; pages 200, 201; and page 46, note 7i; and also his sermon on Christ's Descent into Hell.	30:34	184:188	3.0
bar	fic_1993_25016.txt-1330-5	nf_1844_747607.txt-6839-38	She gave out Three Musketeers bars at our class Halloween party.	O how wortliless, how contemptible will all the kingdoms of the world, and all the glory of them seem to a man on a bed of pain, in the gate of death, at the bar	30:34	158:161	1.0
bar	fic_1993_25016.txt-1330-5	nf_2001_746558.txt-31-50	She gave out Three Musketeers bars at our class Halloween party.	We believe it sufficient to state that those acts, whether performed in court or in the law office, which lawyers have customarily carried on from day to day through the centuries must constitute the ' practice of law, ' " stated the Arizona Supreme Court in State Bar of Arizona v. Arizona Land Title and Trust Co. (1961).	30:34	265:268	1.0
bar	fic_2000_52518.txt-317-5	fic_2002_47139.txt-175-11	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	Mr. Benson tipped his glass to our reflections in the long bar mirror before he turned to the pool table-It ain't the drank.	21:24	59:62	4.0
bar	fic_2000_52518.txt-317-5	fic_2009_36731.txt-175-10	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	Wilner looked to where his wife was standing at the bar.	21:24	52:55	4.0
bar	fic_2000_52518.txt-317-5	fic_2009_36786.txt-91-3	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	stool at the bar, bells on the pinball machines fell silent for the first time in hours.	21:24	13:16	4.0
bar	fic_2000_52518.txt-317-5	mag_1827_553787.txt-80-1	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	the bar, with unwearied assiduity, till the growing differences of this country with Great Britain, on the subjec.t of neutral trade, brought him again on the theatre of diplomacy.	21:24	4:7	1.0
bar	fic_2000_52518.txt-317-5	mag_1828_553927.txt-412-12	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	After this he studied law, and was a contemporary at the bar with General Hamilton, Mr Harrison, Judge Benson, Mr Troup, Mr Burr, and others, all of whom were very eminent lawyers.	21:24	57:60	1.0
bar	fic_2000_52518.txt-317-5	mag_1848_555562.txt-529-23	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	35 // come Lord Chancellor, for as that splendid office is not handed down by hereditary descent, some member of the bar must obtain it; and this hope, slight as it is, is one of the springs which keep up the activity and learning of the profession.	21:24	117:120	1.0
bar	fic_2000_52518.txt-317-5	mag_1851_525821.txt-154-28	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	Crossing the Takhoma branch, here thirty yards wide, we kept up the main river, crossing and recrossing the stream frequently, and toiling over rocky bars for four miles, a distance which consumed five hours, owing to the difficulties of the way.	21:24	150:154	1.0
bar	fic_2000_52518.txt-317-5	mag_2007_390968.txt-43-4	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	He opened Momofuku Noodle Bar and then Momofuku Ssm Bar in New York, tiny joints that reimagine ramen noodles and other Asian delicacies for the twenty-first century. "	21:24	26:29	3.0
bar	fic_2000_52518.txt-317-5	news_1997_632266.txt-80-10	She's sitting at the bar with Mitch, tossing her hair and laughing and moving her long fingers up his biceps.	Champagne, hors d'oeuvres, a five-course dinner, open bar, live entertainment (Michael Lerich &; His Orchestra) and dancing, champagne and balloon drop are on tap.	21:24	54:57	4.0
