lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Spielball	2532889X_1989-11-27_01_159.tcf.xml-8-12	2532889X_1965-09-02_01_129.tcf.xml-3-36	3.0			26120215_1961_09_08_01_049.tcf.xml-75-20	2.0	heine_reisebilder01_1826-1126-4	4.0	['heine_reisebilder01_1826-1126-4', '2532889X_1965-09-02_01_129.tcf.xml-3-36', '26120215_1961_09_08_01_049.tcf.xml-75-20']		3
Spielball	26120215_1961_09_08_01_049.tcf.xml-75-20			2532889X_1955-06-26_01_130.tcf.xml-2-20	3.0	26120215_1975_07_04_01_108.tcf.xml-7-19	2.0	2532889X_1953-11-24_01_040.tcf.xml-17-6	4.0	['2532889X_1953-11-24_01_040.tcf.xml-17-6', '2532889X_1955-06-26_01_130.tcf.xml-2-20', '26120215_1975_07_04_01_108.tcf.xml-7-19']		3
Spielball	26120215_1973_09_23_01_492.tcf.xml-52-7	pfizer_einheit_1849-62-66	4.0	2532889X_1954-02-27_01_087.tcf.xml-84-26	3.0	fontane_gedichte_1851-423-17	2.0	heeren_staatensystem_1809-1021-26	1.0	['pfizer_einheit_1849-62-66', '2532889X_1954-02-27_01_087.tcf.xml-84-26', 'fontane_gedichte_1851-423-17', 'heeren_staatensystem_1809-1021-26']		4
Spielball	2532889X_1955-08-10_01_035.tcf.xml-30-12	26120215_1955_07_05_01_155.tcf.xml-25-14	3.0	brehm_thierleben02_1865-4383-21	2.0	spielhagen_problematische04_1861-573-6	4.0			['spielhagen_problematische04_1861-573-6', '26120215_1955_07_05_01_155.tcf.xml-25-14', 'brehm_thierleben02_1865-4383-21']		3
Spielball	2532889X_1946-05-12_01_022.tcf.xml-38-23	nn_nrhz138_1848-295-56	3.0	2532889X_1960-05-10_01_015.tcf.xml-43-24	4.0	26120215_1975_07_04_01_108.tcf.xml-7-19	2.0			['2532889X_1960-05-10_01_015.tcf.xml-43-24', 'nn_nrhz138_1848-295-56', '26120215_1975_07_04_01_108.tcf.xml-7-19']		3
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	wagner_zukunft_1850-856-30	4.0	26120215_1960_08_21_01_561.tcf.xml-10-37	3.0	2532889X_1955-06-26_01_130.tcf.xml-2-20	2.0			['wagner_zukunft_1850-856-30', '26120215_1960_08_21_01_561.tcf.xml-10-37', '2532889X_1955-06-26_01_130.tcf.xml-2-20']		3
Spielball	26120215_1948_10_23_01_009.tcf.xml-68-12	nn_nrhz179_1848-278-35	4.0	brehm_thierleben02_1865-4383-21	2.0	arnimb_guenderode02_1840-1039-43	3.0			['nn_nrhz179_1848-278-35', 'arnimb_guenderode02_1840-1039-43', 'brehm_thierleben02_1865-4383-21']		3
Spielball	2532889X_1965-09-02_01_129.tcf.xml-3-36	26120215_1975_07_04_01_108.tcf.xml-7-19	4.0	2532889X_1989-11-27_01_159.tcf.xml-8-12	3.0	26120215_1965_10_03_01_025.tcf.xml-12-43	1.0	fontane_gedichte_1851-423-17	2.0	['26120215_1975_07_04_01_108.tcf.xml-7-19', '2532889X_1989-11-27_01_159.tcf.xml-8-12', 'fontane_gedichte_1851-423-17', '26120215_1965_10_03_01_025.tcf.xml-12-43']		4
Spielball	2532889X_1955-06-26_01_130.tcf.xml-2-20	2532889X_1953-09-01_01_048.tcf.xml-43-9	2.0	alexis_ruhe01_1852-2374-14	3.0	brehm_thierleben02_1865-4383-21	4.0	26120215_1975_07_04_01_108.tcf.xml-7-19	1.0	['brehm_thierleben02_1865-4383-21', 'alexis_ruhe01_1852-2374-14', '2532889X_1953-09-01_01_048.tcf.xml-43-9', '26120215_1975_07_04_01_108.tcf.xml-7-19']		4
Spielball	26120215_1988_11_22_01_078.tcf.xml-14-3	gutzkow_boerne_1840-201-14	3.0	heine_reisebilder01_1826-1126-4	4.0			2532889X_1965-09-02_01_129.tcf.xml-3-36	2.0	['heine_reisebilder01_1826-1126-4', 'gutzkow_boerne_1840-201-14', '2532889X_1965-09-02_01_129.tcf.xml-3-36']		3
Spielball	2532889X_1988-11-09_01_153.tcf.xml-9-17			26120215_1974_04_28_01_426.tcf.xml-21-22	2.0	brehm_thierleben04_1867-13553-13	3.0	26120215_1975_07_04_01_108.tcf.xml-7-19	1.0	['brehm_thierleben04_1867-13553-13', '26120215_1974_04_28_01_426.tcf.xml-21-22', '26120215_1975_07_04_01_108.tcf.xml-7-19']		3
Spielball	2532889X_1953-09-22_01_026.tcf.xml-47-17			baumgart_poetik_1887-4215-57	2.0	2532889X_1953-09-01_01_048.tcf.xml-43-9	4.0	26120215_1960_08_21_01_561.tcf.xml-10-37	3.0	['2532889X_1953-09-01_01_048.tcf.xml-43-9', '26120215_1960_08_21_01_561.tcf.xml-10-37', 'baumgart_poetik_1887-4215-57']		3
Spielball	26120215_1955_07_05_01_155.tcf.xml-25-14	baumgart_poetik_1887-4215-57	2.0	26120215_1955_03_19_01_227.tcf.xml-20-32	4.0			26120215_1949_01_05_01_207.tcf.xml-6-24	3.0	['26120215_1955_03_19_01_227.tcf.xml-20-32', '26120215_1949_01_05_01_207.tcf.xml-6-24', 'baumgart_poetik_1887-4215-57']		3
