lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1976_03_10_01_156.tcf.xml-5-12	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Diese Sehnsucht, seit Jahrtausenden In Menschen lebendig und mehr oder weniger artikuliert zum Ausdrude gebracht, diese Sehnsucht, für deren Erfüllung Millionen starben und noch sterben müssen, ist die	40:52	79:90	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1982_11_29_01_097.tcf.xml-47-17	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Löwenthals Stimme war schwach und heiser, so als fehle ihm die Kraft, sich hörbarer zu artikulieren.	40:52	87:99	3.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1983_04_02_01_125.tcf.xml-6-44	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	den dramaturgischen Losungen so zu verbinden vermag, daß schließlich auch Gedankliches transportiert wird, ohne ausführlicher verbaler Erläuterungen zu bedürfen Was er komponiert, preist das Leben, die Schöpferkraft und die Empfindungsfähigkeit des Menschen, auch da. wo die Musik Trauer artikuliert.	40:52	288:299	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1983_07_28_01_098.tcf.xml-12-16	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Es gibt nur wenig moderne Chorsätze, in denen gesellschaftlich bedeutsame Aussagen mit avancierten Gestaltungsmitteln einprägsam artikuliert werden.	40:52	129:140	3.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1986_01_07_01_262.tcf.xml-15-24	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Da spürte man sofort, daß alte Musik sehr lebendig und überzeugend wirken kann, wenn sie so engagiert und stilkundig, so klar artikuliert und dynamisch lebendig, also insgesamt mit soviel außergewöhnlicher interpretatorischer Qualität dargeboten wird.	40:52	126:137	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1989_07_29_01_027.tcf.xml-44-1	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Hier artikuliert sich der brutale Drang, ohne Rücksicht auf (menschliche) Verluste Kapitalinteressen durchzusetzen.	40:52	5:16	3.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1989_09_27_01_079.tcf.xml-23-29	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Es gab jedoch eine ganze Reihe von gesanglichen und gestalterischen Leistungen, die beeindruckten und zur Hoffnung berechtigen, die überzeugten. weil sich in ihnen etwas wie Persönlichkeit artikulierte.	40:52	189:201	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1990_01_11_01_089.tcf.xml-68-1	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Hunderttausende artikulierten sich auf der Berliner Demonstration am 4. 11.	40:52	16:29	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	26120215_1990_12_13_01_031.tcf.xml-11-10	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Empörung und Ängste um den Arbeitsplatz wurden ebenso vom Publikum artikuliert, wie Proteste gegen die Praxis des sogenannten Abwicklungsverfahrens.	40:52	67:78	3.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	berg_ostasien04_1873-3639-31	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Das Englische kannte der König gut und schrieb es, wenn auch fehlerhaft und ohne logische Satzfolge, ziemlich verständlich; doch konnte sein zahnloser Mund die fremden Laute nicht deutlich articuliren, die Worte polterten wie Kiesel heraus.	40:52	189:200	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	blumenbach_anatomie2_1805-544-49	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Beym Pferd aus einer einzigen Hauptröhre (gamba Veget. Fr. le canon), an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren (Fr. les poinçons oder os epineux) wie angewachsen sitzen, so dass nur jene Hauptröhre mit dem Fesselknochen (Fr. le paturon) articulirt, welcher sich mit der ersten Phalanx eines der mittlern Finger in der Menschenhand, so wie der Hufknochen gewissermassen mit dem dritten oder Nagelgliede desselben vergleichen, lässt.	40:52	274:284	1.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	blumenbach_anatomie2_1805-645-20	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Und da die Vögel weder wahre Nebenröhre (sibula), noch auch Fusswurzel (tarsus) haben, so articulirt ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre.	40:52	90:100	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	blumenbach_anatomie_1805-533-78	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	— Bey den pecoribus vor der Geburt aus zweyen dicht an einander liegenden, die aber nachher durch Absorbtion der Scheidewände zu einer gemeinschaftlichen Röhre umgebildet werden. — Beym Pferd aus einer einzigen Hauptröhre (gamba Veget. Fr. le canon), an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren (Fr. les poinçons oder os epineux) wie angewachsen sitzen, so dass nur jene Hauptröhre mit dem Fesselknochen (Fr. le paturon) articulirt, welcher sich mit der ersten Phalanx eines der mittlern Finger in der Menschenhand, so wie der Hufknochen gewissermassen mit dem dritten oder Nagelgliede desselben vergleichen lässt. — Ueberhaupt aber ist diese äusserste Phalanx nach der Verschiedenheit der hornartigen Bedeckung derselben durch platte Nägel oder Krallen oder Hufe oder gespaltne Klauen u. s. w. selbst von verschiedner damit correspondirender Bildung.	40:52	455:465	1.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	blumenbach_anatomie_1805-633-20	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Und da die Vögel weder wahre Nebenröhre (sibula), noch auch Fusswurzel (tarsus) haben, so articulirt ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre.	40:52	90:100	1.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	blumenbach_anatomie_1815-567-52	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Beym Pferd aus einer einzigen Hauptröhre (gamba Veget. Fr. le canon), an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren, die Griffelbeine (Fr. les poinçons oder os epineux) wie angewachsen sitzen, so dass nur jene Hauptröhre mit dem Fesselknochen (Fr. le paturon) articulirt, welcher sich mit der ersten phalanx eines der mittlern Finger in der Menschenhand, so wie der Hufknochen gewissermassen mit dem dritten oder Nagelgliede desselben, vergleichen lässt..	40:52	292:302	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	blumenbach_anatomie_1824-720-20	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Und da die Vögel weder wahre Nebenröhre (fibula), noch auch Fusswurzel (tarsus) haben, so articulirt ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre.	40:52	90:100	1.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	brehm_thierleben04_1867-19559-19	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Die Augenscheidewand ist ganz durchbrochen, ein pyramidaler, dreieckig zugespitzter Knechen, welcher mit dem Schuppentheile des Hinterhauptsbeines artikulirt und wagerecht nach hinten gekehrt ist, sehr eigenthümlich.	40:52	147:157	1.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	goerres_volksbuecher_1807-152-102	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Sie ordnen sich am nächsten jenen spätern Versuchen der Neuern bey, diese Literatur zu erweitern durch andere der großen Masse fremde Combinationen, mit denen vorher nie das Volk vertraut gewesen, die daher auch in ihrer Wirkung so wenig gedeihlich und so oft unnütz gewesen sind. Das Volk hat sie nicht mit der Liebe umfassen können, wie jene Früheren, mit denen es gleichsam aufgewachsen, und in welchen es erstaunt auf einmal sein eigenstes Eigenthum erkannte, und klar und deutlich im Worte ausgesprochen fand, was es wohl oft mit schwerer, dicker Zunge undeutlich nur articuliren konnte.	40:52	573:584	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	goethe_leben01_1811-1983-8	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Nachdem der junge Mann mir die gewünschten Aenderungen articulirt und ein Schreibzeug herbeygeholt hatte, sich aber wegen eines Geschäfts auf kurze Zeit beurlaubte, blieb ich auf der Wandbank hinter dem großen Tische sitzen, und probierte die zu machenden Veränderungen auf der großen, fast den ganzen Tisch einnehmenden Schieferplatte, mit einem Griffel, der stets im Fenster lag, weil man auf dieser Steinfläche oft rechnete, sich mancherley notirte, ja die Gehenden und Kommenden sich sogar Notizen dadurch mittheilten.	40:52	55:65	3.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	griesinger_psychische_1845-3878-13	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Der Kranke fängt an, mit Anstrengung zu sprechen, etwas ungenau zu articuliren, und zu stottern.	40:52	67:78	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	munzinger_japaner_1898-466-14	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Dieselben werden in der Regel sehr rasch und in Nachahmung von Naturlauten nicht sehr artikuliert gesprochen, so daß sie etwas schwer zu verstehen sind.	40:52	86:97	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	nn_nrhz067b2_1848-252-31	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Der Angeklagte beschränkt sich nicht darauf, den direkten Gegenbeweis gegen das Zeugniß des H.... zu führen, und dessen innere Unglaubwürdigkeit darzuthun, sondern hat auch eine Menge Thatsachen artikulirt, woraus hervorgehen soll, daß H.... von der Parthei des Grafen, namentlich durch dessen Hauptagenten, den Kaufmann von Stockum zu Düsseldorf zu falschen Zeugnissen gegen ihn und die Gräfin bestochen worden sei.	40:52	195:205	4.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	nn_nrhz185b_1849-118-7	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Die Staatsanwaltschaft hatte dreizehn Verbrechen gegen ihn artikulirt, welche alle gegen die drei Grundpfeiler der bürgerlichen Gesellschaft (Religion, Eigenthum und Familie) anstürmen.	40:52	59:69	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	steinthal_grammatik_1855-2625-1	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Jeder articulirte Laut müßte eine Bedeutung haben, und die reinste und vollendetste Quelle der Begriffsbildung müßte diejenige sein, welche aus dem Bemühen entstünde, Wortlaute zu bilden.	40:52	6:17	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	steinthal_grammatik_1855-5500-13	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Viele Naturgeräusche scheinen syllabisch, aber nur darum, weil sie keinen bestimmten articulirten Laut darstellen, sondern wirr durch einander rauschen.	40:52	85:97	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	steinthal_grammatik_1855-986-46	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Dagegen sieht man gar nicht ein, welch ein Zusammenhang, welch eine Beziehung zwischen Gedanken und Stimmwerkzeug Statt habe, so daß jener als Reiz auf dieses wirken könne, daß es töne, und auf die Mundhöhle und Zunge, daß sie den Ton articuliren.	40:52	235:246	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	treviranus_biologie03_1805-1462-77	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Aus dieser Beschreibung erhellt, dass jenes Thier, welches Cuvier mit dem Namen Megatherium Americanum belegt hat, nicht nur der Art, sondern auch dem Geschlechte nach von allen bekannten Gattungen der heutigen Thiere gänzlich verschieden ist, indem keines der letztern drey Nägel an den Vorderfüssen und einen an den Hinterfüssen hat, bey keinem die Sitz-und Schaambeine ganz fehlen, bey keinem die Schenkelknochen ohne einen besondern Hals unmittelbar mit den Darmbeinen artikuliren, und keines eine solche Organisation des ganzen Körpers bey einer solchen Grösse besitzt.	40:52	473:484	1.5
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	treviranus_biologie03_1805-380-35	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	1) Die Encriniten, Zoophyten, welche zunächst an die heutige Familie der Seefedern, und zwar vorzüglich an das Geschlecht Encrinus gränzen, und aus einem einfachen gegliederten Stiele, und einfachen, artikulirten, der Länge nach gespaltenen, auf ihrer innern Seite mit Flossen versehenen, auf dem Gipfel des Stiels rings um eine gemeinschaftliche artikulirte Basis sitzenden, und, bey der gemeinen Art, zusammengeschlagen einer unaufgeblühten Lilie ähnlichen Organen bestehen.	40:52	200:212	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	varnhagen_rahel03_1834-2745-3	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Daher ist sie artikulirt: heißt, mit Willkür (Wahl, zu einem Zweck) versetzt.	40:52	14:24	1.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	varnhagen_rahel03_1834-2750-7	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Thiere drücken nur ihre Zustände aus: artikuliren auch nicht.	40:52	38:49	3.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	vischer_aesthetik030204_1857-1991-49	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Zunächst treten uns hier, in ähnlicher Antithese zu den Schlagsaiteninstrumenten, wie Oboe zur Flöte, Trompete zum Horne, entgegen die eigentlichen Lautinstrumente, die Reißinstrumente mit stark widerstehenden und dünn lautenden Saiten (namentlich Metallsaiten), Cither, Guitarre, Mandoline u. s. w. Sie articuliren außerordentlich scharf, haben nach oben zu feine, spitze, unendlich distincte, nach unten harte, kräftig stoßende Töne, aber wenig Nachhall, sie sind eindringlich, aber das Weiche, Warme der Stimme und der Blasinstrumente fehlt, so lebendig sie auch besonders durch schnelles Hingleiten auf Accordtönen (Arpeggiren) auf Phantasie und Gemüth wirken können.	40:52	304:315	2.0
artikulieren	2532889X_1966-10-20_01_054.tcf.xml-64-7	wernicke_symptomencomplex_1874-837-40	Wir müssen verständlich für die vi elen artikulieren. wie neu, wie original, wie. noch nie dagewesen** wir sind.	Eine an diesem Tage vorgenommene Untersuchung ergab nun Folgendes. Pat. kann, bei voller Beweglichkeit der Zunge und der Lippen, kein einziges Wort sprechen, nur Sylben mit dem Buchstaben a und einem stummen Anhang, meist m, articuliren.	40:52	225:236	2.0
artikulieren	2532889X_1968-01-30_01_051.tcf.xml-271-21	26120215_1982_04_26_01_011.tcf.xml-4-23	Ästhetisches, moralisches und wissenschaftliches Perspektivdenken bilden In Ihrer Gesamtheit jenen Teil det Handlungsbewußtseins, der die menschlichen Bedürfnisse und Absichten artikuliert, kommunizierbar macht und der so als ideelle Handlungstriebkraft wirkt Das klingt zwar sehr gelehrt, trägt aber nicht zum Verständnis des realen Prozesses der Bildung und Erziehung des Menschen unserer sozialistischen Gesellschaft und zum Verständnis der Künstler und Kulturschaffenden für Ihre Rolle in diesem Prozeß bei.	Gisela May betonte eingangs im Namen ihrer Kollegen, daß alle Mitwirkenden das Bedürfnis gehabt hätten, sich als politisch bewußte Bürger zu artikulieren und einzureihen in die millionenfache, weltweite Friedensbewegung, damit dieser Planet bewohnbar bleibe.	177:188	141:153	3.5
artikulieren	2532889X_1968-02-18_01_060.tcf.xml-61-13	2532889X_1978-12-20_01_052.tcf.xml-23-1	Das Unbehagen gegenüber Notstandspraktiken, zunehmender Faschisierung und sozialem Abbau beginnt sich zu artikulieren.	Mitunter artikuliert sich in ihnen auch etwas von einer Bereitschaft zur aktiven Verteidigung des	105:117	9:20	4.0
artikulieren	2532889X_1968-02-18_01_060.tcf.xml-61-13	2532889X_1989-11-27_01_148.tcf.xml-2-33	Das Unbehagen gegenüber Notstandspraktiken, zunehmender Faschisierung und sozialem Abbau beginnt sich zu artikulieren.	So manche Zeile der letzten Tage im ND, in der „Jungen weit" und dem „Sportecho lösten bei uns das Verlangen aus, uns zum Sportlichen auf dem Eis zu artikulieren, heißt es in einem Brief von Dr. Siegfried Paul, Vorsitzender der Universitätssportgemeinschaft der TU Karl-Marx-Stadt.	105:117	149:161	3.5
