lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Kubikmeter	2532889X_1957-05-10_01_023.tcf.xml-8-16	schliemann_trojanische_1874-1801-4	Eine weitere Mehrbelastung der Bewohner von Okriftel tritt durch Erhöhung des Wasserpreises um fünf Pfennig je Kubikmeter ein.	Die Fortschaffung dieses 5760 Kubikmeter enthaltenden, ungeheuern Blocks von hartem Schutt und Steinen wird dadurch sehr erleichtert, dass derselbe an meinen grossen vorjährigen Einschnitt stösst, welcher vom nördlichen Bergabhang bis zum Thurm ganz horizontal geht und sich daher ausgezeichnet zur Anwendung der „man-carts“ eignet.	111:121	30:40	4.0
Kubikmeter	2532889X_1957-11-26_01_048.tcf.xml-6-23	26120215_1973_06_29_01_037.tcf.xml-13-9	Zur Zeit sind in Sokolowka 25 Bagger im Einsatz, darunter zwei jener Riesenschreitbagger aus dem Swerdlowsker Ural-Masch-Werk, deren Schürfkübel 14 Kubikmeter fassen, deren Ausleger 75 Meter lang sind und deren Popularität in der Sowjetunion nicht hinter der der TU 104 zurücksteht Diese sympathischen Maschinen sparen die LKW ein.	In den nächsten Jahren werden es bis zu acht Kubikmeter sein.	148:158	45:55	4.0
Kubikmeter	2532889X_1958-02-07_01_058.tcf.xml-33-8	nn_maehrisches266_1892-377-10	Auf diese Weise spart er pro Schiff 5,6 Kubikmeter wertvolles Holz und bringt der Werft einen Jahresnutzen von 16515 DM.	Die gefaßten Wässer werden in ein Sammelreservoir von circa 40 Cubikmeter Inhalt geleitet, von da mittelst der Druckpumpen in das Hochreservoir gedrückt und zwar in der Weise, daß der Hauptdruckstrang noch vor seiner Einmündung in das Hochreservoir die Stadt passirt, eine Anordnung, welche theils durch die Terrainverhältnisse bedingt war, theils aus dem Bestreben hervorgegangen ist, die Betriebssicherheit der Anlage zu vermehren, indem bei eventuellen Störungen zwischen dem Reservoir und der Stadt, die directe Versorgung der Stadt durch die Druckpumpen, und bei Störungen zwischen den Pumpen und der Stadt durch das Reservoir bewirkt wird.	40:50	63:73	4.0
Kubikmeter	2532889X_1958-04-02_01_056.tcf.xml-10-14	2532889X_1966-02-05_01_082.tcf.xml-14-15	Die Überleitungssperre bei Königshütte hat eine Länge von 130 Metern und wurde aus 16000 Kubikmeter Beton errichtet.	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	89:99	84:94	4.0
Kubikmeter	2532889X_1959-12-09_01_117.tcf.xml-3-5	2532889X_1971-08-23_01_181.tcf.xml-9-7	Der Stausee wird 2,1 Milliarden Kubikmeter Wasser fassen und sowohl dem Schutz des Ackerlandes am Unterlauf des Flusses als auch der Bewässerung von 200000 Hektar Boden dienen.	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	32:42	59:69	4.0
Kubikmeter	2532889X_1959-12-09_01_117.tcf.xml-3-5	2532889X_1986-08-15_01_157.tcf.xml-7-2	Der Stausee wird 2,1 Milliarden Kubikmeter Wasser fassen und sowohl dem Schutz des Ackerlandes am Unterlauf des Flusses als auch der Bewässerung von 200000 Hektar Boden dienen.	Etwa 22000 Kubikmeter Beton werden für den Bau benotigt.	32:42	11:21	4.0
Kubikmeter	2532889X_1962-01-13_01_037.tcf.xml-8-19	schliemann_trojanische_1874-608-8	Mit Hufe eines weitverzweigten Systems von Entwasserungsätollen — jährlich sind etwa dreißig Kilometer Vortrieb geplant — können später 240 Kubikmeter Wasser pro Minute aus Kohle und Erdreich gepumpt werden.	Herr Laurent berechnet die abzugrabende Schuttmasse auf 78545 Kubikmeter; dieselbe wird geringer, wenn ich den Urboden in weniger als 14 Meter Tiefe finden sollte, und sie wird grösser, wenn ich die Plateforme noch tiefer anlegen müsste, um ihn zu finden.	140:150	62:72	4.0
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	2532889X_1964-07-19_01_131.tcf.xml-4-13	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	So weist z. B. die Unstrut bei Oldisleben nur eine Wasserführung von 10,6 Kubikmeter je Sekunde gegenüber einem Mittel von 16,8 Kubikmeter je Sekunde auf.	121:131	74:84	4.0
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	2532889X_1971-08-23_01_181.tcf.xml-9-7	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	121:131	59:69	4.0
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	26120215_1951_09_02_03_019.tcf.xml-58-27	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Monate, und der Wolga — Don-Kanal mit seinen 30 Schleusen, vielen Staudämmen und Pumpstationen, dem Wasserkraftwerk Zimlianskaja, dem riesigen Stausee von 12,6 Mrd. Kubikmeter Fassungsvermögen ist beendet, Moskau ist dann Hafen von fünf Meeren, Maschinen festesten Ausmaßes entstanden in diesem Jahr, um die gewaltigen Bauvorhaben in der Sowjetunion planmäßig zu beenden: Bagger von 40 m Höhe, Lastwagen von 25 Fassungsvermögen.	121:131	165:175	3.5
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	26120215_1954_05_14_01_269.tcf.xml-4-2	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Rund 1000 Kubikmeter Schutt sollen in 900 ufbauschichten abgeräumt werden.	121:131	10:20	4.0
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	krafft_landwirthschaft01_1875-5151-27	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Die Unterbringung von 100 Kilogr. Wiesenheu oder Grummet erfordert 2—2.5 Cubikmeter, einer Fuhre Wiesenheu zu 800 Kilogr. 10—20 Cubikmeter, 100 Kilogr. Kleeheu 0.7—0.8 Cubikmeter Dachraum.	121:131	168:178	4.0
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	krafft_landwirthschaft01_1875-5317-8	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Je 800 Mandeln beanspruchen eine Tenne und 1365 Cubikmeter Bansenraum; sollen auf dieser Tenne die aufbewahrten 800 Mandeln rechtzeitig mit der Hand ausgedroschen werden, so muß dieselbe wenigstens bei einer Breite von 5.5 Meter 6.6 Meter lang sein, es können dann auch im Nothfalle zwei Erntewagen hintereinander stehend abgeladen werden, vorausgesetzt, daß das Scheunenthor 4.4 Meter hoch und ebenso breit ist.	121:131	48:58	3.5
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	ledebur_eisenhuettenkunde_1884-1705-3	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Das Gewicht eines Cubikmeters stückförmiger Koks beträgt, abweichend nach dem Aschengehalte, der Dichtigkeit und der Stückgrösse, 350—450 kg.	121:131	18:29	3.5
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	ledebur_eisenhuettenkunde_1884-7412-20	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Bell fand an denselben Tagen, wo die Hochofengase über den Formen, wie oben mitgetheilt wurde, in einem Cubikmeter 15 g Cyan nebst 29 g Alkalimetallen enthielten, in den Gichtgasen desselben Hochofens nur noch 3.8 g Cyan neben 9 g Kalium und Natrium.	121:131	104:114	3.5
Kubikmeter	2532889X_1963-10-25_01_006.tcf.xml-18-20	schliemann_trojanische_1874-1489-33	. Durch sie stieg die Produkt tivität je.Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal.	Ob dieser Hügel ganz oder nur theilweise aus Erde und Kornsand besteht, vermag ich nicht zu sagen, und unterlasse ich auch dies zu untersuchen, da deswegen aufs neue Tausende von Kubikmetern Schutt fortgeschafft werden müssten.	121:131	179:190	4.0
Kubikmeter	2532889X_1964-11-24_01_114.tcf.xml-5-12	26120215_1973_06_29_01_037.tcf.xml-13-9	Die neuen Dampfkraftwerke aber schlucken viel Wasser, mehr als die drei Kubikmeter in der Sekunde, die das Flußbett der Ohre für gewöhnlich durchfließen.	In den nächsten Jahren werden es bis zu acht Kubikmeter sein.	72:82	45:55	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	2532889X_1982-10-26_01_054.tcf.xml-4-11	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	Die Mannschaft der Abraumförderbrücke 17 meldet seit Wochen täglich rund 100000 Kubikmeter geförderten Abraum.	84:94	80:90	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	2532889X_1985-05-15_01_048.tcf.xml-8-16	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	Für die Kleingärtner lieferte das VEG 170000 Jungpflanzen, 18000 Pappelhölzer mit Pilzbrut und über 2600 Kubikmeter Spezialerde.	84:94	105:115	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	26120215_1973_04_01_01_436.tcf.xml-8-22	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	Der Stausee des Nurek-Wasserkraftwerkes, dem zur Schneeschmelze im Pamir pro Sekunde 5000 Kubikmeter Wasser zuströmt, speiste erstmals mit 600 Millionen Kubikmetern die Baumwollplantaeen Tadshikistans, Usbekistans und Turkmeniens.	84:94	153:164	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	26120215_1973_06_29_01_037.tcf.xml-13-9	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	In den nächsten Jahren werden es bis zu acht Kubikmeter sein.	84:94	45:55	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	menzel_maurer_1847-1641-5	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	Dies giebt zusammen nur 1,55 Cubikmeter Mörtel, und da derselbe beim Erhärten nicht schwindet, eben so viel feste Masse.	84:94	29:39	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	samter_erfindungen_1896-3166-6	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	Und so haben auch jene 550000 Kubikmeter Wasser, welche innerhalb jeder Minute im Niagarafalle 70 bis 80 Meter herabstürzen, die Augen der Techniker längst auf sich gelenkt.	84:94	30:40	4.0
Kubikmeter	2532889X_1966-02-05_01_082.tcf.xml-14-15	schliemann_trojanische_1874-1489-33	Das Kombinat hat sich das Ziel gesetzt bis zum 20. Jahrestag der SED fünf Millionen Kubikmeter Stadtgas, 1000 Tonnen Benzin, 200 Tonnen Schwefel, 26300 Tonnen Rohkohle, 200 Tonnen Teer und 500 Tonnen Heizöl zusätzlich zu gewinnen.	Ob dieser Hügel ganz oder nur theilweise aus Erde und Kornsand besteht, vermag ich nicht zu sagen, und unterlasse ich auch dies zu untersuchen, da deswegen aufs neue Tausende von Kubikmetern Schutt fortgeschafft werden müssten.	84:94	179:190	4.0
Kubikmeter	2532889X_1966-04-16_01_362.tcf.xml-9-10	nn_maehrisches266_1892-377-10	Ihre wichtigsten Einrichtungen. sind drei machtige, jeweils 1200 Kubikmeter fassende Rezirkulatoren, in die Grundwasser gelangt.	Die gefaßten Wässer werden in ein Sammelreservoir von circa 40 Cubikmeter Inhalt geleitet, von da mittelst der Druckpumpen in das Hochreservoir gedrückt und zwar in der Weise, daß der Hauptdruckstrang noch vor seiner Einmündung in das Hochreservoir die Stadt passirt, eine Anordnung, welche theils durch die Terrainverhältnisse bedingt war, theils aus dem Bestreben hervorgegangen ist, die Betriebssicherheit der Anlage zu vermehren, indem bei eventuellen Störungen zwischen dem Reservoir und der Stadt, die directe Versorgung der Stadt durch die Druckpumpen, und bei Störungen zwischen den Pumpen und der Stadt durch das Reservoir bewirkt wird.	65:75	63:73	4.0
Kubikmeter	2532889X_1967-02-26_01_042.tcf.xml-4-21	liebig_agricultur_1840-214-15	Von dort aus wird voraussichtlich ab Dienstag das Wasser durch. zwei je 360 Meter lange Rohrleitungen in das 1,8 Millionen Kubikmeter fassende Oberbecken gepumpt, damit die Energieaggregate des Pumpspeicherwerks erprobt werden können.	Ein Morgen Land = 2500 Quadratmeter würde bei einer gleichen Behandlung in 4 Tagen 51½ Cubicmeter Kohlensäure = 3296 Cubicfuß, Kohlensäure absorbiren, in zweihundert Tagen würde dieß 2575 Cubicmeter = 164,800 Cubicfuß = 10300 ℔ Kohlensäure = 2997 ℔ Kohlenstoff, also etwa dreimal mehr betragen, als die Blätter und Wurzeln der Pflanzen, die auf diesem Boden wachsen, wirklich assimiliren.	123:133	87:97	4.0
Kubikmeter	2532889X_1971-02-25_01_191.tcf.xml-24-6	2532889X_1971-11-07_01_187.tcf.xml-12-14	Das Fassungsvermögen seines Greifers beträgt 15 Kubikmeter Foto: ZB	Die Produktion bei Erdöl soll 370 Millionen Tonnen, bei Erdgas über 210 Milliarden Kubikmeter und bei Elektroenergie etwa 800 Milliarden Kilowattstunden betragen.	48:58	83:93	4.0
Kubikmeter	2532889X_1971-08-23_01_181.tcf.xml-9-7	2532889X_1971-08-29_01_184.tcf.xml-67-12	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	59:69	82:92	4.0
Kubikmeter	2532889X_1971-08-23_01_181.tcf.xml-9-7	26120215_1947_05_25_01_284.tcf.xml-9-5	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	Insgesamt sollen 1947 zwei Millionen Kubikmeter Seeschlick beseitigt werden.	59:69	37:47	4.0
Kubikmeter	2532889X_1971-08-23_01_181.tcf.xml-9-7	26120215_1981_07_16_01_059.tcf.xml-1-1	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	156000 Kubikmeter Holz haben die Beschäftigten des Tegrinsker Holzwirtschaftsbetriebes im Gebiet Archangelsk seit Jahresbeginn geschlagen und zum Sögewerk transportiert.	59:69	7:17	4.0
Kubikmeter	2532889X_1971-08-23_01_181.tcf.xml-9-7	gerstner_mechanik03_1834-5451-16	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	Kubikfuss, so folgt die Wassermenge, welche 1 Oncia in 1 Minute gibt = 2,18536 Kubikmeter.	59:69	79:89	3.5
Kubikmeter	2532889X_1971-08-23_01_181.tcf.xml-9-7	liebig_agricultur_1840-588-50	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	Aus der Tension des Wasserdampfes bei 15 ° (6,98 Par. Linien) und aus dem bekannten specifischen Gewichte desselben bei 0 ° ergiebt sich, daß bei 15 ° und 28 ″ Barometerstand 1 Cubicmeter = 64 Cubicfuß (hess.) Wasserdampf von 15 ° enthalten sind in 487 Cubicmeter = 31,168 Cubicfuß Luft.	59:69	253:263	4.0
Kubikmeter	2532889X_1971-08-23_01_181.tcf.xml-9-7	schwappach_forstpolitik_1894-1096-28	Bis jetzt erbrachte diese fliegende Schichtübergabe 400000 Kubikmeter zusätzlichen Abraum.	Direkte Erhebungen über die Zahl der Spaltpilze in der Waldluft sind zwar bis jetzt noch nicht veröffentlicht, allein schon die Vergleichung der Miquelschen Zahlen, welcher pro Kubikmeter Luft im Park von Montsouris nur 490 Bakterien, in den neueren Teilen von Paris dagegen schon 4500 und in den älteren sogar 36000 fand, gewähren einen genügenden Beweis dafür, dass die hygienischen Verhältnisse der Waldluft jedenfalls äusserst günstig sind.	59:69	177:187	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	2532889X_1976-07-10_01_007.tcf.xml-23-2	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	21,1 Millionen Kubikmeter Abraum konnten im ersten Halbjahr zusätzlich bewegt werden.	82:92	15:25	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	2532889X_1986-08-15_01_157.tcf.xml-7-2	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Etwa 22000 Kubikmeter Beton werden für den Bau benotigt.	82:92	11:21	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	26120215_1947_05_25_01_284.tcf.xml-9-5	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Insgesamt sollen 1947 zwei Millionen Kubikmeter Seeschlick beseitigt werden.	82:92	37:47	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	krafft_landwirthschaft01_1875-5151-20	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Die Unterbringung von 100 Kilogr. Wiesenheu oder Grummet erfordert 2—2.5 Cubikmeter, einer Fuhre Wiesenheu zu 800 Kilogr. 10—20 Cubikmeter, 100 Kilogr. Kleeheu 0.7—0.8 Cubikmeter Dachraum.	82:92	128:138	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	ledebur_eisenhuettenkunde_1884-1705-3	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Das Gewicht eines Cubikmeters stückförmiger Koks beträgt, abweichend nach dem Aschengehalte, der Dichtigkeit und der Stückgrösse, 350—450 kg.	82:92	18:29	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	ledebur_eisenhuettenkunde_1884-6710-4	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Man giebt daher per Cubikmeter Wind in der Minute den zusammengehörigen Apparaten eine Gesammtheizfläche von mindestens 10 Quadratmeter, mitunter 20 qm und darüber.	82:92	20:30	3.5
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	lehnert_seehaefen01_1891-1060-29	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Von der präliminirten Materialbewegung von ungefähr 12 Millionen Cubikmeter waren vom Jahre 1882, in welchem die Arbeiten begannen, bis zum Schlusse des Jahres 1888 bereits 8 Millionen Cubikmeter bewältigt und ist zur Stunde der Terraineinschnitt auf 2 km Länge des Canales bis zur Sohle und auf der erübrigenden Strecke bis zur Cote des Meeresniveaus durchgeführt.	82:92	185:195	4.0
Kubikmeter	2532889X_1971-08-29_01_184.tcf.xml-67-12	liebig_agricultur_1840-588-50	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten, 250000 Kubikmeter Furnierholz, 200000 Tonnen Cordzellulose, 280000 Tonnen Karton und 450000 Tonnen Papier.	Aus der Tension des Wasserdampfes bei 15 ° (6,98 Par. Linien) und aus dem bekannten specifischen Gewichte desselben bei 0 ° ergiebt sich, daß bei 15 ° und 28 ″ Barometerstand 1 Cubicmeter = 64 Cubicfuß (hess.) Wasserdampf von 15 ° enthalten sind in 487 Cubicmeter = 31,168 Cubicfuß Luft.	82:92	253:263	4.0
