lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
beimischen	2532889X_1955-05-15_01_027.tcf.xml-25-54	2532889X_1968-02-06_01_197.tcf.xml-2-17	Das klingt recht praktisch, es drückt sich ein frisch realistisches Verhältnis zur Form, zur Kunst darin aus, — und 6chon meldet sich das Bedürfnis, dem himmelblauidealistischen Nimbus, der seine Gestalt als konventionelle Glorie umgibt, denn doch ein etwas kräftigeres Kolorit zu geben, ihm den Farbton von Realismus beizumischen, der zum Wesen seiner Größe ge-* hört.	Südvietnamesen, die „gezwungen werden, den Befreiungskampfern Essen und Trinken zu geben, sollten Gift beimischen, um die / FNL-Kämpfer zu toten.	318:330	103:113	2.0
beimischen	2532889X_1955-05-15_01_027.tcf.xml-25-54	2532889X_1977-01-15_01_259.tcf.xml-27-19	Das klingt recht praktisch, es drückt sich ein frisch realistisches Verhältnis zur Form, zur Kunst darin aus, — und 6chon meldet sich das Bedürfnis, dem himmelblauidealistischen Nimbus, der seine Gestalt als konventionelle Glorie umgibt, denn doch ein etwas kräftigeres Kolorit zu geben, ihm den Farbton von Realismus beizumischen, der zum Wesen seiner Größe ge-* hört.	Im Jahre 1975 wurden insgesamt 56 000 t Harnstoff verschiedenen Futterstoffen wie Silagen, Schnitzel, Stroh und Mischfutter beigemischt, um ihren Nährwert zu erhöhen.	318:330	124:135	3.0
beimischen	2532889X_1955-05-15_01_027.tcf.xml-25-54	2532889X_1980-03-22_01_047.tcf.xml-31-13	Das klingt recht praktisch, es drückt sich ein frisch realistisches Verhältnis zur Form, zur Kunst darin aus, — und 6chon meldet sich das Bedürfnis, dem himmelblauidealistischen Nimbus, der seine Gestalt als konventionelle Glorie umgibt, denn doch ein etwas kräftigeres Kolorit zu geben, ihm den Farbton von Realismus beizumischen, der zum Wesen seiner Größe ge-* hört.	Der normalen Dividierung der einst unteilbaren iSchulklasse wird keine Verklärung oder rasche Tröstung beigemischt Daß mit dem Erwachsenwerden, dem eigenen Hausstand, dem neuerlich dicken Bauch der eben noch kleinen Zopfmädchen auch eine Art Abnabelung von Filmteam eingesetzt hat, überbrücken sie nicht mit jovialen Annäherungsversuchen.	318:330	103:114	3.0
beimischen	2532889X_1955-05-15_01_027.tcf.xml-25-54	26120215_1951_12_07_01_031.tcf.xml-42-17	Das klingt recht praktisch, es drückt sich ein frisch realistisches Verhältnis zur Form, zur Kunst darin aus, — und 6chon meldet sich das Bedürfnis, dem himmelblauidealistischen Nimbus, der seine Gestalt als konventionelle Glorie umgibt, denn doch ein etwas kräftigeres Kolorit zu geben, ihm den Farbton von Realismus beizumischen, der zum Wesen seiner Größe ge-* hört.	Auch da, wo er sehr deutlich wird, ist seiner Skepsis eine so gesunde Portion Lachen beigemischt, daß ihm am Ende doch keiner böse ist.	318:330	85:96	4.0
beimischen	2532889X_1955-05-15_01_027.tcf.xml-25-54	humboldt_kosmos02_1847-31-30	Das klingt recht praktisch, es drückt sich ein frisch realistisches Verhältnis zur Form, zur Kunst darin aus, — und 6chon meldet sich das Bedürfnis, dem himmelblauidealistischen Nimbus, der seine Gestalt als konventionelle Glorie umgibt, denn doch ein etwas kräftigeres Kolorit zu geben, ihm den Farbton von Realismus beizumischen, der zum Wesen seiner Größe ge-* hört.	In dem hellenischen Alterthum, in dem Blüthenalter der Menschheit, finden wir allerdings den zartesten Ausdruck tiefer Naturempfindung den dichterischen Darstellungen menschlicher Leidenschaft, einer der Sagengeschichte entnommenen Handlung beigemischt; aber das eigentlich Naturbeschreibende zeigt sich dann nur als ein Beiwerk, weil in der griechischen Kunstbildung sich alles gleichsam im Kreise der Menschheit bewegt.	318:330	241:252	3.0
beimischen	2532889X_1955-05-15_01_027.tcf.xml-25-54	thaer_landwirthschaft02_1810-4128-7	Das klingt recht praktisch, es drückt sich ein frisch realistisches Verhältnis zur Form, zur Kunst darin aus, — und 6chon meldet sich das Bedürfnis, dem himmelblauidealistischen Nimbus, der seine Gestalt als konventionelle Glorie umgibt, denn doch ein etwas kräftigeres Kolorit zu geben, ihm den Farbton von Realismus beizumischen, der zum Wesen seiner Größe ge-* hört.	Man hat zwei Hauptmethoden ihn dem Acker beizumischen, bei welchen dann freilich noch mancherlei Verschiedenheiten in der Manipulation statt finden.	318:330	41:53	2.5
beimischen	2532889X_1955-10-19_01_117.tcf.xml-2-18	2532889X_1962-01-23_01_042.tcf.xml-12-15	Der Privatbetrieb S. C. Geißler in Görlitz hat die Herstellung eines Möbelbezugstoffes begonnen, dem 30 Prozent Perlon beigemischt sind.	Manches Kilogramm Milch könnten wir mehr erzeugen, wenn wir heute die Spreu den Rüben beimischen könnten.	119:130	86:96	3.0
beimischen	2532889X_1956-09-23_01_046.tcf.xml-31-9	2532889X_1964-02-22_01_111.tcf.xml-18-37	Bei einigen Silos soll dem Mais Luzerne und Rübenblatt beigemischt werden.	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	55:66	256:265	4.0
beimischen	2532889X_1958-01-26_01_021.tcf.xml-4-33	26120215_1953_02_15_01_311.tcf.xml-5-8	Er sprach in Schreiben an die weiblichen Mitglieder des Bonner Bundestages und die zuständigen Ausschüsse die Befürchtung aus, daß wie in Stuttgart, auch in anderen Gebieten Westdeutschlands den Lebensmitteln giftige Chemikalien beigemischt werden.	Den Rohlingen wird denatoriertes Salz (Viehsalz) beigemischt, wodurch die Ziegel gegen Kälte widerstandsfähig gemacht werden.	229:240	49:60	4.0
beimischen	2532889X_1960-04-01_01_113.tcf.xml-1833-39	2532889X_1964-02-22_01_111.tcf.xml-18-37	1960 werden bereits der Landwirtschaft 10 000 t Melasse für die Direktverfütterung zugeführt Eine besondere Bedeutung hat die Produktion von ergosterinrelcher Trockenhefe, die nach UV-Bestrahlung den Beifuttermitteln für die Tierernährung und Aufzucht, wie z. B. Kälpan, beigemischt werden.	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	271:282	256:265	4.0
beimischen	2532889X_1960-09-16_01_138.tcf.xml-7-18	menzel_maurer_1847-913-19	Da sich zur Zeit nicht übersehen läßt, welcher Zahl von Margannesorten in westlichen Ländern der gleiche Emulgator beigemischt ist, wird die Bevölkerung dringend vor dem Genuß jeglicher Margarine westlicher Herkunft gewarnt.	Es ist daher besser, wenn man leichte Steine machen will, anstatt der Sägespäne lieber gleich grobgestoßne Holzkohle beizumischen, und sie alsdann wie gewöhnlich zu brennen.	115:126	117:129	3.5
beimischen	2532889X_1961-09-30_01_175.tcf.xml-8-22	2532889X_1981-12-24_01_235.tcf.xml-2-27	Plötzlich sah er auf Und blickte uns der Reihe. nach an, ohne sein Lächeln, dem ein weniges an Bitternis beigemischt war. zu verlieren und sagte mit leiser, eindringlicher Stimme:	Auf diesen Nährböden wachsen Mikroorganismen schnell und bilden z. B. eine Eiweißmasse, die getrocknet ein wertvolles, vitaminreiches Konzentrat abgibt, das u. a. dem Viehfutter beigemischt werden kann.	105:116	178:189	2.0
beimischen	2532889X_1961-09-30_01_175.tcf.xml-8-22	26120215_1960_08_31_01_037.tcf.xml-19-29	Plötzlich sah er auf Und blickte uns der Reihe. nach an, ohne sein Lächeln, dem ein weniges an Bitternis beigemischt war. zu verlieren und sagte mit leiser, eindringlicher Stimme:	Der Grund: Der Margarine, die einen leicht grünlichen Schimmer hat. wurden — um ihr das Aussehen frischer Butter zu geben — „neuartige chemische Farbstoffe" beigemischt, die niemand anders geprüft hat als der Hersteller persönlich, der „Unilever-Konzern" in Rotterdam, Die Oberprüfung der holländischen Behörden ergab jetzt, daß diese Chemikalien hoch qiftiq und lebensgefährlich sind.	105:116	157:168	2.0
beimischen	2532889X_1961-09-30_01_175.tcf.xml-8-22	brandes_naturlehre02_1831-346-33	Plötzlich sah er auf Und blickte uns der Reihe. nach an, ohne sein Lächeln, dem ein weniges an Bitternis beigemischt war. zu verlieren und sagte mit leiser, eindringlicher Stimme:	Ebenso nun, wie hier diese im Kampherdunste sich anlegende Substanz das Wasser von dem Besitze der Oberfläche des Gefäßes vertreibt, so scheint die Verbreitung der Kamphertheilchen, die sich dem Wasser beimischen, jene Bewegung der Kampherstückchen, deren Ausflüsse diese Bedeckung bewirken, hervorzubringen, und diese Bewegung wird offenbar dadurch befördert, daß die an jedem Spitzchen am lebhaftesten entstehende Auflösung auf die mannigfaltigste Weise auf die Kampherstückchen einwirkt.	105:116	202:212	2.0
beimischen	2532889X_1961-09-30_01_175.tcf.xml-8-22	burckhardt_renaissance_1860-1551-33	Plötzlich sah er auf Und blickte uns der Reihe. nach an, ohne sein Lächeln, dem ein weniges an Bitternis beigemischt war. zu verlieren und sagte mit leiser, eindringlicher Stimme:	Für diejenigen Fälle, wo einige Discretion nöthig schien, wurde jenes schneeweiße, angenehm schmeckende Pulver gebraucht, welches nicht blitzschnell, sondern allmälig wirkte und sich unbemerkt jedem Gericht oder Getränk beimischen ließ.	105:116	220:230	2.0
beimischen	2532889X_1961-09-30_01_175.tcf.xml-8-22	nietzsche_tragoedie_1872-84-15	Plötzlich sah er auf Und blickte uns der Reihe. nach an, ohne sein Lächeln, dem ein weniges an Bitternis beigemischt war. zu verlieren und sagte mit leiser, eindringlicher Stimme:	Mit einem Erstaunen, das um so grösser war, als sich ihm das Grausen beimischte, dass ihm jenes Alles doch eigentlich so fremd nicht sei, ja dass sein apollinisches Bewusstsein nur wie ein Schleier diese dionysische Welt vor ihm verdecke.	105:116	69:79	4.0
beimischen	2532889X_1961-09-30_01_175.tcf.xml-8-22	vischer_aesthetik030203_1854-2658-32	Plötzlich sah er auf Und blickte uns der Reihe. nach an, ohne sein Lächeln, dem ein weniges an Bitternis beigemischt war. zu verlieren und sagte mit leiser, eindringlicher Stimme:	Das moderne Ideal der Malerei soll dem Stoffe nach die Transcendenz abwerfen und die reine Wirklichkeit in Besitz nehmen, der Form nach dem streng malerischen Style das richtige Maaß des plastischen beimischen.	105:116	199:209	3.5
beimischen	2532889X_1961-12-03_01_050.tcf.xml-107-40	humboldt_kosmos02_1847-46-10	Aber begonnen werden mit dieser Abrechnung muß jetzt Der Erfolg hängt u. a. auch davon ab, daß verschiedene sozialdemokratische oppositionelle Gruppierungen die irrige Meinung überwinden, daß aus taktischen Gründen eine wenn auch nur kleine Dosis Antikommunismus der Linksorientierung beigemischt werden solle, um dem Druck des Gegners zu entgehen und leichter an antikommunistisch beeinflußta^Massen heranzukommen.	In diesen Kunstformen aber können Naturschilderungen sich nur wie zufällig beigemischt finden.	285:296	75:86	4.0
beimischen	2532889X_1962-01-23_01_042.tcf.xml-12-15	humboldt_sprachbau_1826-23-31	Manches Kilogramm Milch könnten wir mehr erzeugen, wenn wir heute die Spreu den Rüben beimischen könnten.	Es ist aber auch zugleich unvermeidlich, daß sich nicht irgend eine Wirkung dieser Bezeichnung durch Schrift, und der bestimmten Art derselben überhaupt dem Einflusse der Sprache auf den Geist beimischen sollte.	86:96	193:203	3.0
beimischen	2532889X_1962-01-23_01_042.tcf.xml-12-15	liebig_agricultur_1840-1095-23	Manches Kilogramm Milch könnten wir mehr erzeugen, wenn wir heute die Spreu den Rüben beimischen könnten.	Woher kommt es denn, daß Weizen nicht auf Sandboden gedeiht, daß der Kalkboden, wenn er nicht eine beträchtliche Menge Thon beigemischt enthält, unfruchtbar für diese Pflanze ist?	86:96	124:135	4.0
beimischen	2532889X_1962-01-23_01_042.tcf.xml-12-15	steinen_naturvoelker_1894-3867-31	Manches Kilogramm Milch könnten wir mehr erzeugen, wenn wir heute die Spreu den Rüben beimischen könnten.	Wilhelm legte eine kleine Farbentafel an Ort und Stelle an; ihr zufolge fällt der Durchschnittston zwischen Nummer 30 und 33 der Broca’schen Tafel; dunkleren Tönen war ein entschiedenes Lila-Violett beigemischt, namentlich auf Brust und Bauch, den helleren etwas Gelb.	86:96	199:210	3.5
beimischen	2532889X_1962-01-23_01_042.tcf.xml-12-15	thaer_landwirthschaft02_1810-4587-16	Manches Kilogramm Milch könnten wir mehr erzeugen, wenn wir heute die Spreu den Rüben beimischen könnten.	Die ausgebrannte Asche besteht aus Erden und Kali, denen sich Metalloxyde und verschiedene Salze zuweilen beimischen.	86:96	106:116	4.0
beimischen	2532889X_1962-07-15_01_038.tcf.xml-9-14	davidis_kochbuch_1879-4828-10	Im Verhältnis 1: 1000 dem Kraftfutter für Kälber, Schweine, Geflügel usw. beigemischt, rechnet man ein Kilogramm Wirkstoff = eine Tonne Fleisch -	Auch kann man der Salatsauce 2 Eßlöffel dicke saure Sahne beimischen und dagegen 1 Eidotter und 1 Eßlöffel Oel weniger nehmen.	74:85	58:68	4.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	2532889X_1980-03-22_01_047.tcf.xml-31-13	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Der normalen Dividierung der einst unteilbaren iSchulklasse wird keine Verklärung oder rasche Tröstung beigemischt Daß mit dem Erwachsenwerden, dem eigenen Hausstand, dem neuerlich dicken Bauch der eben noch kleinen Zopfmädchen auch eine Art Abnabelung von Filmteam eingesetzt hat, überbrücken sie nicht mit jovialen Annäherungsversuchen.	256:265	103:114	2.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	26120215_1978_11_23_01_103.tcf.xml-28-9	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Ihr Rezept: Der Lüge wird ein Quentchen Wahrheit beigemischt — und schon wird die Sache glaubhaft.	256:265	49:60	2.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	beck_eisen01_1884-10664-21	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Bei Kastulo aber und an anderen Orten findet sich ein eigenes Metall von gegrabenem Blei, dem zwar auch etwas Silber beigemischt ist, jedoch so wenig, dass es nicht der Mühe lohnt, es auszuscheiden.“	256:265	117:128	4.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	ganswindt_faerberei_1889-6404-4	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Es wird dem Anilinsalz beigemischt; bei der auf das Klotzen folgenden Oxydation geht das Schwefelkupfer in schwefelsaures Kupfer über, welches wieder einen Teil seines Sauerstoffes an das Anilinsalz abgibt u. s. f.	256:265	23:34	4.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	ledebur_eisenhuettenkunde_1884-2514-39	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Am häufigsten wird, insbesondere für Anfertigung von feuerfesten Tiegeln, Graphit benutzt; die eigentlichen Graphittiegel bestehen oft zu zwei Drittel ihres Gewichtes aus Graphit mit einem Drittel Thon, dem unter Umständen auch noch andere Magerungsmittel schon beigemischt sind.	256:265	262:273	4.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	menzel_maurer_1847-913-19	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Es ist daher besser, wenn man leichte Steine machen will, anstatt der Sägespäne lieber gleich grobgestoßne Holzkohle beizumischen, und sie alsdann wie gewöhnlich zu brennen.	256:265	117:129	4.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	niethammer_philantropinismus_1808-557-37	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Freilich hat sich die Praxis hie und da die Entscheidung über diese Fragen leicht zu machen gewußt, indem sie ein bischen Philanthropinismus ihrer althergebrachten humanistischen Methode anfügte, oder ein bischen Humanismus ihrer modernen philanthropinischen Unterrichtsweise beimischte: von beidem nach Gutdünken!	256:265	276:286	2.0
beimischen	2532889X_1964-02-22_01_111.tcf.xml-18-37	thaer_landwirthschaft02_1810-2338-10	Man kann aber auch einen Halbleiter als Ventil verwenden, wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls (mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium) geringste Mengen Aluminium und Antimon beimischt.	Der letztere hat mehr Azot, mehr Schwefel und Phosphorstoff beigemischt, welches man bei dem Verbrennen aus dem Geruche, der dem verbrannter thierischer Körper gleich kommt, schon sehr deutlich bemerken kann.	256:265	60:71	4.0
beimischen	2532889X_1964-05-13_01_023.tcf.xml-9-20	2532889X_1964-12-25_01_079.tcf.xml-3-10	Das bedeutet nicht nur einen hohen Gewinn für die Kokerei, sondern auch für die Stahlwerke die Möglichkeit, mehr beimischen Braunkohlenkoks einzusetzen und importierten Steinkohlenkoks einzusparen.	Es ist durchgesickert, daß Tshombes Schergen seinem Essen Gift beigemischt haben, um ihn zu beseitigen.	113:123	63:74	4.0
beimischen	2532889X_1964-05-13_01_023.tcf.xml-9-20	26120215_1951_12_07_01_031.tcf.xml-42-17	Das bedeutet nicht nur einen hohen Gewinn für die Kokerei, sondern auch für die Stahlwerke die Möglichkeit, mehr beimischen Braunkohlenkoks einzusetzen und importierten Steinkohlenkoks einzusparen.	Auch da, wo er sehr deutlich wird, ist seiner Skepsis eine so gesunde Portion Lachen beigemischt, daß ihm am Ende doch keiner böse ist.	113:123	85:96	2.0
beimischen	2532889X_1964-06-05_01_010.tcf.xml-10-8	26120215_1948_07_18_01_163.tcf.xml-17-10	Außerdem muß ich dem glühenden Eisen einen Zusatz beimischen, der genau den technologischen Vorschriften entsprechen muß.	Sie schlief — ein Schlaftrunk, dem Schnaps von Henriette beigemischt, hatte seine Wirkung getan.	50:60	57:68	3.5
beimischen	2532889X_1964-06-05_01_010.tcf.xml-10-8	rein_japan02_1886-8695-9	Außerdem muß ich dem glühenden Eisen einen Zusatz beimischen, der genau den technologischen Vorschriften entsprechen muß.	4) Shaku-dô, Kupfer, welchem 2—5 % Gold beigemischt sind.	50:60	40:51	4.0
beimischen	2532889X_1964-06-05_01_010.tcf.xml-10-8	vischer_aesthetik030205_1857-2414-28	Außerdem muß ich dem glühenden Eisen einen Zusatz beimischen, der genau den technologischen Vorschriften entsprechen muß.	Es wird ein solcher natürlich auftreten: der plastisch-ideale Styl wird objectiver in seiner ganzen Haltung sein und ebendarum mehr entwickelnd, weniger unruhig verfahren, mehr Gedanken-Elemente beimischen, er wird vermöge dieser Eigenschaften seinen Standpunct weniger in jener Mitte einnehmen, wo der Inhalt rein in lauter Stimmung aufgeht, sondern mehr in der ersten und dritten unter den Formen des Prozesses, die der §. unterscheidet, wogegen der charakteristische Styl recht entschieden der rein lyrischen Mitte angehören wird; dieser Unterschied wird sich also mit unserer auf das Allgemeine des innern Prozesses gegründeten Eintheilung berühren, aber nur theilweise in einer Art, worin die logische Ordnung zugleich die historische ist, er wird nicht mit ihr zusammenfallen, vielmehr es wird sich zeigen, daß, obwohl die eine Stylrichtung mehr auf dieser, die andere auf jener Stufe des Prozesses ihre Stellung hat, doch auf jeder Stufe jede von beiden auftritt und Unterschiede innerhalb derselben begründet.	50:60	195:205	2.0
beimischen	2532889X_1964-06-05_01_010.tcf.xml-10-8	wackernagel_poetik_1873-1449-101	Außerdem muß ich dem glühenden Eisen einen Zusatz beimischen, der genau den technologischen Vorschriften entsprechen muß.	Die Beziehung auf die einzelne Feierlichkeit, auf das vorliegende Ereigniss brachte es ganz natürlich mit sich, dass neben den Wundern des Gottes, neben den Thaten des Menschen, die man erzählte, man auch den Gefühlen, welche die Feierlichkeit anregte, Worte gab; dass man dort die religiöse Empfindung, hier die Betrübniss aussprach; dass man also dem objectiv angeschauten Stoff eine reflectierende Richtung auf das Subject verlieh, dass man die Thatsachen der äussern Wirklichkeit in Verbindung setzte mit den innern Zuständen, kurz, dass man dem epischen Gehalt noch ein lyrisches Element beimischte.	50:60	593:603	2.0
beimischen	2532889X_1964-12-25_01_079.tcf.xml-3-10	2532889X_1977-06-18_01_206.tcf.xml-24-14	Es ist durchgesickert, daß Tshombes Schergen seinem Essen Gift beigemischt haben, um ihn zu beseitigen.	„Sie haben jeder auf seine geniale Art der Dichtung wieder jenen Schuß Unvernunft beigemischt, welche sie zu ihrer höchsten Wirksamkeit benötigt."	63:74	82:93	2.0
