lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
überspannen	VVPP	1861	1	berlepsch_alpen_1861-1071-7	 	Ein Umstand ists, der manche Erwartung überspannt und zugleich die späteren Effekte merklich abschwächt; — das ist die Introduktion zur italienischen Reise, es ist der erste Tag jenseit der Alpen.	39:49	0:196	Ein Umſtand iſts , der manche Erwartung überſpannt und zugleich die ſpäteren Effekte merklich abſchwächt ; — das iſt die Introduktion zur italieniſchen Reiſe , es iſt der erſte Tag jenſeit der Alpen .	7	0:34	eine Umstand sein_es , die manche Erwartung überspannen und zugleich d spät Effekt merklich abschwächen ; -- die sein d Introduktion zur italienisch Reise , es sein d erst Tag jenseits d Alpe .	ART NN VAFIN $, PRELS PIAT NN VVPP KON ADV ART ADJA NN ADJD VVFIN $. $( PDS VAFIN ART NN APPRART ADJA NN $, PPER VAFIN ART ADJA NN APPR ART NN $.	Ein Umstand ist_es , der manche Erwartung überspannt und zugleich die späteren Effekte merklich abschwächt ; -- das ist die Introduktion zur italienischen Reise , es ist der erste Tag jenseits der Alpen .
überspannen	VVFIN	1852	1	vischer_aesthetik030201_1852-574-37	 	Daher fordert der §. als höhere Form den mit der geraden Linie, die nun die Gegensätze des erfüllten Lebens andeutet, zusammengestellten Kreis-und Kugel-Ausschnitt: dieser erscheint dann als die Einheit, welche Gegensätze überspannt, zusammenfaßt, auflöst.	222:232	0:256	Daher fordert der §. als höhere Form den mit der geraden Linie , die nun die Gegenſätze des erfüllten Lebens andeutet , zuſammengeſtellten Kreis- und Kugel- Ausſchnitt : dieſer erſcheint dann als die Einheit , welche Gegenſätze überſpannt , zuſammenfaßt , auflöst .	37	0:43	daher fordern d §. als hoch Form d mit d gerade Linie , die nun d Gegensatz d erfüllt Leben andeuten , zusammengestellt kreis- und kugel- Ausschnitt : diese erscheinen dann als d Einheit , welche Gegensatz überspannen , zusammenfassen , auflösen .	PAV VVFIN ART $( KOKOM ADJA NN ART APPR ART ADJA NN $, PRELS ADV ART NN ART ADJA NN VVFIN $, ADJA TRUNC KON TRUNC NN $. PDS VVFIN ADV KOKOM ART NN $, PWAT NN VVFIN $, VVFIN $, VVFIN $.	Daher fordert der §. als höhere Form den mit der geraden Linie , die nun die Gegensätze des erfüllten Lebens andeutet , zusammengestellten Kreis- und Kugel- Ausschnitt : dieser erscheint dann als die Einheit , welche Gegensätze überspannt , zusammenfaßt , auflöst .
überspannen	VVFIN	1883	1	dilthey_geisteswissenschaften_1883-2172-1	 	Parmenides überspannt die Tragweite des als Grundsatz des Naturerkennens gültigen ex nihilo nihil fit und konstruirt ein ewiges, kontinuirlich im Raume sich erstreckendes, jede Veränderung und Bewegung ausschließendes Sein, in welches ihm alle Vollkommenheit der göttlichen Weltordnung aufgeht.	11:21	0:294	Parmenides überſpannt die Tragweite des als Grundſatz des Naturerkennens gültigen ex nihilo nihil fit und konſtruirt ein ewiges , kontinuirlich im Raume ſich erſtreckendes , jede Veränderung und Bewegung ausſchließendes Sein , in welches ihm alle Vollkommenheit der göttlichen Weltordnung aufgeht .	1	0:42	Parmenides überspannen d Tragweite d als Grundsatz d Naturerkennen gültig ex nihilo nihil fit und konstruieren eine ewig , kontinuierlich im Raum sich erstreckend , jede Veränderung und Bewegung ausschließend Sein , in welche er alle Vollkommenheit d göttlich Weltordnung aufgehen .	NE VVFIN ART NN ART KOKOM NN ART NN ADJA FM FM FM ADJD KON VVFIN ART ADJA $, ADJD APPRART NN PRF ADJA $, PIAT NN KON NN ADJA NN $, APPR PRELS PPER PIAT NN ART ADJA NN VVFIN $.	Parmenides überspannt die Tragweite des als Grundsatz des Naturerkennens gültigen ex nihilo nihil fit und konstruiert ein ewiges , kontinuierlich im Raume sich erstreckendes , jede Veränderung und Bewegung ausschließendes Sein , in welches ihm alle Vollkommenheit der göttlichen Weltordnung aufgeht .
überspannen	VVFIN	1825	1	herbart_psychologie02_1825-45-36	 	Und dieses findet sich um desto gewisser, da die Kirche nicht bloss dem Pantheismus abgeneigt ist, welcher das Princip der Endlichkeit in Gott hineinversetzt, sondern auch, und zwar nicht minder, demjenigen überspannten Theismus, der, um jenes für lästig gehaltene Princip zu verflüchtigen, oder vielmehr zu ignoriren, (denn das Verflüchtigen gelingt nicht,) sich von der Erfahrung absichtlich hinwegwendet, und in allerley Formen sich durch eine vorgeschützte Unwissenheit zu helfen sucht.	207:219	0:490	Und dieses findet sich um desto gewisser , da die Kirche nicht bloſs dem Pantheismus abgeneigt ist , welcher das Princip der Endlichkeit in Gott hineinversetzt , sondern auch , und zwar nicht minder , demjenigen überspannten Theismus , der , um jenes für lästig gehaltene Princip zu verflüchtigen , oder vielmehr zu ignoriren , ( denn das Verflüchtigen gelingt nicht , ) sich von der Erfahrung absichtlich hinwegwendet , und in allerley Formen sich durch eine vorgeschützte Unwissenheit zu helfen sucht .	36	0:83	und diese finden sich um desto gewiß , da d Kirche nicht bloß d Pantheismus abneigen sein , welche d Prinzip d Endlichkeit in Gott hineinversetzen , sondern auch , und zwar nicht minder , diejenige überspannen Theismus , die , um jene für lästig gehalten Prinzip zu verflüchtigen , oder vielmehr zu ignorieren , ( denn d Verflüchtigen gelingen nicht , ) sich von d Erfahrung absichtlich hinwegwenden , und in allerlei Form sich durch eine vorgeschützt Unwissenheit zu helfen suchen .	KON PDS VVFIN PRF APPR ADV ADJA $, KOUS ART NN PTKNEG ADV ART NN VVPP VAFIN $, PRELS ART NN ART NN APPR NN VVPP $, KON ADV $, KON ADV PTKNEG ADV $, PDS VVFIN NN $, PRELS $, KOUI PDS APPR ADJD ADJA NN PTKZU VVFIN $, KON ADV PTKZU VVINF $, $( KON ART NN VVFIN PTKNEG $, $( PRF APPR ART NN ADJD VVFIN $, KON APPR PIAT NN PRF APPR ART ADJA NN PTKZU VVINF VVFIN $.	Und dieses findet sich um desto gewisser , da die Kirche nicht bloß dem Pantheismus abgeneigt ist , welcher das Prinzip der Endlichkeit in Gott hineinversetzt , sondern auch , und zwar nicht minder , demjenigen überspannten Theismus , der , um jenes für lästig gehaltene Prinzip zu verflüchtigen , oder vielmehr zu ignorieren , ( denn das Verflüchtigen gelingt nicht , ) sich von der Erfahrung absichtlich hinwegwendet , und in allerlei Formen sich durch eine vorgeschützte Unwissenheit zu helfen sucht .
überspannen	VVPP	1876	1	krafft_landwirthschaft02_1876-2967-25	 	Dasselbe wird mit einem Holzrahmen umgeben, um das Beet schnell durch Auflegen von Brettern, Strohmatten oder von Rahmen, welche mit geöltem Papier überspannt sind, bedecken zu können.	148:158	0:184	Daſſelbe wird mit einem Holzrahmen umgeben , um das Beet ſchnell durch Auflegen von Brettern , Strohmatten oder von Rahmen , welche mit geöltem Papier überſpannt ſind , bedecken zu können .	25	0:32	dieselbe werden mit eine Holzrahmen umgeben , um d Beet schnell durch Auflegen von Brett , Strohmatte oder von Rahmen , welche mit geölt Papier überspannen sein , bedecken zu können .	PDS VAFIN APPR ART NN VVPP $, KOUI ART NN ADJD APPR NN APPR NN $, NN KON APPR NN $, PRELS APPR ADJA NN VVPP VAFIN $, VVFIN PTKZU VMINF $.	Dasselbe wird mit einem Holzrahmen umgeben , um das Beet schnell durch Auflegen von Brettern , Strohmatten oder von Rahmen , welche mit geöltem Papier überspannt sind , bedecken zu können .
überspannen	VVPP	1896	1	samter_erfindungen_1896-1513-14	 	Durch diese Rute f sind dann die Sprossen k hindurchgesteckt, welche mit Segeltuch überspannt werden und auf diese Weise den Winddruck aufnehmen, infolge dessen die Welle a sich dreht und das eigentliche Mühlenwerk in Bewegung setzt.	83:93	0:233	Durch dieſe Rute f ſind dann die Sproſſen k hindurchgeſteckt , welche mit Segeltuch überſpannt werden und auf dieſe Weiſe den Winddruck aufnehmen , infolge deſſen die Welle a ſich dreht und das eigentliche Mühlenwerk in Bewegung ſetzt .	14	0:39	durch diese Rute F sein dann d Sprosse K hindurchstecken , welche mit Segeltuch überspannen werden und auf diese Weise d Winddruck aufnehmen , infolge die d Welle a sich drehen und d eigentlich Mühlenwerk in Bewegung setzen .	APPR PDAT NN NE VAFIN ADV ART NN NE VVPP $, PRELS APPR NN VVPP VAINF KON APPR PDAT NN ART NN VVINF $, APPR PRELAT ART NN APPR PRF VVFIN KON ART ADJA NN APPR NN VVFIN $.	Durch diese Rute f sind dann die Sprossen k hindurchgesteckt , welche mit Segeltuch überspannt werden und auf diese Weise den Winddruck aufnehmen , infolge dessen die Welle a sich dreht und das eigentliche Mühlenwerk in Bewegung setzt .
überspannen	VVPP	1828	1	menzel_literatur02_1828-938-3	 	Auch Hoffmann war überspannt, wie Werner, und gemüthskrank.	18:28	0:59	Auch Hoffmann war uͤberſpannt , wie Werner , und gemuͤthskrank .	3	0:11	auch Hoffmann sein überspannen , wie Werner , und gemütskrank .	ADV NE VAFIN VVPP $, PWAV NE $, KON ADJD $.	Auch Hoffmann war überspannt , wie Werner , und gemütskrank .
überspannen	VVPP	1866	1	siemens_telegraphie_1866-270-10	 	Fast alle europäischen Bänder sind jetzt von einem eisernen Drahtnetz überspannt, durch welches der electrische Bote die Gedanken und Nachrichten der Menschen in wunderbarer Geschwindigkeit von Ort zu Ort, vom atlantischen Meere zum indischen und stillen Ocean befördert!	70:80	0:271	Faſt alle europäiſchen Bänder ſind jetzt von einem eiſernen Drahtnetz überſpannt , durch welches der electriſche Bote die Gedanken und Nachrichten der Menſchen in wunderbarer Geſchwindigkeit von Ort zu Ort , vom atlantiſchen Meere zum indiſchen und ſtillen Ocean befördert !	10	0:41	fast alle europäisch Band sein jetzt von eine eisern Drahtnetz überspannen , durch welche d elektrisch Bote d Gedanke und Nachricht d Mensch in wunderbar Geschwindigkeit von Ort zu Ort , vom atlantisch Meer zum indisch und still Ozean befördern !	ADV PIAT ADJA NN VAFIN ADV APPR ART ADJA NN VVPP $, APPR PRELS ART ADJA NN ART NN KON NN ART NN APPR ADJA NN APPR NN APPR NN $, APPRART ADJA NN APPRART ADJA KON ADJA NN VVPP $.	Fast alle europäischen Bänder sind jetzt von einem eisernen Drahtnetz überspannt , durch welches der elektrische Bote die Gedanken und Nachrichten der Menschen in wunderbarer Geschwindigkeit von Ort zu Ort , vom atlantischen Meere zum indischen und stillen Ozean befördert !
überspannen	VVINF	1848	1	nn_nrhz233_1849-281-53	 	Alle Tugenden und Personagen, wie sie der alt-neue Bundestag braucht, sind in Hülle und Fülle vorhanden; es fehlt weder an Volksverräthern, Hofintriganten, gottbegnadeten Rittern, noch an dem besten Willen die 36 deutschen Nationen und Natiönchen, Vaterländer und Vaterländchen so zu maulkorben und mit metternich'schen Zwangsnetzen zu überspannen, daß die erste Periode des Bundestags noch wie Tag vor der nachfolgenden Nacht dastehen soll.	336:347	0:441	Alle Tugenden und Personagen , wie sie der alt-neue Bundestag braucht , sind in Hülle und Fülle vorhanden ; es fehlt weder an Volksverräthern , Hofintriganten , gottbegnadeten Rittern , noch an dem besten Willen die 36 deutschen Nationen und Natiönchen , Vaterländer und Vaterländchen so zu maulkorben und mit metternich'schen Zwangsnetzen zu überspannen , daß die erste Periode des Bundestags noch wie Tag vor der nachfolgenden Nacht dastehen soll .	53	0:71	alle Tugend und Personage , wie sie d alt-neu Bundestag brauchen , sein in Hülle und Fülle vorhanden ; es fehlen weder an Volksverräter , Hofintrigant , gottbegnadet Ritter , noch an d gut Willen d 36 deutsch Nation und Nationchen , Vaterland und Vaterlandchen so zu Maulkorb und mit metternich'schen Zwangsnetz zu überspannen , daß d erst Periode d Bundestag noch wie Tag vor d nachfolgend Nacht dastehen sollen .	PIAT NN KON NN $, PWAV PPER ART ADJA NN VVFIN $, VAFIN APPR NN KON NN ADJD $. PPER VVFIN KON APPR NN $, NN $, ADJA NN $, ADV APPR ART ADJA NN ART CARD ADJA NN KON NN $, NN KON NN ADV APPR NN KON APPR ADJA NN PTKZU VVINF $, KOUS ART ADJA NN ART NN ADV KOKOM NN APPR ART ADJA NN VVINF VMFIN $.	Alle Tugenden und Personagen , wie sie der alt-neue Bundestag braucht , sind in Hülle und Fülle vorhanden ; es fehlt weder an Volksverrätern , Hofintriganten , gottbegnadeten Rittern , noch an dem besten Willen die 36 deutschen Nationen und Nationchen , Vaterländer und Vaterländchen so zu Maulkorbe und mit metternich'schen Zwangsnetzen zu überspannen , daß die erste Periode des Bundestags noch wie Tag vor der nachfolgenden Nacht dastehen soll .
überspannen	VVINF	1852	1	vischer_aesthetik030201_1852-1344-18	 	Nimmt man aber die Zwischenstütze hinzu und organisirt mehrere Gewölbe nebeneinander, so vermag man jeden Raum zu überspannen, ohne doch die Bögen in’s Uebergroße zu steigern; ein neues Gliederungsgesetz, eine Quelle von Schönheiten in allen Momenten der Composition ist gewonnen; die Freiheit in der Ueberspannung beliebig großer Räume ist zugleich Freiheit in der Form des Grundplans; Rundbau, Viereck, Verbindung von Vierecken zur Gestalt des Kreuzes, Verbindung von Rund-und Viereck-Bau: jedes Schema kann durch dieses Mittel überdeckt werden und die technische Möglichkeit wird eben zum Motive reicher neuer Schönheits-Entwicklung.	114:125	0:636	Nimmt man aber die Zwiſchenſtütze hinzu und organiſirt mehrere Gewölbe nebeneinander , ſo vermag man jeden Raum zu überſpannen , ohne doch die Bögen in’s Uebergroße zu ſteigern ; ein neues Gliederungsgeſetz , eine Quelle von Schönheiten in allen Momenten der Compoſition iſt gewonnen ; die Freiheit in der Ueberſpannung beliebig großer Räume iſt zugleich Freiheit in der Form des Grundplans ; Rundbau , Viereck , Verbindung von Vierecken zur Geſtalt des Kreuzes , Verbindung von Rund- und Viereck-Bau : jedes Schema kann durch dieſes Mittel überdeckt werden und die techniſche Möglichkeit wird eben zum Motive reicher neuer Schönheits-Entwicklung .	18	0:100	nehmen man aber d Zwischenstütze hinzu und organisieren mehrere Gewölbe nebeneinander , so vermögen man jede Raum zu überspannen , ohne doch d Bogen ins Übergroße zu steigern ; eine neu Gliederungsgesetz , eine Quelle von Schönheit in alle Moment d Komposition sein gewinnen ; d Freiheit in d Überspannung beliebig groß Raum sein zugleich Freiheit in d Form d Grundplan ; Rundbau , Viereck , Verbindung von Viereck zur Gestalt d Kreuz , Verbindung von rund- und Viereck-Bau : jede Schema können durch diese Mittel überdecken werden und d technisch Möglichkeit werden eben zum Motiv reich neu Schönheits-Entwicklung .	VVFIN PIS ADV ART NN PTKVZ KON VVFIN PIAT NN ADV $, ADV VVFIN PIS PIAT NN PTKZU VVINF $, KOUI ADV ART NN APPRART NN PTKZU VVINF $. ART ADJA NN $, ART NN APPR NN APPR PIAT NN ART NN VAFIN VVPP $. ART NN APPR ART NN ADJD ADJA NN VAFIN ADV NN APPR ART NN ART NN $. NN $, NN $, NN APPR NN APPRART NN ART NN $, NN APPR TRUNC KON NN $. PIAT NN VMFIN APPR PDAT NN VVFIN VAINF KON ART ADJA NN VAFIN ADV APPRART NN ADJD ADJA NN $.	Nimmt man aber die Zwischenstütze hinzu und organisiert mehrere Gewölbe nebeneinander , so vermag man jeden Raum zu überspannen , ohne doch die Bögen ins Übergroße zu steigern ; ein neues Gliederungsgesetz , eine Quelle von Schönheiten in allen Momenten der Komposition ist gewonnen ; die Freiheit in der Überspannung beliebig großer Räume ist zugleich Freiheit in der Form des Grundplans ; Rundbau , Viereck , Verbindung von Vierecken zur Gestalt des Kreuzes , Verbindung von Rund- und Viereck-Bau : jedes Schema kann durch dieses Mittel überdeckt werden und die technische Möglichkeit wird eben zum Motive reicher neuer Schönheits-Entwicklung .
überspannen	VVFIN	1812	1	niebuhr_roemische02_1812-2599-6	 	Aber zusammengefugte, mit einer Rindshaut überspannte, Latten waren ein unzureichender Schirm gegen Schwerdter, obgleich genügend den Stoß einer Lanze abzuwenden: daher ward wenigstens der Rand mit einer eisernen Platte gedeckt.	42:53	0:228	Aber zuſammengefugte , mit einer Rindshaut uͤberſpannte , Latten waren ein unzureichender Schirm gegen Schwerdter , obgleich genuͤgend den Stoß einer Lanze abzuwenden : daher ward wenigſtens der Rand mit einer eiſernen Platte gedeckt .	6	0:35	aber zusammengefügt , mit eine Rindshaut überspannen , Latten sein eine unzureichend Schirm gegen Schwert , obgleich genügend d Stoß eine Lanze abwenden : daher werden wenigstens d Rand mit eine eisern Platte decken .	KON ADJA $, APPR ART NN VVFIN $, NE VAFIN ART ADJA NN APPR NN $, KOUS ADJD ART NN ART NN VVIZU $. PAV VAFIN ADV ART NN APPR ART ADJA NN VVPP $.	Aber zusammengefügte , mit einer Rindshaut überspannte , Latten waren ein unzureichender Schirm gegen Schwerter , obgleich genügend den Stoß einer Lanze abzuwenden : daher wurde wenigstens der Rand mit einer eisernen Platte gedeckt .
