judgment	cosine_similarity
3.0	0.4882633090019226
2.0	0.6434758305549622
3.0	0.6208978295326233
4.0	0.9685935974121094
3.0	0.5093444585800171
4.0	0.8636025190353394
3.0	0.5201300978660583
3.0	0.3494487404823303
2.0	0.5300036668777466
3.0	0.4535290002822876
3.0	0.543458104133606
3.0	0.5113983750343323
2.0	0.27577757835388184
4.0	0.918878436088562
4.0	0.9444863796234131
3.0	0.3222752511501312
3.0	0.7003846168518066
3.0	0.6780484914779663
3.0	0.33166155219078064
2.0	0.3585113286972046
3.0	0.30339041352272034
2.0	0.5641425848007202
3.0	0.6783040165901184
3.0	0.6200646162033081
3.0	0.4829957187175751
2.0	0.30339041352272034
4.0	0.9687212705612183
4.0	0.34908556938171387
4.0	0.583831250667572
3.0	0.4892366826534271
3.0	0.8491450548171997
4.0	0.6969044804573059
4.0	0.5054344534873962
3.0	0.33166155219078064
4.0	0.6025959253311157
4.0	0.7603844404220581
3.0	0.6036947965621948
4.0	0.5630574226379395
4.0	0.9562671184539795
3.0	0.4975380301475525
3.0	0.4729379415512085
2.0	0.5539550185203552
3.0	0.5383033156394958
3.0	0.6671939492225647
3.0	0.7599434852600098
4.0	0.6780484914779663
4.0	0.7157288789749146
4.0	0.5599498748779297
3.0	0.40548568964004517
4.0	0.8686893582344055
4.0	0.930262565612793
4.0	0.35270974040031433
4.0	0.954210638999939
3.0	0.3739433288574219
3.0	0.23899254202842712
2.0	0.4309196174144745
4.0	0.4800625443458557
3.0	0.7242610454559326
3.0	0.3514347970485687
3.0	0.8855923414230347
3.0	0.8949203491210938
3.0	0.7603835463523865
3.0	0.5249142050743103
3.0	0.3161888122558594
4.0	0.5177981853485107
3.0	0.7340426445007324
4.0	0.9398021697998047
3.0	0.9144598245620728
3.0	0.7844319343566895
4.0	0.9354749917984009
4.0	0.549944281578064
3.0	0.9240564107894897
4.0	0.7072110772132874
3.0	0.4377162456512451
3.0	0.32905662059783936
4.0	0.8925499320030212
4.0	0.517440140247345
4.0	0.6774497628211975
3.0	0.7354786396026611
4.0	0.6900279521942139
3.0	0.3911939859390259
4.0	0.624549150466919
3.0	0.8051236867904663
3.0	0.5564783811569214
4.0	0.9767706990242004
3.0	0.3344072103500366
3.0	0.6434758305549622
3.0	0.9676936864852905
4.0	0.5812013149261475
4.0	0.6713812947273254
4.0	0.5620293617248535
4.0	0.7994396686553955
4.0	0.38693809509277344
4.0	0.9892462491989136
3.0	0.36341553926467896
3.0	0.505731463432312
3.0	0.9564305543899536
3.0	0.7597222328186035
4.0	0.7698996067047119
4.0	0.38572585582733154
3.0	0.8667607307434082
3.0	0.7701619267463684
3.0	0.2869546413421631
4.0	0.5964263677597046
3.0	0.763665497303009
3.0	0.4360087513923645
4.0	0.5235069990158081
4.0	0.4329928159713745
4.0	0.9855116009712219
3.0	0.7288439869880676
3.0	0.5030691027641296
3.0	0.35002535581588745
4.0	0.33421993255615234
3.0	0.3569035530090332
3.0	0.2597315311431885
4.0	0.3093736469745636
3.0	0.5526448488235474
4.0	0.41726863384246826
4.0	0.8831208944320679
4.0	0.9042037725448608
3.0	0.8024615049362183
4.0	0.8700803518295288
3.0	0.692756175994873
4.0	0.9367536902427673
4.0	0.917709231376648
4.0	0.873310923576355
4.0	0.9549901485443115
4.0	0.5450611114501953
4.0	0.36197566986083984
4.0	0.9592391848564148
3.0	0.5204586982727051
3.0	0.7611128091812134
4.0	0.8287696838378906
4.0	0.5435919761657715
4.0	0.282501757144928
4.0	0.4412772059440613
4.0	0.5438624620437622
4.0	0.9701393246650696
4.0	0.5193899869918823
4.0	0.7775290012359619
4.0	0.6562140583992004
4.0	0.9277546405792236
3.0	0.7430493235588074
4.0	0.650153398513794
3.0	0.8166459798812866
4.0	0.6415325999259949
4.0	0.9736019372940063
4.0	0.8749544620513916
4.0	0.9326897263526917
4.0	0.769077718257904
4.0	0.8391110897064209
4.0	0.4406740665435791
4.0	0.9559775590896606
3.0	0.8655476570129395
4.0	0.8697024583816528
4.0	0.8951458930969238
3.0	0.8094213008880615
4.0	0.5122972726821899
4.0	0.6245265007019043
3.0	0.3700466752052307
3.0	0.8440155386924744
3.0	0.86786288022995
3.0	0.9610119462013245
3.0	0.793538510799408
4.0	0.5519332885742188
4.0	0.9441404342651367
3.0	0.76105135679245
4.0	0.9301296472549438
4.0	0.9297817945480347
4.0	0.9147247076034546
3.0	0.7698401808738708
4.0	0.2679150700569153
3.0	0.4372684955596924
4.0	0.9721474647521973
3.0	0.8898327350616455
4.0	0.9226334095001221
3.0	0.5579019784927368
3.0	0.43903928995132446
3.0	0.31404632329940796
4.0	0.5051301717758179
4.0	0.7115035653114319
4.0	0.7556217908859253
4.0	0.7632815837860107
4.0	0.6768785715103149
3.0	0.7338255047798157
3.0	0.6033945679664612
4.0	0.6815999150276184
4.0	0.7734969258308411
3.0	0.26688486337661743
4.0	0.9211040735244751
3.0	0.6369543671607971
4.0	0.7840746641159058
3.0	0.25439581274986267
3.0	0.5849419832229614
3.0	0.2597315311431885
3.0	0.32905662059783936
3.0	0.9326897263526917
3.0	0.7354786396026611
3.0	0.45905739068984985
3.0	0.6042332649230957
3.0	0.35002535581588745
3.0	0.7603835463523865
4.0	0.3911939859390259
4.0	0.86786288022995
3.0	0.9354749917984009
3.0	0.5945305228233337
3.0	0.46166881918907166
2.0	0.5526448488235474
3.0	0.954210638999939
4.0	0.9553033113479614
3.0	0.40548568964004517
4.0	0.6245265007019043
4.0	0.7376821041107178
4.0	0.5259639024734497
2.0	0.3832797408103943
3.0	0.34908556938171387
3.0	0.8491450548171997
2.0	0.6369543671607971
3.0	0.8655476570129395
2.0	0.7527295351028442
2.0	0.6969044804573059
2.0	0.6569746732711792
2.0	0.535536527633667
3.0	0.26148179173469543
2.0	0.7328836917877197
2.0	0.5823433995246887
4.0	0.8947136402130127
3.0	0.9610119462013245
2.0	0.5158452391624451
2.0	0.7583804726600647
3.0	0.5449008345603943
3.0	0.7470613718032837
3.0	0.9736019372940063
2.0	0.30339041352272034
3.0	0.6995973587036133
4.0	0.282501757144928
3.0	0.8810445666313171
3.0	0.517440140247345
2.0	0.8941524624824524
3.0	0.432362824678421
2.0	0.546178936958313
3.0	0.3093736469745636
2.0	0.5641425848007202
3.0	0.8513422012329102
3.0	0.9562671184539795
4.0	0.9724531173706055
3.0	0.6768785715103149
3.0	0.8949203491210938
3.0	0.36896002292633057
3.0	0.3514347970485687
3.0	0.8700803518295288
3.0	0.7759824991226196
3.0	0.4052155315876007
3.0	0.3700466752052307
3.0	0.9042037725448608
3.0	0.9082080721855164
3.0	0.7611128091812134
3.0	0.35270974040031433
3.0	0.7633748650550842
3.0	0.8925499320030212
3.0	0.8951458930969238
2.0	0.5177981853485107
3.0	0.9559775590896606
3.0	0.9099420309066772
3.0	0.76105135679245
2.0	0.41636499762535095
4.0	0.9323477149009705
3.0	0.8756008148193359
3.0	0.5599498748779297
2.0	0.33095625042915344
2.0	0.575942873954773
3.0	0.3834049105644226
2.0	0.38693809509277344
3.0	0.35173285007476807
2.0	0.7840746641159058
3.0	0.555493950843811
3.0	0.45898258686065674
3.0	0.8686893582344055
2.0	0.9442676305770874
2.0	0.5300036668777466
2.0	0.9222008585929871
3.0	0.6643662452697754
3.0	0.7830365896224976
3.0	0.3560379445552826
3.0	0.918878436088562
3.0	0.817272424697876
2.0	0.6200646162033081
4.0	0.9592391848564148
3.0	0.7515939474105835
3.0	0.5662449598312378
3.0	0.7599434852600098
3.0	0.3344072103500366
3.0	0.9644378423690796
4.0	0.45593804121017456
3.0	0.697365403175354
2.0	0.4406740665435791
2.0	0.8287696838378906
2.0	0.5709908604621887
4.0	0.9398021697998047
3.0	0.8855923414230347
3.0	0.619472861289978
2.0	0.4309196174144745
3.0	0.364462673664093
3.0	0.8364237546920776
3.0	0.8489822149276733
2.0	0.5564783811569214
4.0	0.8981726765632629
2.0	0.26688486337661743
2.0	0.6783040165901184
3.0	0.7701086401939392
4.0	0.9211040735244751
3.0	0.40072906017303467
4.0	0.5003377199172974
3.0	0.7249770164489746
3.0	0.7246304750442505
3.0	0.5431973934173584
3.0	0.7775290012359619
4.0	0.928321361541748
4.0	0.8998986482620239
3.0	0.39689773321151733
3.0	0.7490469217300415
4.0	0.4946693181991577
3.0	0.5159249305725098
3.0	0.762879490852356
2.0	0.7866871356964111
4.0	0.7157288789749146
3.0	0.5151208639144897
2.0	0.6780484914779663
4.0	0.9164525270462036
4.0	0.9452565908432007
3.0	0.5813916325569153
2.0	0.635344386100769
2.0	0.5308414697647095
2.0	0.543458104133606
3.0	0.5311275720596313
3.0	0.39021986722946167
3.0	0.48533421754837036
3.0	0.8094213008880615
3.0	0.4892366826534271
3.0	0.43583008646965027
4.0	0.975023627281189
4.0	0.8991931676864624
4.0	0.9761622548103333
3.0	0.5128841400146484
4.0	0.9226334095001221
4.0	0.5235047340393066
4.0	0.3180488049983978
3.0	0.7242610454559326
3.0	0.6943651437759399
3.0	0.3494877219200134
3.0	0.5030691027641296
2.0	0.6777135133743286
3.0	0.5027139782905579
3.0	0.5244508981704712
3.0	0.8672904968261719
2.0	0.3585113286972046
3.0	0.8051236867904663
2.0	0.8391110897064209
3.0	0.41865479946136475
3.0	0.9463908672332764
4.0	0.8408639430999756
3.0	0.6176948547363281
3.0	0.7868856191635132
3.0	0.9183305501937866
4.0	0.7654601335525513
4.0	0.7248028516769409
3.0	0.650153398513794
2.0	0.31404632329940796
4.0	0.5138750076293945
4.0	0.5159249305725098
3.0	0.7734969258308411
4.0	0.9452565908432007
3.0	0.7866871356964111
3.0	0.282501757144928
3.0	0.5382742881774902
4.0	0.930262565612793
4.0	0.517440140247345
3.0	0.5603248476982117
3.0	0.9112303256988525
4.0	0.6774497628211975
4.0	0.8667607307434082
3.0	0.432362824678421
3.0	0.9240564107894897
4.0	0.9398021697998047
3.0	0.48435384035110474
3.0	0.4800625443458557
4.0	0.8947136402130127
3.0	0.5662449598312378
1.0	0.32797661423683167
3.0	0.954210638999939
1.0	0.3560379445552826
3.0	0.39021986722946167
4.0	0.5147767663002014
4.0	0.9608456492424011
3.0	0.364462673664093
1.0	0.9251259565353394
3.0	0.5151208639144897
1.0	0.7248028516769409
4.0	0.928321361541748
3.0	0.7449436187744141
4.0	0.7633748650550842
2.0	0.7035278081893921
4.0	0.7994396686553955
2.0	0.3494877219200134
2.0	0.4098186790943146
4.0	0.8831208944320679
4.0	0.8676819801330566
4.0	0.8949203491210938
3.0	0.5177981853485107
2.0	0.5128189921379089
3.0	0.5040900707244873
1.0	0.6296058893203735
2.0	0.2869546413421631
3.0	0.7701086401939392
4.0	0.9323477149009705
4.0	0.9676936864852905
2.0	0.5201300978660583
4.0	0.9442676305770874
4.0	0.7603835463523865
4.0	0.7664352655410767
4.0	0.9123436212539673
4.0	0.8489822149276733
4.0	0.8391110897064209
4.0	0.8509951233863831
4.0	0.8328378796577454
2.0	0.3923717141151428
4.0	0.5204586982727051
3.0	0.4789058566093445
3.0	0.543458104133606
4.0	0.9192696213722229
3.0	0.583831250667572
3.0	0.8440155386924744
3.0	0.5122972726821899
2.0	0.7830365896224976
3.0	0.8102097511291504
4.0	0.92393559217453
4.0	0.8364237546920776
3.0	0.6562140583992004
4.0	0.5259639024734497
2.0	0.4517499804496765
4.0	0.6036947965621948
4.0	0.9463908672332764
4.0	0.9812557697296143
4.0	0.9433176517486572
3.0	0.5823433995246887
1.0	0.30575692653656006
3.0	0.6546016931533813
3.0	0.4208201766014099
4.0	0.3731604814529419
3.0	0.5526448488235474
4.0	0.6768785715103149
3.0	0.4729379415512085
3.0	0.7901721596717834
4.0	0.9610119462013245
3.0	0.8003134727478027
1.0	0.6580765247344971
3.0	0.535536527633667
2.0	0.7157288789749146
3.0	0.3180488049983978
3.0	0.5630574226379395
4.0	0.9592391848564148
3.0	0.763665497303009
3.0	0.38693809509277344
3.0	0.5003377199172974
4.0	0.5620293617248535
2.0	0.6783040165901184
3.0	0.8336270451545715
4.0	0.6415325999259949
1.0	0.624549150466919
2.0	0.40548568964004517
3.0	0.26148179173469543
3.0	0.4052155315876007
2.0	0.33166155219078064
3.0	0.5443912744522095
2.0	0.505731463432312
4.0	0.5200417041778564
4.0	0.792790412902832
3.0	0.5272374153137207
3.0	0.713459849357605
2.0	0.8636025190353394
4.0	0.9144598245620728
4.0	0.893113374710083
4.0	0.7787644863128662
4.0	0.9553033113479614
2.0	0.3792247176170349
4.0	0.9549901485443115
4.0	0.8386824727058411
4.0	0.8981726765632629
2.0	0.3739433288574219
4.0	0.5874607563018799
3.0	0.8287696838378906
3.0	0.3567236065864563
4.0	0.4946693181991577
2.0	0.6370046138763428
4.0	0.9110137224197388
3.0	0.2597315311431885
3.0	0.5235069990158081
3.0	0.6643662452697754
3.0	0.7844319343566895
3.0	0.7288439869880676
2.0	0.6010257601737976
2.0	0.40072906017303467
2.0	0.6369543671607971
4.0	0.5383033156394958
4.0	0.8918290138244629
4.0	0.34908556938171387
3.0	0.7699680328369141
2.0	0.5600810050964355
4.0	0.9736019372940063
3.0	0.5964263677597046
3.0	0.7072110772132874
4.0	0.9367536902427673
4.0	0.41726863384246826
4.0	0.8925499320030212
3.0	0.7246304750442505
3.0	0.29405856132507324
4.0	0.43903928995132446
3.0	0.5193899869918823
4.0	0.5414503812789917
3.0	0.7515939474105835
3.0	0.6638087034225464
3.0	0.5279152393341064
3.0	0.8024615049362183
4.0	0.5054344534873962
2.0	0.575942873954773
4.0	0.8998986482620239
3.0	0.5912091732025146
4.0	0.93390953540802
4.0	0.9082080721855164
3.0	0.8164585828781128
4.0	0.9687212705612183
3.0	0.5812013149261475
4.0	0.8736786842346191
3.0	0.7663328647613525
4.0	0.9644378423690796
3.0	0.5330429077148438
4.0	0.9115427732467651
3.0	0.5249142050743103
2.0	0.3393704891204834
3.0	0.44859468936920166
2.0	0.3267683982849121
3.0	0.9072216153144836
2.0	0.31404632329940796
4.0	0.7903201580047607
3.0	0.7603844404220581
2.0	0.36770981550216675
4.0	0.7734969258308411
4.0	0.793538510799408
2.0	0.5438624620437622
3.0	0.6580765247344971
2.0	0.364462673664093
4.0	0.8672904968261719
4.0	0.9251259565353394
3.0	0.23899254202842712
2.0	0.38693809509277344
3.0	0.8697024583816528
3.0	0.9240564107894897
2.0	0.32797661423683167
2.0	0.5900695323944092
3.0	0.6969044804573059
2.0	0.5450611114501953
2.0	0.3731604814529419
3.0	0.6569746732711792
3.0	0.8667607307434082
2.0	0.549944281578064
2.0	0.5564783811569214
2.0	0.5982750654220581
4.0	0.8951458930969238
3.0	0.624549150466919
3.0	0.635344386100769
3.0	0.8003134727478027
4.0	0.8509951233863831
2.0	0.505731463432312
3.0	0.7771116495132446
2.0	0.4329928159713745
2.0	0.5204586982727051
2.0	0.4463474154472351
3.0	0.4789058566093445
3.0	0.5812013149261475
4.0	0.9042037725448608
4.0	0.7354786396026611
2.0	0.5244508981704712
4.0	0.9767706990242004
3.0	0.6434758305549622
3.0	0.7698401808738708
3.0	0.7597222328186035
3.0	0.8898327350616455
2.0	0.34068763256073
2.0	0.3910757601261139
4.0	0.9562671184539795
2.0	0.5235069990158081
3.0	0.5080256462097168
4.0	0.9493590593338013
3.0	0.5235047340393066
3.0	0.4098186790943146
4.0	0.9592391848564148
4.0	0.9176519513130188
4.0	0.8700803518295288
2.0	0.48435384035110474
3.0	0.6546016931533813
4.0	0.7115035653114319
4.0	0.7901721596717834
4.0	0.893113374710083
2.0	0.5945305228233337
4.0	0.8991931676864624
3.0	0.8605164289474487
2.0	0.26148179173469543
3.0	0.7681387066841125
4.0	0.8949203491210938
2.0	0.5317566990852356
2.0	0.25439581274986267
3.0	0.7338255047798157
4.0	0.769077718257904
4.0	0.6774497628211975
2.0	0.6208978295326233
3.0	0.8274715542793274
3.0	0.5158452391624451
4.0	0.6768785715103149
3.0	0.7490469217300415
4.0	0.8998986482620239
3.0	0.7866871356964111
2.0	0.3267683982849121
2.0	0.3393704891204834
4.0	0.908896803855896
2.0	0.5027139782905579
4.0	0.8638297915458679
3.0	0.7288439869880676
2.0	0.5159249305725098
3.0	0.7245288491249084
2.0	0.48533421754837036
2.0	0.8164585828781128
4.0	0.9222008585929871
2.0	0.9072216153144836
4.0	0.9608456492424011
2.0	0.917709231376648
3.0	0.76105135679245
4.0	0.2869546413421631
2.0	0.5849419832229614
3.0	0.39689773321151733
3.0	0.33421993255615234
4.0	0.2446344494819641
2.0	0.5051301717758179
3.0	0.5383033156394958
2.0	0.5128189921379089
4.0	0.5147767663002014
3.0	0.5772954225540161
2.0	0.5964263677597046
4.0	0.9123436212539673
3.0	0.5600810050964355
2.0	0.8391110897064209
4.0	0.954210638999939
3.0	0.7701619267463684
4.0	0.928321361541748
4.0	0.8918290138244629
2.0	0.5709908604621887
4.0	0.9147247076034546
4.0	0.8984661102294922
3.0	0.30575692653656006
2.0	0.35270974040031433
4.0	0.9800901412963867
3.0	0.7306758165359497
4.0	0.9112303256988525
2.0	0.4729379415512085
4.0	0.9721474647521973
3.0	0.3923717141151428
3.0	0.4517499804496765
4.0	0.9646572470664978
2.0	0.5376023054122925
4.0	0.8513422012329102
4.0	0.9561077952384949
4.0	0.8809798955917358
4.0	0.9452565908432007
2.0	0.5443912744522095
2.0	0.5382742881774902
2.0	0.4892366826534271
2.0	0.35002535581588745
3.0	0.41726863384246826
4.0	0.8166459798812866
2.0	0.6643662452697754
3.0	0.38572585582733154
3.0	0.8102097511291504
3.0	0.4829957187175751
2.0	0.6074904799461365
4.0	0.44859468936920166
3.0	0.26688486337661743
3.0	0.7527295351028442
3.0	0.6634993553161621
3.0	0.43452996015548706
4.0	0.9559775590896606
4.0	0.9301296472549438
4.0	0.8855923414230347
4.0	0.8736786842346191
3.0	0.5128841400146484
2.0	0.3093736469745636
3.0	0.697365403175354
2.0	0.6033945679664612
3.0	0.4377162456512451
2.0	0.5254807472229004
4.0	0.803169846534729
2.0	0.6562140583992004
4.0	0.45898258686065674
3.0	0.7654601335525513
2.0	0.5093444585800171
3.0	0.40072906017303467
3.0	0.7868856191635132
3.0	0.3567236065864563
4.0	0.7527295351028442
4.0	0.6042332649230957
3.0	0.6165499687194824
3.0	0.7025236487388611
3.0	0.25788354873657227
3.0	0.5323670506477356
3.0	0.6834052801132202
3.0	0.9222008585929871
3.0	0.6424944400787354
3.0	0.36751753091812134
3.0	0.4451795816421509
4.0	0.5300036668777466
4.0	0.9822341203689575
4.0	0.9467772245407104
4.0	0.5564783811569214
4.0	0.7698401808738708
3.0	0.32365477085113525
3.0	0.701553463935852
4.0	0.5113983750343323
3.0	0.6011757850646973
3.0	0.5523446798324585
4.0	0.9258142709732056
2.0	0.2856764495372772
2.0	0.5823433995246887
2.0	0.576921820640564
2.0	0.40813374519348145
4.0	0.9564305543899536
2.0	0.6780484914779663
2.0	0.668860137462616
3.0	0.27577757835388184
3.0	0.5141630172729492
2.0	0.47554364800453186
3.0	0.6562140583992004
2.0	0.32858777046203613
2.0	0.38132351636886597
4.0	0.9743846654891968
3.0	0.2394775152206421
4.0	0.9236806631088257
2.0	0.31404632329940796
2.0	0.3700466752052307
2.0	0.4789058566093445
3.0	0.8996883034706116
3.0	0.792790412902832
2.0	0.6777135133743286
2.0	0.3827018737792969
3.0	0.27827268838882446
3.0	0.5141630172729492
3.0	0.8862817883491516
3.0	0.29356351494789124
3.0	0.8910881280899048
3.0	0.9160691499710083
3.0	0.8547587394714355
3.0	0.4337484836578369
3.0	0.32994505763053894
3.0	0.6384178400039673
2.0	0.42582106590270996
3.0	0.4052155315876007
2.0	0.575942873954773
3.0	0.3213169574737549
3.0	0.35809072852134705
3.0	0.536526083946228
2.0	0.5823433995246887
2.0	0.6830841898918152
3.0	0.5029007196426392
3.0	0.7808157205581665
4.0	0.3827018737792969
4.0	0.8024615049362183
4.0	0.9174250364303589
4.0	0.33421993255615234
4.0	0.6369543671607971
4.0	0.9209380149841309
4.0	0.282501757144928
4.0	0.9160691499710083
2.0	0.5141630172729492
3.0	0.32994505763053894
2.0	0.6830841898918152
4.0	0.8412648439407349
3.0	0.8743740320205688
2.0	0.7808157205581665
2.0	0.8547587394714355
4.0	0.792790412902832
4.0	0.9297200441360474
3.0	0.6334390044212341
3.0	0.8164994120597839
3.0	0.8910881280899048
3.0	0.355091392993927
2.0	0.5823433995246887
4.0	0.35809072852134705
3.0	0.3494487404823303
3.0	0.27577757835388184
4.0	0.9209380149841309
2.0	0.33421993255615234
3.0	0.4309196174144745
3.0	0.8024615049362183
2.0	0.701553463935852
4.0	0.6384178400039673
3.0	0.9101893901824951
3.0	0.31463727355003357
2.0	0.5141630172729492
2.0	0.4309196174144745
2.0	0.48824557662010193
2.0	0.6384178400039673
3.0	0.8024615049362183
4.0	0.9101893901824951
2.0	0.6777135133743286
3.0	0.5029007196426392
2.0	0.4052155315876007
2.0	0.5823433995246887
2.0	0.6042332649230957
2.0	0.6369543671607971
4.0	0.9174250364303589
4.0	0.8919934034347534
4.0	0.8743740320205688
4.0	0.8547587394714355
4.0	0.9247772693634033
4.0	0.9519978761672974
2.0	0.7808157205581665
2.0	0.282501757144928
2.0	0.6569041013717651
2.0	0.6721367835998535
2.0	0.42582106590270996
2.0	0.575942873954773
2.0	0.45675888657569885
2.0	0.6149243116378784
4.0	0.7699134349822998
4.0	0.668860137462616
4.0	0.4281598925590515
2.0	0.3486453890800476
4.0	0.6748281717300415
2.0	0.5191373825073242
2.0	0.290571928024292
2.0	0.2690050005912781
2.0	0.533315896987915
2.0	0.7929717898368835
2.0	0.667287290096283
4.0	0.8857582807540894
4.0	0.9110137224197388
2.0	0.4451795816421509
2.0	0.8396512269973755
4.0	0.7137569189071655
4.0	0.9354625940322876
2.0	0.2974749207496643
2.0	0.3972803056240082
2.0	0.3216586709022522
4.0	0.9298855066299438
4.0	0.8387611508369446
4.0	0.8990653157234192
2.0	0.5056341886520386
3.0	0.5225751399993896
2.0	0.5615472793579102
2.0	0.6232300400733948
2.0	0.8960995674133301
4.0	0.8979107141494751
2.0	0.626017689704895
2.0	0.4564322531223297
2.0	0.6906521320343018
2.0	0.7102351188659668
4.0	0.911701500415802
3.0	0.6542887091636658
2.0	0.3190026879310608
3.0	0.4736539125442505
3.0	0.5093346834182739
3.0	0.5827971696853638
3.0	0.2974749207496643
3.0	0.5497583150863647
4.0	0.9574421644210815
3.0	0.9236806631088257
3.0	0.6011757850646973
3.0	0.5539550185203552
3.0	0.5630574226379395
3.0	0.2763183116912842
4.0	0.8047314882278442
2.0	0.3496643602848053
4.0	0.9083940982818604
3.0	0.5672781467437744
3.0	0.4958720803260803
4.0	0.8784290552139282
3.0	0.8610286712646484
3.0	0.4564322531223297
3.0	0.8396512269973755
3.0	0.6424944400787354
3.0	0.7929717898368835
4.0	0.9723803997039795
3.0	0.5364912152290344
3.0	0.6748281717300415
3.0	0.290571928024292
4.0	0.9354625940322876
3.0	0.42919355630874634
4.0	0.8301631212234497
3.0	0.5578294992446899
3.0	0.5381535291671753
3.0	0.911701500415802
4.0	0.7775921821594238
4.0	0.6661515235900879
1.0	0.27079302072525024
2.0	0.5555925369262695
2.0	0.6795755624771118
1.0	0.7086009979248047
1.0	0.670589029788971
2.0	0.5833482146263123
1.0	0.697028398513794
2.0	0.6011757850646973
4.0	0.7137569189071655
2.0	0.6232300400733948
2.0	0.3828287720680237
2.0	0.2690050005912781
3.0	0.8349530696868896
4.0	0.9574421644210815
3.0	0.7495485544204712
3.0	0.5497583150863647
2.0	0.5364912152290344
2.0	0.4820968210697174
3.0	0.5615472793579102
3.0	0.7867287397384644
2.0	0.25788354873657227
3.0	0.6401767134666443
1.0	0.626017689704895
1.0	0.6331530809402466
1.0	0.4564322531223297
3.0	0.8711330890655518
3.0	0.652575671672821
1.0	0.6542887091636658
1.0	0.6030465960502625
2.0	0.8047314882278442
1.0	0.2763183116912842
3.0	0.8387611508369446
4.0	0.8979107141494751
1.0	0.6343173980712891
