identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1946-07-26_01_006.tcf.xml-71-13	26120215_1975_09_20_01_447.tcf.xml-24-13	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	26120215_1977_02_24_01_074.tcf.xml-4-11	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	26120215_1990_05_14_01_201.tcf.xml-5-1	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	aston_leben_1847-601-55	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	beyer_poetik01_1882-4784-9	inferred	0	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	bismarck_erinnerungen01_1898-2580-27	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	brehm_thierleben02_1865-16828-2	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	brehm_thierleben06_1869-14813-64	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	curtius_alterthum01_1875-1087-51	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	ebers_koenigstochter03_1864-2998-2	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	engel_poetik_1806-1411-18	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	falke_trachten01_1858-1911-42	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	fontane_brandenburg02_1863-2886-11	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	goethe_leben03_1814-447-24	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	gottschall_poetik_1858-3181-12	inferred	0	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	heckert_schulgesetzgebung_1847-1650-43	inferred	0	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	michelis_reiseschule_1869-2106-36	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	oberwinder_buschoff_1892-119-4	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	schubin_vollmondzauber01_1899-1107-22	inferred	0	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	treitschke_geschichte05_1894-1224-8	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	vischer_aesthetik0201_1847-711-31	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	vischer_aesthetik030204_1857-1159-100	inferred	0	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	vischer_aesthetik030205_1857-3107-64	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	wackernagel_poetik_1873-4626-64	inferred	0	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	waiblinger_phaeton01_1823-374-12	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	waiblinger_phaeton01_1823-608-3	inferred	1	 	Mißklang
2532889X_1946-07-26_01_006.tcf.xml-71-13	wilamowitz_aristoteles01_1893-683-28	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1958-02-05_01_028.tcf.xml-11-16	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1961-08-16_01_120.tcf.xml-7-11	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1964-02-01_01_127.tcf.xml-45-1	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1964-10-04_01_105.tcf.xml-25-11	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1965-04-26_01_156.tcf.xml-23-15	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1966-09-02_01_023.tcf.xml-4-3	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1970-02-12_01_061.tcf.xml-12-31	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1972-01-08_01_052.tcf.xml-35-13	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1981-11-14_01_331.tcf.xml-73-2	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1982-07-03_01_255.tcf.xml-27-7	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	2532889X_1987-03-24_01_052.tcf.xml-34-17	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1947_03_22_01_039.tcf.xml-23-8	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1947_09_16_01_212.tcf.xml-4-22	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1947_12_14_01_055.tcf.xml-13-28	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1950_01_26_01_006.tcf.xml-2-10	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1952_10_19_01_050.tcf.xml-118-40	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1958_12_20_01_214.tcf.xml-24-4	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1964_07_05_01_083.tcf.xml-10-6	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1966_08_12_01_264.tcf.xml-74-19	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1975_09_20_01_447.tcf.xml-24-13	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1977_02_24_01_074.tcf.xml-4-11	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	26120215_1990_05_14_01_201.tcf.xml-5-1	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	aston_leben_1847-601-55	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	beyer_poetik01_1882-4784-9	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	bismarck_erinnerungen01_1898-2580-27	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	brehm_thierleben02_1865-16828-2	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	brehm_thierleben06_1869-14813-64	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	curtius_alterthum01_1875-1087-51	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	ebers_koenigstochter03_1864-2998-2	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	engel_poetik_1806-1411-18	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	falke_trachten01_1858-1911-42	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	fontane_brandenburg02_1863-2886-11	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	goethe_leben03_1814-447-24	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	gottschall_poetik_1858-3181-12	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	heckert_schulgesetzgebung_1847-1650-43	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	michelis_reiseschule_1869-2106-36	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	oberwinder_buschoff_1892-119-4	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	schubin_vollmondzauber01_1899-1107-22	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	treitschke_geschichte05_1894-1224-8	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	vischer_aesthetik0201_1847-711-31	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	vischer_aesthetik030204_1857-1159-100	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	vischer_aesthetik030205_1857-3107-64	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	wackernagel_poetik_1873-4626-64	inferred	1	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	waiblinger_phaeton01_1823-374-12	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	waiblinger_phaeton01_1823-608-3	inferred	0	 	Mißklang
2532889X_1948-11-04_01_149.tcf.xml-3-7	wilamowitz_aristoteles01_1893-683-28	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1961-08-16_01_120.tcf.xml-7-11	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1964-02-01_01_127.tcf.xml-45-1	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1964-10-04_01_105.tcf.xml-25-11	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1965-04-26_01_156.tcf.xml-23-15	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1966-09-02_01_023.tcf.xml-4-3	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1970-02-12_01_061.tcf.xml-12-31	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1972-01-08_01_052.tcf.xml-35-13	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1981-11-14_01_331.tcf.xml-73-2	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1982-07-03_01_255.tcf.xml-27-7	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	2532889X_1987-03-24_01_052.tcf.xml-34-17	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1947_03_22_01_039.tcf.xml-23-8	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1947_09_16_01_212.tcf.xml-4-22	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1947_12_14_01_055.tcf.xml-13-28	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1950_01_26_01_006.tcf.xml-2-10	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1952_10_19_01_050.tcf.xml-118-40	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1958_12_20_01_214.tcf.xml-24-4	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1964_07_05_01_083.tcf.xml-10-6	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1966_08_12_01_264.tcf.xml-74-19	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1975_09_20_01_447.tcf.xml-24-13	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1977_02_24_01_074.tcf.xml-4-11	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	26120215_1990_05_14_01_201.tcf.xml-5-1	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	aston_leben_1847-601-55	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	beyer_poetik01_1882-4784-9	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	bismarck_erinnerungen01_1898-2580-27	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	brehm_thierleben02_1865-16828-2	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	brehm_thierleben06_1869-14813-64	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	curtius_alterthum01_1875-1087-51	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	ebers_koenigstochter03_1864-2998-2	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	engel_poetik_1806-1411-18	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	falke_trachten01_1858-1911-42	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	fontane_brandenburg02_1863-2886-11	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	goethe_leben03_1814-447-24	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	gottschall_poetik_1858-3181-12	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	heckert_schulgesetzgebung_1847-1650-43	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	michelis_reiseschule_1869-2106-36	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	oberwinder_buschoff_1892-119-4	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	schubin_vollmondzauber01_1899-1107-22	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	treitschke_geschichte05_1894-1224-8	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	vischer_aesthetik0201_1847-711-31	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	vischer_aesthetik030204_1857-1159-100	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	vischer_aesthetik030205_1857-3107-64	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	wackernagel_poetik_1873-4626-64	inferred	0	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	waiblinger_phaeton01_1823-374-12	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	waiblinger_phaeton01_1823-608-3	inferred	1	 	Mißklang
2532889X_1958-02-05_01_028.tcf.xml-11-16	wilamowitz_aristoteles01_1893-683-28	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1964-02-01_01_127.tcf.xml-45-1	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1964-10-04_01_105.tcf.xml-25-11	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1965-04-26_01_156.tcf.xml-23-15	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1966-09-02_01_023.tcf.xml-4-3	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1970-02-12_01_061.tcf.xml-12-31	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1972-01-08_01_052.tcf.xml-35-13	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1981-11-14_01_331.tcf.xml-73-2	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1982-07-03_01_255.tcf.xml-27-7	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	2532889X_1987-03-24_01_052.tcf.xml-34-17	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1947_03_22_01_039.tcf.xml-23-8	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1947_09_16_01_212.tcf.xml-4-22	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1947_12_14_01_055.tcf.xml-13-28	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1950_01_26_01_006.tcf.xml-2-10	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1952_10_19_01_050.tcf.xml-118-40	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1958_12_20_01_214.tcf.xml-24-4	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1964_07_05_01_083.tcf.xml-10-6	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1966_08_12_01_264.tcf.xml-74-19	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1975_09_20_01_447.tcf.xml-24-13	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1977_02_24_01_074.tcf.xml-4-11	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	26120215_1990_05_14_01_201.tcf.xml-5-1	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	aston_leben_1847-601-55	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	beyer_poetik01_1882-4784-9	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	bismarck_erinnerungen01_1898-2580-27	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	brehm_thierleben02_1865-16828-2	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	brehm_thierleben06_1869-14813-64	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	curtius_alterthum01_1875-1087-51	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	ebers_koenigstochter03_1864-2998-2	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	engel_poetik_1806-1411-18	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	falke_trachten01_1858-1911-42	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	fontane_brandenburg02_1863-2886-11	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	goethe_leben03_1814-447-24	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	gottschall_poetik_1858-3181-12	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	heckert_schulgesetzgebung_1847-1650-43	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	michelis_reiseschule_1869-2106-36	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	oberwinder_buschoff_1892-119-4	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	schubin_vollmondzauber01_1899-1107-22	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	treitschke_geschichte05_1894-1224-8	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	vischer_aesthetik0201_1847-711-31	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	vischer_aesthetik030204_1857-1159-100	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	vischer_aesthetik030205_1857-3107-64	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	wackernagel_poetik_1873-4626-64	inferred	0	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	waiblinger_phaeton01_1823-374-12	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	waiblinger_phaeton01_1823-608-3	inferred	1	 	Mißklang
2532889X_1961-08-16_01_120.tcf.xml-7-11	wilamowitz_aristoteles01_1893-683-28	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1964-10-04_01_105.tcf.xml-25-11	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1965-04-26_01_156.tcf.xml-23-15	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1966-09-02_01_023.tcf.xml-4-3	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1970-02-12_01_061.tcf.xml-12-31	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1972-01-08_01_052.tcf.xml-35-13	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1981-11-14_01_331.tcf.xml-73-2	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1982-07-03_01_255.tcf.xml-27-7	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	2532889X_1987-03-24_01_052.tcf.xml-34-17	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1947_03_22_01_039.tcf.xml-23-8	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1947_09_16_01_212.tcf.xml-4-22	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1947_12_14_01_055.tcf.xml-13-28	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1950_01_26_01_006.tcf.xml-2-10	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1952_10_19_01_050.tcf.xml-118-40	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1958_12_20_01_214.tcf.xml-24-4	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1964_07_05_01_083.tcf.xml-10-6	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1966_08_12_01_264.tcf.xml-74-19	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1975_09_20_01_447.tcf.xml-24-13	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1977_02_24_01_074.tcf.xml-4-11	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	26120215_1990_05_14_01_201.tcf.xml-5-1	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	aston_leben_1847-601-55	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	beyer_poetik01_1882-4784-9	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	bismarck_erinnerungen01_1898-2580-27	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	brehm_thierleben02_1865-16828-2	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	brehm_thierleben06_1869-14813-64	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	curtius_alterthum01_1875-1087-51	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	ebers_koenigstochter03_1864-2998-2	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	engel_poetik_1806-1411-18	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	falke_trachten01_1858-1911-42	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	fontane_brandenburg02_1863-2886-11	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	goethe_leben03_1814-447-24	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	gottschall_poetik_1858-3181-12	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	heckert_schulgesetzgebung_1847-1650-43	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	michelis_reiseschule_1869-2106-36	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	oberwinder_buschoff_1892-119-4	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	schubin_vollmondzauber01_1899-1107-22	inferred	1	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	treitschke_geschichte05_1894-1224-8	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	vischer_aesthetik0201_1847-711-31	inferred	0	 	Mißklang
2532889X_1964-02-01_01_127.tcf.xml-45-1	vischer_aesthetik030204_1857-1159-100	inferred	1	 	Mißklang
