lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
twist_nn	nn1	1855	1	nf_1855_748479.txt-1217-12	 	There was dust in his hair; " " there was a twist in his reins; " " his mane did not lie straight; " " he had not been properly grained; " " his head did not look well; " " his fore-top was not combed out; " " his fetlocks had not been properly trimmed; " something was always wrong.	44:49	0:283	There was dust in his hair ; " " there was a twist in his reins ; " " his mane did not lie straight ; " " he had not been properly grained ; " " his head did not look well ; " " his fore-top was not combed out ; " " his fetlocks had not been properly trimmed ; " something was always wrong .	12	0:69	there be dust in his hair ; " " there be a twist in his rein ; " " his mane do not lie straight ; " " he have not be properly grain ; " " his head do not look well ; " " his fore-top be not comb out ; " " his fetlock have not be properly trim ; " something be always wrong .	ex vbdz nn1 ii appge nn1 y " " ex vbdz at1 nn1 ii appge nn2 y " " appge nn1 vdd xx vvi rr_jj y " " pphs1 vhd xx vbn rr vvn y " " appge nn1 vdd xx vvi rr y " " appge nn1_<sub> vbdz xx vvn@ rp y " " appge nn2 vhd xx vbn rr vvn_vvd y " pn1 vbdz rr jj y
twist_nn	nn1	1859	1	fic_1859_2764.txt-150-24	 	Truly it was a talisman; yet if you had looked at it, you would have seen nothing in it but a little twist of golden hairs tied together with a blue silken thread.	101:106	0:163	Truly it was a talisman ; yet if you had looked at it , you would have seen nothing in it but a little twist of golden hairs tied together with a blue silken thread .	24	0:36	truly it be a talisman ; yet if you have look at it , you would have see nothing in it but a little twist of golden hair tie together with a blue silken thread .	rr pph1 vbdz at1 nn1 y rr cs ppy vhd vvn ii pph1 y ppy vm vhi vvn pn1 ii pph1 ccb at1 jj nn1 io jj nn2 vvn_vvd rl iw at1 jj jj nn1 y
twist_nn	nn1_vv0	1856	1	fic_1856_2470.txt-3106-5	 	See, how de road twist round my house.	17:22	0:38	See , how de road twist round my house .	5	0:10	see , how de road twist round my house .	vv0 y rrq np1_fw nn1 nn1_vv0 ii_rp appge nn1 y
twist_nn	nn1	1858	1	mag_1858_526619.txt-26-47	 	And first, at the risk of being considered metaphysical, -- thourr we fear no metaphysician would indorse the charge, - let us define what we mean by mdividuality; for the word is commonly made to signify some peculiarity or eccentricity, some unreasonable twist, of mind or disposition.	257:262	0:287	And first , at the risk of being considered metaphysical , -- thourr we fear no metaphysician would indorse the charge , - let us define what we mean by mdividuality ; for the word is commonly made to signify some peculiarity or eccentricity , some unreasonable twist , of mind or disposition .	47	0:54	and first , at the risk of be consider metaphysical , -- thourr we fear no metaphysician would indorse the charge , - let us define what we mean by mdividuality ; for the word be commonly make to signify some peculiarity or eccentricity , some unreasonable twist , of mind or disposition .	cc md y ii at nn1 io vbg vvn jj y zz ii_<sub> ppis2 vv0 at nn1 vm vvi at nn1 y y_<sub> vv0_<sub> ppio2 vv0 ddq ppis2 vv0 ii nn1_<sub> y if at nn1 vbz rr vvn_vvd to vvi dd nn1 cc nn1 y dd jj nn1 y io nn1 cc nn1 y
twist_nn	nn1	1855	1	fic_1855_604.txt-2914-22	 	As for the jerk given to my neck upon the falling of the drop, it merely proved a corrective to the twist afforded me by the fat gentleman in the coach.	100:105	0:152	As for the jerk given to my neck upon the falling of the drop , it merely proved a corrective to the twist afforded me by the fat gentleman in the coach .	22	0:33	as for the jerk give to my neck upon the fall of the drop , it merely prove a corrective to the twist afford me by the fat gentleman in the coach .	ii21 ii22 at nn1 vvn ii appge nn1 ii at jj@_vvg io at nn1 y pph1 rr vvn_vvd at1 nn1_jj ii at nn1 vvd ppio1 ii at jj_nn1 nn1 ii at nn1 y
twist_nn	nn2_vvz	1847	1	nf_1847_750187.txt-553-19	 	But only see how he uses the world, and plays his scheme, and foils his adversary and twists and bends his plastic morality, all because he is not troubled with scruples, and has no faith in God or duty!	86:92	0:203	But only see how he uses the world , and plays his scheme , and foils his adversary and twists and bends his plastic morality , all because he is not troubled with scruples , and has no faith in God or duty !	19	0:44	but only see how he use the world , and play his scheme , and foil his adversary and twist and bend his plastic morality , all because he be not trouble with scruple , and have no faith in god or duty !	ccb rr vv0 rrq pphs1 vvz at nn1 y cc vvz appge nn1 y cc vvz appge nn1 cc nn2_vvz cc vvz appge nn1 nn1 y rr@_db cs pphs1 vbz xx vvn iw nn2 y cc vhz at nn1 ii np1 cc nn1 !
twist_nn	nn1	1840	1	fic_1840_7681.txt-1992-35	 	bough to bough, And hangs in many a dull festoon; -- There, peeping through thy curtain, thou Mayest catch some ' glimpses of the moon '; Or, better, twist of it a string, Noose in thy neck, repent, and -- swing! "	150:155	0:214	bough to bough , And hangs in many a dull festoon ; -- There , peeping through thy curtain , thou Mayest catch some ' glimpses of the moon ' ; Or , better , twist of it a string , Noose in thy neck , repent , and -- swing ! "	35	0:53	bough to bough , and hang in many a dull festoon ; -- there , peep through thy curtain , thou mayest catch some ' glimpse of the moon ' ; or , better , twist of it a string , noose in thy neck , repent , and -- swing ! "	nn1 ii nn1 y cc vvz ii_rp@ da2 at1 jj jj y z rl y vvg ii_rp@ appge nn1 y ppy np1 vv0 dd ge nn2 io at nn1 ge y cc y rrr_jjr y nn1 io pph1 at1 nn1 y nn1 ii appge nn1 y vv0 y cc z nn1 ! "
twist_nn	nn1	1835	1	nf_1835_747966.txt-689-8	 	, and consequently of augmenting the quantity of twist produced, have been made within the last few years by American mechanics; but these machines cause a large quantity of waste, and they are therefore by no means established in general use as real improvements.	49:54	0:264	, and consequently of augmenting the quantity of twist produced , have been made within the last few years by American mechanics ; but these machines cause a large quantity of waste , and they are therefore by no means established in general use as real improvements .	8	0:48	, and consequently of augment the quantity of twist produce , have be make within the last few year by american mechanic ; but these machine cause a large quantity of waste , and they be therefore by no mean establish in general use as real improvement .	y cc rr io vvg at nn1 io nn1 vvd_vvn y vh0 vbn vvn ii at md da2 nnt2 ii jj nn2 y ccb dd2 nn2 vv0 at1 jj nn1 io nn1 y cc pphs2 vbr rr rr31 rr32 rr33 vvn_vvd rr21 rr22 vv0 rg@_csa jj nn2 y
twist_nn	nn1	1824	1	mag_1824_553556.txt-303-26	 	Thus we continued working and soliciting for the last eight months, though the demand for yarn has been unprecedented, and the consequent rise in twist great; they have still refused our just request; and in order to cause a belief that trade was in a declining state, gave notice that they should only work three days in the week, which appeared so extremely ridiculous, that the yery children employed	146:151	0:403	Thus we continued working and soliciting for the last eight months , though the demand for yarn has been unprecedented , and the consequent rise in twist great ; they have still refused our just request ; and in order to cause a belief that trade was in a declining state , gave notice that they should only work three days in the week , which appeared so extremely ridiculous , that the yery children employed	26	0:76	thus we continue work and solicit for the last eight month , though the demand for yarn have be unprecedented , and the consequent rise in twist great ; they have still refuse our just request ; and in order to cause a belief that trade be in a declining state , give notice that they should only work three day in the week , which appear so extremely ridiculous , that the yery child employ	rr ppis2 vvd vvg_jj@ cc vvg if at md mc nnt2 y cs at nn1 if nn1 vhz vbn jj y cc at jj nn1 ii nn1 jj y pphs2 vh0 rr vvn appge jj nn1 y cc bcl21 bcl22 to vvi at1 nn1 cst_dd1 nn1 vbdz ii at1 jj nn1 y vvd nn1_vv0 cst pphs2 vm rr vvi mc nnt2 ii at nnt1 y ddq vvd rg rr jj y cst at jj_nn1 nn2 vvn_vvd
twist_nn	nn1	1834	1	fic_1834_7047.txt-1521-36	 	Now, ' says I, Gineral, let me have your specs, ' says I, a minit ' -- and I took ' em to the window, and give the screws a twist	124:129	0:129	Now , ' says I , Gineral , let me have your specs , ' says I , a minit ' -- and I took ' em to the window , and give the screws a twist	36	0:37	now , ' say i , gineral , let me have your spec , ' say i , a minit ' -- and i take ' em to the window , and give the screw a twist	rt y "@_ge vvz ppis1_mc1%_zz1% y np1_<sub> y vv0 ppio1 vhi appge nn2 y "@_ge vvz ppis1_mc1%_zz1% y at1 nn1 ge z cc ppis1 vvd "@ fu ii at nn1 y cc vv0 at nn2 at1 nn1
twist_nn	nn2	1827	1	fic_1827_7169.txt-1700-99	 	which hung upon his lips, to sooth that which he deemed the irritation of the person who had thus directed his speech to him, and to free himself from his company; but his endeavours were fruitless, the sage was not so easily to be shaken off, neither would he allow utterance to ought that seemed to interfere with the purport of his parlance; and he was truly dogmatical in retaining his unwilling listener, for having griped him firmly by the sleeve lest he should escape him, and in spite of the twists and jerks with which ever and anon his hearer strove to loosen the hold by which he was bound, and all unmindful of the distressed attention with which his prolixity was received, he pertinaciously continued to persevere in the motley tenor of his speech. "	500:506	0:764	which hung upon his lips , to sooth that which he deemed the irritation of the person who had thus directed his speech to him , and to free himself from his company ; but his endeavours were fruitless , the sage was not so easily to be shaken off , neither would he allow utterance to ought that seemed to interfere with the purport of his parlance ; and he was truly dogmatical in retaining his unwilling listener , for having griped him firmly by the sleeve lest he should escape him , and in spite of the twists and jerks with which ever and anon his hearer strove to loosen the hold by which he was bound , and all unmindful of the distressed attention with which his prolixity was received , he pertinaciously continued to persevere in the motley tenor of his speech . "	99	0:148	which hang upon his lip , to sooth that which he deem the irritation of the person who have thus direct his speech to him , and to free himself from his company ; but his endeavour be fruitless , the sage be not so easily to be shake off , neither would he allow utterance to ought that seem to interfere with the purport of his parlance ; and he be truly dogmatical in retain his unwilling listener , for have gripe him firmly by the sleeve lest he should escape him , and in spite of the twist and jerk with which ever and anon his hearer strive to loosen the hold by which he be bind , and all unmindful of the distress attention with which his prolixity be receive , he pertinaciously continue to persevere in the motley tenor of his speech . "	ddq vvd ii appge nn2 y ii nn1 dd1 ddq pphs1 vvd@ at nn1 io at nn1 pnqs vhd rr vvn appge nn1 ii ppho1 y cc to vvi ppx1 ii appge nn1 y ccb appge nn2 vbdr jj y at nn1 vbdz xx rg rr to vbi vvn rp y dd1_rr vm pphs1 vvi nn1 ii_to vmk cst_dd1 vvd to vvi iw at nn1 io appge nn1 y cc pphs1 vbdz rr jj_<sub> ii vvg appge jj nn1 y if vhg vvn ppho1 rr ii at nn1 cs pphs1 vm vvi ppho1 y cc ii31 ii32 ii33 at nn2 cc vvz_nn2 iw ddq rr cc rr appge nn1 vvd to vvi at nn1 ii ddq pphs1 vbdz vvn y cc db_rr@ jj io at jj nn1 iw ddq appge nn1 vbdz vvn y pphs1 rr vvn_vvd to vvi ii at jj_nn1 nn1 io appge nn1 y "
twist_nn	nn1	1834	1	fic_1834_7047.txt-849-76	 	It won't do to wait too long -- its only three years more afore we shall want another President, and we ought to spring to it now jest as the Gineral says about the Bank -- that's got only three years more to run, and he is afraid it can't wind up as safely by that time as it can now, and so he's goin to give it a twist on 1st October -- and we mean to follow it up till we nock it all to bits, unless Biddle resigns, and	316:321	0:423	It wo n't do to wait too long -- its only three years more afore we shall want another President , and we ought to spring to it now jest as the Gineral says about the Bank -- that 's got only three years more to run , and he is afraid it ca n't wind up as safely by that time as it can now , and so he 's goin to give it a twist on 1st October -- and we mean to follow it up till we nock it all to bits , unless Biddle resigns , and	76	0:101	it will n't do to wait too long -- its only three year more afore we shall want another president , and we ought to spring to it now jest as the gineral say about the bank -- that be get only three year more to run , and he be afraid it can n't wind up as safely by that time as it can now , and so he be go to give it a twist on 1st october -- and we mean to follow it up till we nock it all to bit , unless biddle resign , and	pph1 vm xx vdi to vvi rg jj z appge rr mc nnt2 rrr cs ppis2 vm vvi dd1 nn1 y cc ppis2 vmk to vvi ii pph1 rt vv0 ii_csa at np1_<sub> vvz ii at nn1 z cst_dd1 vhz vvn rr mc nnt2 rrr to vvi y cc pphs1 vbz jj pph1 vm xx vvi rp rg@_csa rr ii dd1 nnt1 csa pph1 vm rt y cc rr_cs@ pphs1 vbz vvg to vvi pph1 at1 nn1 ii md npm1 z cc ppis2 vv0 to vvi pph1 rp cs ppis2 vv0 pph1 db_rr@ ii nn2 y cs np1 vvz y cc
twist_nn	nn1	1855	1	fic_1855_9773.txt-271-19	 	And Mr. Bivins, with a complacent look, took a small chew of tobacco; first offering the twist to the pallid Mr. Quid, who, it is needless to say, declined.	89:94	0:156	And Mr. Bivins , with a complacent look , took a small chew of tobacco ; first offering the twist to the pallid Mr. Quid , who , it is needless to say , declined .	19	0:36	and mr.- bivins , with a complacent look , take a small chew of tobacco ; first offer the twist to the pallid mr.- quid , who , it be needless to say , decline .	cc nnb np1 y iw at1 jj nn1 y vvd at1 jj nn1% io nn1 y md vvg_nn1 at nn1 ii at jj nnb np1 y pnqs y pph1 vbz jj to vvi y vvd_vvn y
twist_nn	nn1_vv0	1810	1	fic_1810_8694.txt-1521-11	 	Usaldo Is it the devil whispers, That I should ' twist this accident to my purpose?	49:54	0:83	Usaldo Is it the devil whispers , That I should ' twist this accident to my purpose ?	11	0:18	usaldo be it the devil whisper , that i should ' twist this accident to my purpose ?	np1_<sub> vbz pph1 at nn1 nn2_vvz y cst ppis1 vm ge_"@ nn1_vv0 dd1 nn1 ii appge nn1 y
twist_nn	nn1	1841	1	fic_1841_7302.txt-1765-1	 	ugly twist with my own, which he admits having received on my account. "	5:10	0:72	ugly twist with my own , which he admits having received on my account . "	1	0:16	ugly twist with my own , which he admit have receive on my account . "	jj nn1 iw appge da y ddq pphs1 vvz vhg vvn ii appge nn1 y "
twist_nn	nn1_vv0	1827	1	fic_1827_7169.txt-2562-143	 	wild madness of despair could conjure up, came flitting by like clouds that are gathered in the train of a midnight storm when it musters in wrath; the past, though dreary, looked not so bleak and cheerless and black as that to come: it was a long and darksome track, such as is shown to the fainting traveller's eye by the lightning on a desert wold; but yet mid all he wept not; no tear-drop dimmed his sight, but his eyelids grew hot, like curtains of burning fire, and the balls stood unmoved, full and wide, nor turned to either side in their glassy gaze, and when excited by the anguish of his mind, forgetful of bondage, he would strive to start from earth, and twist and writhe in his bonds until the blood would trickle from their stretched and tightened clasp, and break his convulsive dream; then recalled to reality by the agony of his wrung limbs, he would give o'er the vain and idle strife which but increased	669:674	0:924	wild madness of despair could conjure up , came flitting by like clouds that are gathered in the train of a midnight storm when it musters in wrath ; the past , though dreary , looked not so bleak and cheerless and black as that to come : it was a long and darksome track , such as is shown to the fainting traveller 's eye by the lightning on a desert wold ; but yet mid all he wept not ; no tear-drop dimmed his sight , but his eyelids grew hot , like curtains of burning fire , and the balls stood unmoved , full and wide , nor turned to either side in their glassy gaze , and when excited by the anguish of his mind , forgetful of bondage , he would strive to start from earth , and twist and writhe in his bonds until the blood would trickle from their stretched and tightened clasp , and break his convulsive dream ; then recalled to reality by the agony of his wrung limbs , he would give o'er the vain and idle strife which but increased	143	0:191	wild madness of despair could conjure up , come flit by like cloud that be gather in the train of a midnight storm when it muster in wrath ; the past , though dreary , look not so bleak and cheerless and black as that to come : it be a long and darksome track , such as be show to the faint traveler 's eye by the lightning on a desert wold ; but yet mid- all he weep not ; no tear-drop dim his sight , but his eyelid grow hot , like curtain of burn fire , and the ball stand unmoved , full and wide , nor turn to either side in their glassy gaze , and when excite by the anguish of his mind , forgetful of bondage , he would strive to start from earth , and twist and writhe in his bond until the blood would trickle from their stretch and tighten clasp , and break his convulsive dream ; then recall to reality by the agony of his wring limb , he would give over the vain and idle strife which but increased	jj nn1 io nn1 vm vvi rp y vvd vvg ii_rp% jj@_ii nn2 cst vbr vvn ii at nn1 io at1 nnt1 nn1 cs_rrq pph1 vvz ii nn1 y at nn1_jj y cs jj y vvd_vvn xx rg_rr jj cc jj cc jj csa dd1 to vvi y pph1 vbdz at1 jj cc jj nn1 y ii21 ii22 vbz vvn ii at jj%_vvg_nn1% nn1 ge nn1 ii at nn1 ii at1 nn1 nn1 y ccb rr jj db_rr@ pphs1 vvd xx y at nn1 vvd_vvn appge nn1 y ccb appge nn2 vvd jj y ii_jj@ nn2 io jj_vvg nn1 y cc at nn2 vvd jj y jj cc jj_rr@ y cc vvd_vvn ii dd1 nn1 ii appge jj nn1 y cc cs_rrq vvn ii at nn1 io appge nn1 y jj io nn1 y pphs1 vm vvi to vvi ii nn1 y cc nn1_vv0 cc vv0_nn1 ii_rp@ appge nn2 cs_ii@ at nn1 vm vvi ii appge jj@ cc jj@_vvd_vvn nn1@_vv0 y cc vv0 appge jj nn1 y rt vvn_vvd ii nn1 ii at nn1 io appge_ppge@ jj%_vvd nn2 y pphs1 vm vvi ii_rp at jj cc jj nn1 ddq ccb jj
twist_nn	nn1	1837	1	nf_1837_757476.txt-2572-5	 	Give each slip a slight twist, and press it down hard into the needle with your fingers.	24:29	0:88	Give each slip a slight twist , and press it down hard into the needle with your fingers .	5	0:19	give each slip a slight twist , and press it down hard into the needle with your finger .	vv0 dd1 nn1_vv0 at1 jj nn1 y cc vv0 pph1 rp rr ii at nn1 iw appge nn2 y
twist_nn	nn1	1845	1	fic_1845_7317.txt-3585-13	 	which grasped tightly his neckcloth from behind, and giving it a sudden twist, curtailed his powers of respiration to a most annoying degree.	72:77	0:141	which grasped tightly his neckcloth from behind , and giving it a sudden twist , curtailed his powers of respiration to a most annoying degree .	13	0:26	which grasp tightly his neckcloth from behind , and give it a sudden twist , curtail his power of respiration to a most annoying degree .	ddq vvd rr appge nn1 ii rl@ y cc vvg pph1 at1 jj nn1 y vvd_vvn appge nn2 io nn1 ii at1 rgt jj nn1 y
twist_nn	nn1	1834	1	fic_1834_7047.txt-1656-18	 	The Gineral he was stump'd; he look'd at me, and gin his face a twist, and then he look'd in the cup, and shook it.	64:69	0:115	The Gineral he was stump 'd ; he look 'd at me , and gin his face a twist , and then he look 'd in the cup , and shook it .	18	0:33	the gineral he be stump have ; he look have at me , and gin his face a twist , and then he look have in the cup , and shake it .	at np1_<sub> pphs1 vbdz nn1 vhd y pphs1 nn1_vv0 vhd_vm ii ppio1 y cc nn1 appge nn1 at1 nn1 y cc rt pphs1 nn1_vv0 vhd_vm ii at nn1 y cc vvd pph1 y
twist_nn	nn1	1823	1	fic_1823_7249.txt-435-55	 	About the time when these discontents first broke out, Archibald came accidentally in contact with a yankee named Copely, Chester Copely -- a strange, cold blooded fellow, with resolute features, light grey eyes, and a remarkably muscular, sinewy frame; of the middle size -- with a little twist in his neck, to the left, that cost him many a pleasant gibe.	290:295	0:357	About the time when these discontents first broke out , Archibald came accidentally in contact with a yankee named Copely , Chester Copely -- a strange , cold blooded fellow , with resolute features , light grey eyes , and a remarkably muscular , sinewy frame ; of the middle size -- with a little twist in his neck , to the left , that cost him many a pleasant gibe .	55	0:72	about the time when these discontent first break out , archibald come accidentally in contact with a yankee name copely , chester copely -- a strange , cold blooded fellow , with resolute feature , light grey eye , and a remarkably muscular , sinewy frame ; of the middle size -- with a little twist in his neck , to the leave , that cost him many a pleasant gibe .	ii at nnt1 rrq dd2 nn2 md vvd rp y np1 vvd rr ii31 ii32 ii33 at1 nn1 vvn np1_<sub> y np1 np1_<sub> z at1 jj y jj_nn1 jj@_vvd nn1_jj y iw jj nn2 y jj_vv0@ jj nn2 y cc at1 rr jj y jj nn1 y io at jj_nn1 nn1 z iw at1 jj nn1 ii appge nn1 y ii at jj_nn1@ y cst_dd1 vv0_vvd@ ppho1 da2 at1 jj nn1 y
twist_nn	nn1_vv0	1823	1	mag_1823_553448.txt-210-40	 	This threat, from one whom they had vested with authority for this occasion, had a manifest effect upon his auditors, who were presently highly wrought up by the sight of two or three little mounds of tobacco twist, which were now laid before them, and appeared to infuse new life.	209:214	0:281	This threat , from one whom they had vested with authority for this occasion , had a manifest effect upon his auditors , who were presently highly wrought up by the sight of two or three little mounds of tobacco twist , which were now laid before them , and appeared to infuse new life .	40	0:56	this threat , from one whom they have vest with authority for this occasion , have a manifest effect upon his auditor , who be presently highly work up by the sight of two or three little mound of tobacco twist , which be now lay before them , and appear to infuse new life .	dd1 nn1 y ii mc1_pn1 pnqo pphs2 vhd vvn iw nn1 if dd1 nn1 y vhd at1 jj nn1 ii appge nn2 y pnqs vbdr rr rr vvn rp ii at nn1 io mc cc mc jj nn2 io nn1 nn1_vv0 y ddq vbdr rt vvn_vvd ii ppho2 y cc vvn to vvi jj nn1 y
twist_nn	nn1	1839	1	fic_1839_7336.txt-2798-11	 	Why, ' answered the scout, with his peculiar comic twist of features, I have actually seen a sign or two, that I have never known fail, except in the dryest of times.	51:56	0:166	Why , ' answered the scout , with his peculiar comic twist of features , I have actually seen a sign or two , that I have never known fail , except in the dryest of times .	11	0:38	why , ' answer the scout , with his peculiar comic twist of feature , i have actually see a sign or two , that i have never know fail , except in the dryest of time .	rrq y ge_"@ vvd_vvn at nn1 y iw appge jj jj_nn1 nn1 io nn2 y ppis1 vh0 rr vvn at1 nn1 cc mc y cst ppis1 vh0 rr vvn vv0 y cs ii at jjt io nnt2 y
