lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
überspannen	VVFIN	1967	2	26120215_1967_06_18_01_186.tcf.xml-2-9	 	In kühner Stahlkonstruktion, von schlanken Betonpfeilern unterstützt. überspannt sie in 50 Meter Höhe über dem Wasserspiegel die Moldau.	70:80	0:136	In kühner Stahlkonstruktion , von schlanken Betonpfeilern unterstützt . überspannt sie in 50 Meter Höhe über dem Wasserspiegel die Moldau .	9	0:21	in kühn Stahlkonstruktion , von schlank Betonpfeiler unterstützen . überspannen sie in 50 Meter Höhe über d Wasserspiegel d Moldau .	APPR ADJA NN $, APPR ADJA NN VVPP $. VVFIN PPER APPR CARD NN NN APPR ART NN ART NE $.	
überspannen	VVINF	1968	2	26120215_1968_08_09_01_040.tcf.xml-37-32	 	Das Dach dieser Halle, die zu Rpdit schon des öfteren in unserer Presse-erwähnt wurde, -besteht aus sogenannten Hyparflächen. die die ganze Halle schwunavoll und kühn wie ein Zeltdach überspannen.	184:195	0:196	Das Dach dieser Halle , die zu Rpdit schon des öfteren in unserer Presse- erwähnt wurde , -besteht aus sogenannten Hyparflächen . die die ganze Halle schwunavoll und kühn wie ein Zeltdach überspannen .	32	0:34	d Dach diese Halle , die zu Rpdit schon d öfteren in unsere presse- erwähnen werden , -besteht aus sogenannt Hyparflächen . d d ganz Halle Schwunavoll und kühn wie eine Zeltdach überspannen .	ART NN PDAT NN $, PRELS APPR NE ADV ART PIS APPR PPOSAT TRUNC VVPP VAFIN $, TRUNC APPR ADJA NN $. ART ART ADJA NN NE KON ADJD KOKOM ART NN VVINF $.	
überspannen	VVFIN	1968	2	26120215_1968_09_23_01_096.tcf.xml-3-4	 	Ein Geschichtchenschreiber besseren Formats überspannte sie vielleicht auch mit dem qeklauten und dann leicht veränderten Titel: Der alt Mann und der Hecht.	44:55	0:156	Ein Geschichtchenschreiber besseren Formats überspannte sie vielleicht auch mit dem qeklauten und dann leicht veränderten Titel : Der alt Mann und der Hecht .	4	0:24	eine Geschichtchenschreiber gut Format überspannen sie vielleicht auch mit d Qeklauten und dann leicht verändert Titel : d alt Mann und d Hecht .	ART NN ADJA NN VVFIN PPER ADV ADV APPR ART NE KON ADV ADJD ADJA NN $. ART ADJD NN KON ART NN $.	
überspannen	VVFIN	1972	2	26120215_1972_03_18_01_077.tcf.xml-34-2	 	17 Jahre überspannt der Film Das ist eine lanse Zeit für künstlerisch gültig komprimierte Reflexion in anderthalb Stunden.	9:19	0:122	17 Jahre überspannt der Film Das ist eine lanse Zeit für künstlerisch gültig komprimierte Reflexion in anderthalb Stunden .	2	0:19	17 Jahr überspannen d Film die sein eine lanse Zeit für künstlerisch gültig komprimiert Reflexion in anderthalb Stunde .	CARD NN VVFIN ART NN PDS VAFIN ART ADJA NN APPR ADJD ADJD ADJA NN APPR CARD NN $.	
überspannen	VVFIN	1973	2	26120215_1973_08_22_01_144.tcf.xml-17-18	 	Immer dann, wenn ein Bauernhof mit den für den Spreewald typischen. strohgedeckten Blockhäusern sichtbar wird, überspannen schmale Brücken die Wasserstraße.	111:122	0:156	Immer dann , wenn ein Bauernhof mit den für den Spreewald typischen . strohgedeckten Blockhäusern sichtbar wird , überspannen schmale Brücken die Wasserstraße .	18	0:24	immer dann , wenn eine Bauernhof mit d für d Spreewald typisch . strohgedeckt Blockhaus sichtbar werden , überspannen schmal Brücke d Wasserstraße .	ADV ADV $, KOUS ART NN APPR ART APPR ART NE ADJA $. ADJA NN ADJD VAFIN $, VVFIN ADJA NN ART NN $.	
überspannen	VVFIN	1978	2	26120215_1978_11_27_01_139.tcf.xml-13-12	 	Eine acht Kilometer lange Brücke, die die sibirische Angara in Irkutsk überspannt, wurde am Wochenende dem Verkehr übergeben.	71:81	0:125	Eine acht Kilometer lange Brücke , die die sibirische Angara in Irkutsk überspannt , wurde am Wochenende dem Verkehr übergeben .	12	0:21	eine acht Kilometer lang Brücke , die d sibirisch Angara in Irkutsk überspannen , werden am Wochenende d Verkehr übergeben .	ART CARD NN ADJA NN $, PRELS ART ADJA NE APPR NE VVFIN $, VAFIN APPRART NN ART NN VVPP $.	
überspannen	VVPP	1979	2	26120215_1979_01_09_01_052.tcf.xml-67-14	 	Sie verlangte auch viel — viel Geld, meine ich, und sie war überspannt.	60:70	0:71	Sie verlangte auch viel — viel Geld , meine ich , und sie war überspannt .	14	0:16	sie verlangen auch viel — viel Geld , meinen ich , und sie sein überspannen .	PPER VVFIN ADV ADV $( PIAT NN $, VVFIN PPER $, KON PPER VAFIN VVPP $.	
überspannen	VVPP	1979	2	26120215_1979_07_24_01_008.tcf.xml-2-16	 	Bis zum Jahresende werden in unserer Republik rund 1300 Strekkenkilometer der Deutschen Reichsbahn mit elektrischen Fahrleitungen überspannt sein.	130:140	0:146	Bis zum Jahresende werden in unserer Republik rund 1300 Strekkenkilometer der Deutschen Reichsbahn mit elektrischen Fahrleitungen überspannt sein .	16	0:19	bis zum Jahresende werden in unsere Republik rund 1300 Strekkenkilometer d deutsch Reichsbahn mit elektrisch Fahrleitung überspannen sein .	APPR APPRART NN VAFIN APPR PPOSAT NN ADJD CARD NN ART ADJA NN APPR ADJA NN VVPP VAINF $.	
überspannen	VVINF	1990	2	26120215_1990_06_02_01_529.tcf.xml-2-33	 	Zur Umstellung des 25 Kilometer langen Abschnitts auf die umweltfreundliche Traktionsart, die jährlich 4700 Tonnen Dieselkraftstoff spart, waren unter anderem 863 Masten zu setzen und 64 Kilometer Gleis mit Fahrdraht zu überspannen.	220:231	0:232	Zur Umstellung des 25 Kilometer langen Abschnitts auf die umweltfreundliche Traktionsart , die jährlich 4700 Tonnen Dieselkraftstoff spart , waren unter anderem 863 Masten zu setzen und 64 Kilometer Gleis mit Fahrdraht zu überspannen .	33	0:35	zur Umstellung d 25 Kilometer lang Abschnitt auf d umweltfreundlich Traktionsart , die jährlich 4700 Tonne Dieselkraftstoff sparen , sein unter ander 863 Mast zu setzen und 64 Kilometer Gleis mit Fahrdraht zu überspannen .	APPRART NN ART CARD NN ADJA NN APPR ART ADJA NN $, PRELS ADJD CARD NN NN VVFIN $, VAFIN APPR PIS CARD NN PTKZU VVINF KON CARD NN NN APPR NN PTKZU VVINF $.	
überspannen	VVPP	1884	1	beck_eisen01_1884-5529-19	 	Die weiteren Öffnungen der Thonröhren, die bei richtiger Stellung sich befinden, sind oben mit einer sackartigen Haut überspannt, in deren Mitte eine Öffnung ist.	118:128	0:162	Die weiteren Öffnungen der Thonröhren , die bei richtiger Stellung sich befinden , sind oben mit einer sackartigen Haut überspannt , in deren Mitte eine Öffnung ist .	19	0:28	d weit Öffnung d Thonröhre , die bei richtig Stellung sich befinden , sein oben mit eine sackartig Haut überspannen , in die Mitte eine Öffnung sein .	ART ADJA NN ART NN $, PRELS APPR ADJA NN PRF VVFIN $, VAFIN ADV APPR ART ADJA NN VVPP $, APPR PRELAT NN ART NN VAFIN $.	Die weiteren Öffnungen der Thonröhren , die bei richtiger Stellung sich befinden , sind oben mit einer sackartigen Haut überspannt , in deren Mitte eine Öffnung ist .
überspannen	VVINF	1899	1	beck_eisen04_1899-5268-44	 	Als es sich 1801 als Notwendigkeit herausstellte, die alte London-bridge abzureissen und eine neue Brücke an ihrer Stelle zu errichten, arbeitete Telford den Entwurf einer gusseisernen Brücke aus, welche in einem Bogen von 600 Fuss Spannweite die ganze Breite der Themse überspannen sollte: ein Entwurf, der an Schönheit alle anderen Brücken Londons übertroffen haben würde.	271:282	0:374	Als es sich 1801 als Notwendigkeit herausstellte , die alte London-bridge abzureiſsen und eine neue Brücke an ihrer Stelle zu errichten , arbeitete Telford den Entwurf einer guſseisernen Brücke aus , welche in einem Bogen von 600 Fuſs Spannweite die ganze Breite der Themse überspannen sollte : ein Entwurf , der an Schönheit alle anderen Brücken Londons übertroffen haben würde .	44	0:61	als es sich 1801 als Notwendigkeit herausstellen , d alt London-Bridge abreissen und eine neu Brücke an ihr Stelle zu errichten , arbeiten Telford d Entwurf eine gußeisern Brücke aus , welche in eine Bogen von 600 Fuß Spannweite d ganz Breite d Themse überspannen sollen : eine Entwurf , die an Schönheit alle ander Brücke London übertreffen haben werden .	KOUS PPER PRF CARD KOKOM NN VVFIN $, ART ADJA NN VVIZU KON ART ADJA NN APPR PPOSAT NN PTKZU VVINF $, VVFIN NE ART NN ART ADJA NN PTKVZ $, PRELS APPR ART NN APPR CARD NN NN ART ADJA NN ART NE VVINF VMFIN $. ART NN $, PRELS APPR NN PIAT ADJA NN NE VVPP VAINF VAFIN $.	Als es sich 1801 als Notwendigkeit herausstellte , die alte London-bridge abzureissen und eine neue Brücke an ihrer Stelle zu errichten , arbeitete Telford den Entwurf einer gusseisernen Brücke aus , welche in einem Bogen von 600 Fuß Spannweite die ganze Breite der Themse überspannen sollte : ein Entwurf , der an Schönheit alle anderen Brücken Londons übertroffen haben würde .
überspannen	VVINF	1861	1	berlepsch_alpen_1861-2780-36	 	Aber das kühne Werk, dessen Ausführung kurze Zeit vorher für eine tolle Phantasterei gegolten haben mag, gab den Impuls zu anderen, ebenso großartigen Straßenbauten, deren jetzt mehr als ein Dutzend die Hoch-Alpen überspannen.	214:225	0:226	Aber das kühne Werk , deſſen Ausführung kurze Zeit vorher für eine tolle Phantaſterei gegolten haben mag , gab den Impuls zu anderen , ebenſo großartigen Straßenbauten , deren jetzt mehr als ein Dutzend die Hoch-Alpen überſpannen .	36	0:38	aber d kühn Werk , die Ausführung kurz Zeit vorher für eine toll Phantasterei gelten haben mögen , geben d Impuls zu ander , ebenso großartig Straßenbau , die jetzt mehr als eine Dutzend d Hoch-Alpe überspannen .	KON ART ADJA NN $, PRELAT NN ADJA NN ADV APPR ART ADJA NN VVPP VAINF VMFIN $, VVFIN ART NN APPR ADJA $, ADV ADJA NN $, PRELAT ADV PIS KOKOM ART NN ART NN VVINF $.	Aber das kühne Werk , dessen Ausführung kurze Zeit vorher für eine tolle Phantasterei gegolten haben mag , gab den Impuls zu anderen , ebenso großartigen Straßenbauten , deren jetzt mehr als ein Dutzend die Hoch-Alpen überspannen .
überspannen	VVPP	1875	1	bluntschli_staatslehre_1875-4658-26	 	„Salus Populi suprema lex esto“ liegt überhaupt nicht darin, dasz der Statszweck zu enge gefaszt sei, sondern darin, dasz die Statsmacht überspannt und auf fremde Lebensgebiete ausgedehnt werde.	137:147	0:194	„ Salus Populi suprema lex esto “ liegt überhaupt nicht darin , dasz der Statszweck zu enge gefaszt sei , sondern darin , dasz die Statsmacht überspannt und auf fremde Lebensgebiete ausgedehnt werde .	26	0:34	" salus populi suprema lex esto " liegen überhaupt nicht darin , daß d Staatszweck zu eng fassen sein , sondern darin , daß d Staatsmacht überspannen und auf fremd Lebensgebiet ausdehnen werden .	$( FM FM FM FM FM $( VVFIN ADV PTKNEG PAV $, KOUS ART NN APPR ADJA VVPP VAFIN $, KON PAV $, KOUS ART NN VVPP KON APPR ADJA NN VVPP VAFIN $.	" Salus Populi suprema lex esto " liegt überhaupt nicht darin , daß der Staatszweck zu enge gefasst sei , sondern darin , daß die Staatsmacht überspannt und auf fremde Lebensgebiete ausgedehnt werde .
überspannen	VVFIN	1868	1	bluntschli_voelkerrecht_1868-7175-2	 	Die eine überspannt die Anforderung an dieselbe, indem sie nur die Sperre als wirksam betrachten will, die allen Verkehr absolut zu hindern vermag, und jede Blocade als unwirksam erklärt, wenn es auch nur Einem Schiffe gelingt, unbemerkt und unaufgehalten hindurchzukommen.	9:19	0:273	Die eine überſpannt die Anforderung an dieſelbe , indem ſie nur die Sperre als wirkſam betrachten will , die allen Verkehr abſolut zu hindern vermag , und jede Blocade als unwirkſam erklärt , wenn es auch nur Einem Schiffe gelingt , unbemerkt und unaufgehalten hindurchzukommen .	2	0:46	d eine überspannen d Anforderung an dieselbe , indem sie nur d Sperre als wirksam betrachten wollen , die alle Verkehr absolut zu hindern vermögen , und jede Blockade als unwirksam erklären , wenn es auch nur eine Schiff gelingen , unbemerkt und unaufgehalten hindurchkommen .	ART PIS VVFIN ART NN APPR PDAT $, KOUS PPER ADV ART NN KOKOM ADJD VVINF VMFIN $, PRELS PIAT NN ADJD PTKZU VVINF VVFIN $, KON PIAT NN KOKOM ADJD VVPP $, KOUS PPER ADV ADV ART NN VVFIN $, ADJD KON ADJD VVIZU $.	Die eine überspannt die Anforderung an dieselbe , indem sie nur die Sperre als wirksam betrachten will , die allen Verkehr absolut zu hindern vermag , und jede Blockade als unwirksam erklärt , wenn es auch nur Einem Schiffe gelingt , unbemerkt und unaufgehalten hindurchzukommen .
überspannen	VVFIN	1867	1	brehm_thierleben04_1867-8357-1	 	Erstere überspannt in einer dünnen Schicht den Boden überall da, wo er aus Geröll besteht; letztere siedelt sich auf dem Sterbebette der Flechte an.	8:18	0:148	Erſtere überſpannt in einer dünnen Schicht den Boden überall da , wo er aus Geröll beſteht ; letztere ſiedelt ſich auf dem Sterbebette der Flechte an .	1	0:27	erstere überspannen in eine dünn Schicht d Boden überall da , wo er aus Geröll bestehen ; letztere siedeln sich auf d Sterbebett d Flechte an .	PIS VVFIN APPR ART ADJA NN ART NN ADV ADV $, PWAV PPER APPR NN VVFIN $. PIS VVFIN PRF APPR ART NN ART NN PTKVZ $.	Erstere überspannt in einer dünnen Schicht den Boden überall da , wo er aus Geröll besteht ; letztere siedelt sich auf dem Sterbebette der Flechte an .
