lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
ausspannen	VVPP	1839	1	daguerre_daguerrereotyp_1839-388-46	 	Sie besteht einfach darin, daß man unter die Glasplatte ein schwarzes Papier, und zwischen die Glasplatte, auf deren gefirnißten Seite, und den Kupferstich einen Rahmen von Pappe bringt, auf welch’ letzteren zuvor der Kupferstich dergestalt aufgeleimt wurde, daß derselbe gut ausgespannt ist.	276:287	0:292	Sie beſteht einfach darin , daß man unter die Glasplatte ein ſchwarzes Papier , und zwiſchen die Glasplatte , auf deren gefirnißten Seite , und den Kupferſtich einen Rahmen von Pappe bringt , auf welch’ letzteren zuvor der Kupferſtich dergeſtalt aufgeleimt wurde , daß derſelbe gut ausgeſpannt iſt .	46	0:49	sie bestehen einfach darin , daß man unter d Glasplatte eine schwarz Papier , und zwischen d Glasplatte , auf die gefirnißt Seite , und d Kupferstich eine Rahmen von Pappe bringen , auf welch letztere zuvor d Kupferstich dergestalt aufleimen werden , daß dieselbe gut ausspannen sein .	PPER VVFIN ADV PAV $, KOUS PIS APPR ART NN ART ADJA NN $, KON APPR ART NN $, APPR PRELAT ADJA NN $, KON ART NN ART NN APPR NN VVFIN $, APPR PWAT ADJA ADV ART NN ADV VVPP VAFIN $, KOUS PDAT ADJD VVPP VAFIN $.	Sie besteht einfach darin , daß man unter die Glasplatte ein schwarzes Papier , und zwischen die Glasplatte , auf deren gefirnißten Seite , und den Kupferstich einen Rahmen von Pappe bringt , auf welch letzteren zuvor der Kupferstich dergestalt aufgeleimt wurde , daß derselbe gut ausgespannt ist .
ausspannen	VVPP	1812	1	tieck_phantasus01_1812-2957-35	 	Oben standen wunderliche Gestalten, mit mehligen bestäubten Angesichtern, den widerlichen Häuptern der weißen Eulen nicht unähnlich; sie waren in faltigen Mänteln von zottiger Wolle gekleidet, und hielten Regenschirme von seltsamen Häuten ausgespannt über sich; mit Fledermausflügeln, die abentheuerlich neben dem Rokkelor hervor starrten, wehten und fächelten sie unablässig.	239:250	0:376	Oben ſtanden wunderliche Geſtalten , mit mehligen beſtaͤubten Angeſichtern , den widerlichen Haͤuptern der weißen Eulen nicht unaͤhnlich ; ſie waren in faltigen Maͤnteln von zottiger Wolle gekleidet , und hielten Regenſchirme von ſeltſamen Haͤuten ausgeſpannt uͤber ſich ; mit Fledermausfluͤgeln , die abentheuerlich neben dem Rokkelor hervor ſtarrten , wehten und faͤchelten ſie unablaͤſſig .	35	0:56	oben stehen wunderlich Gestalt , mit mehlig bestäubt Angesicht , d widerlich Haupt d weiß Eule nicht unähnlich ; sie sein in faltig Mantel von zottig Wolle kleiden , und halten Regenschirm von seltsam Haut ausspannen über sich ; mit Fledermausflügel , die abenteuerlich neben d Rockelor hervor starren , wehen und fächeln sie unablässig .	ADV VVFIN ADJA NN $, APPR ADJA ADJA NN $, ART ADJA NN ART ADJA NN PTKNEG ADJD $. PPER VAFIN APPR ADJA NN APPR ADJA NN VVPP $, KON VVFIN NN APPR ADJA NN VVPP APPR PRF $. APPR NN $, PRELS ADJD APPR ART NN PTKVZ VVFIN $, VVFIN KON VVFIN PPER ADJD $.	Oben standen wunderliche Gestalten , mit mehligen bestäubten Angesichtern , den widerlichen Häuptern der weißen Eulen nicht unähnlich ; sie waren in faltigen Mänteln von zottiger Wolle gekleidet , und hielten Regenschirme von seltsamen Häuten ausgespannt über sich ; mit Fledermausflügeln , die abenteuerlich neben dem Rockelor hervor starrten , wehten und fächelten sie unablässig .
ausspannen	VVPP	1885	1	treitschke_geschichte03_1885-6239-7	 	Da war Preußen „eine Riesenharfe, ausgespannt im Garten Gottes um den Weltchoral zu leiten“, das preußische Recht die Frucht des Selbstbewußtseins von Europa, die Verkörperung des göttlichen Wortes; zum Schluß die Weissagung:	34:45	0:225	Da war Preußen „ eine Rieſenharfe , ausgeſpannt im Garten Gottes um den Weltchoral zu leiten “ , das preußiſche Recht die Frucht des Selbſtbewußtſeins von Europa , die Verkörperung des göttlichen Wortes ; zum Schluß die Weiſſagung :	7	0:39	da sein Preußen " eine Riesenharfe , ausspannen im Garten Gott um d Weltchoral zu leiten " , d preußisch Recht d Frucht d Selbstbewußtsein von Europa , d Verkörperung d göttlich Wort ; zum Schluß d Weissagung :	ADV VAFIN NE $( ART NN $, VVPP APPRART NN NN APPR ART NN PTKZU VVINF $( $, ART ADJA NN ART NN ART NN APPR NE $, ART NN ART ADJA NN $. APPRART NN ART NN $.	Da war Preußen " eine Riesenharfe , ausgespannt im Garten Gottes um den Weltchoral zu leiten " , das preußische Recht die Frucht des Selbstbewußtseins von Europa , die Verkörperung des göttlichen Wortes ; zum Schluß die Weissagung :
ausspannen	VVPP	1881	1	roux_kampf_1881-1544-21	 	» Es ist eine bekannte anatomische Thatsache, dass Muskeln zu Bindgewebe entarten, wenn die Theile, zwischen welchen sie ausgespannt sind, unbeweglich werden. «	121:132	0:160	» Es ist eine bekannte anatomische Thatsache , dass Muskeln zu Bindgewebe entarten , wenn die Theile , zwischen welchen sie ausgespannt sind , unbeweglich werden . «	21	0:28	" es sein eine bekannt anatomisch Tatsache , dass Muskel zu Bindgewebe entarten , wenn d Teil , zwischen welchen sie ausspannen sein , unbeweglich werden . "	$( PPER VAFIN ART ADJA ADJA NN $, KOUS NN APPR NN VVINF $, KOUS ART NN $, APPR PWAT PPER VVPP VAFIN $, ADJD VAINF $. $(	" Es ist eine bekannte anatomische Tatsache , dass Muskeln zu Bindgewebe entarten , wenn die Teile , zwischen welchen sie ausgespannt sind , unbeweglich werden . "
ausspannen	VVPP	1851	1	vogt_briefe02_1851-5420-23	 	Diese ist vollkommen behaart, dick, nur von der Handwurzel bis zu der Fußwurzel und zwischen den beiden Hinterfüßen und dem Schwanze ausgespannt und dient weit häufiger als Fallschirm, denn als Flughaut.	133:144	0:203	Dieſe iſt vollkommen behaart , dick , nur von der Handwurzel bis zu der Fußwurzel und zwiſchen den beiden Hinterfüßen und dem Schwanze ausgeſpannt und dient weit häufiger als Fallſchirm , denn als Flughaut .	23	0:35	diese sein vollkommen behaaren , dick , nur von d Handwurzel bis zu d Fußwurzel und zwischen d beide Hinterfuß und d Schwanz ausspannen und dienen weit häufig als Fallschirm , denn als Flughaut .	PDS VAFIN ADJD VVPP $, ADJD $, ADV APPR ART NN APPR APPR ART NN KON APPR ART PIAT NN KON ART NN VVPP KON VVFIN ADJD ADJD KOKOM NN $, KON KOKOM NN $.	Diese ist vollkommen behaart , dick , nur von der Handwurzel bis zu der Fußwurzel und zwischen den beiden Hinterfüßen und dem Schwanze ausgespannt und dient weit häufiger als Fallschirm , denn als Flughaut .
ausspannen	VVFIN	1885	1	urbanitzky_electricitaet_1885-4268-24	 	Diese sind um so nothwendiger, als man sonst seinen Zweck nur auf die sehr umständliche Weise erreichen könnte, daß man die Drähte ausspannt, verwechselt und neuerdings einspannt.	131:140	0:179	Dieſe ſind um ſo nothwendiger , als man ſonſt ſeinen Zweck nur auf die ſehr umſtändliche Weiſe erreichen könnte , daß man die Drähte ausſpannt , verwechſelt und neuerdings einſpannt .	24	0:31	diese sein um so notwendig , als man sonst seine Zweck nur auf d sehr umständlich Weise erreichen können , daß man d drehen ausspannen , verwechseln und neuerdings einspannen .	PDS VAFIN APPR ADV ADJA $, KOUS PIS ADV PPOSAT NN ADV APPR ART ADV ADJA NN VVINF VMFIN $, KOUS PIS ART VVFIN VVFIN $, VVPP KON ADV VVFIN $.	Diese sind um so notwendiger , als man sonst seinen Zweck nur auf die sehr umständliche Weise erreichen könnte , daß man die Drehte ausspannt , verwechselt und neuerdings einspannt .
ausspannen	VVPP	1822	1	treviranus_biologie06_1822-3007-14	 	Wäre Du Verney’s Beobachtung gegründet, dass zwischen den Schenkeln des Steigbügels eine Haut ausgespannt ist, die mit der Membran des eyförmigen Fensters zusammenhängt, so würde jene ebenfalls von den Schallschwingungen der Luft der Trommelhöhle gerührt und dieser Haut ihre Vibrationen mittheilen können. Carlisle (Philos. Transact. Y. 1805. p. 202.) fand aber Duverney’s Wahrnehmung nicht bestätigt.	94:105	0:402	Wäre Du Verney’s Beobachtung gegründet , daſs zwischen den Schenkeln des Steigbügels eine Haut ausgespannt ist , die mit der Membran des eyförmigen Fensters zusammenhängt , so würde jene ebenfalls von den Schallschwingungen der Luft der Trommelhöhle gerührt und dieser Haut ihre Vibrationen mittheilen können . Carlisle ( Philos. Transact. Y. 1805. p. 202. ) fand aber Duverney’s Wahrnehmung nicht bestätigt .	14	0:62	sein du Verney Beobachtung gründen , dass zwischen d Schenkel d Steigbügel eine Haut ausspannen sein , die mit d Membran d eyförmigen Fenster zusammenhängen , so werden jene ebenfalls von d Schallschwingung d Luft d Trommelhöhle rühren und diese Haut ihr Vibration mitteilen können . Carlisle ( Philos. Transact. Y. 1805. P. 202. ) finden aber duverney's Wahrnehmung nicht bestätigen .	VAFIN PPER NE NN VVPP $, KOUS APPR ART NN ART NN ART NN VVPP VAFIN $, PRELS APPR ART NN ART ADJA NN VVFIN $, ADV VAFIN PDS ADV APPR ART NN ART NN ART NN VVPP KON PDAT NN PPOSAT NN VVINF VMINF $. NE $( NE NE NE ADJA NN ADJA $( VVFIN ADV ADJA NN PTKNEG VVPP $.	Wäre Du Verney's Beobachtung gegründet , dass zwischen den Schenkeln des Steigbügels eine Haut ausgespannt ist , die mit der Membran des eyförmigen Fensters zusammenhängt , so würde jene ebenfalls von den Schallschwingungen der Luft der Trommelhöhle gerührt und dieser Haut ihre Vibrationen mitteilen können . Carlisle ( Philos. Transact. Y. 1805. p. 202. ) fand aber Duverney's Wahrnehmung nicht bestätigt .
ausspannen	VVPP	1870	1	sanders_glassbrenner_1870-8-18	 	Mit der Arbeit des Fremdwörterbuchs bin ich seit dem Februar zu Ende, aber – aus diesem Arbeitsjoch ausgespañt – habe ich mich sofort in ein schwereres einspañen müssen, das freilich auch anderseits mehr Reiz für mich hat, wie ich Dir bei unserm Zusammensein bereits auseinandergesetzt zu haben glaube.	100:111	0:304	Mit der Arbeit des Fremdwörterbuchs bin ich seit dem Februar zu Ende , aber – aus diesem Arbeitsjoch ausgespañt – habe ich mich sofort in ein schwereres einspañen müssen , das freilich auch anderseits mehr Reiz für mich hat , wie ich Dir bei unserm Zusam̃ensein bereits auseinandergesetzt zu haben glaube .	18	0:52	mit d Arbeit d Fremdworterbuchs sein ich seit d Februar zu Ende , aber - aus diese Arbeitsjoch ausspannen - haben ich mich sofort in eine schwer einspannen müssen , die freilich auch andererseits mehr Reiz für ich haben , wie ich du bei unsere Zusammensein bereits auseinandersetzen zu haben glauben .	APPR ART NN ART NN VAFIN PPER APPR ART NN APPR NN $, ADV $( APPR PDAT NN VVPP $( VAFIN PPER PRF ADV APPR ART ADJA VVINF VMFIN $, PRELS ADV ADV ADV PIAT NN APPR PPER VAFIN $, PWAV PPER PPER APPR PPOSAT NN ADV VVPP PTKZU VAINF VVFIN $.	Mit der Arbeit des Fremdwörterbuchs bin ich seit dem Februar zu Ende , aber - aus diesem Arbeitsjoch ausgespannt - habe ich mich sofort in ein schwereres einspannen müssen , das freilich auch andererseits mehr Reiz für mich hat , wie ich Dir bei unserem Zusammensein bereits auseinandergesetzt zu haben glaube .
ausspannen	VVPP	1855	1	burckhardt_cicerone_1855-18610-52	 	In der Glorie des heil. Dominicus (Halbkuppel der Cap. des Heiligen in S. Domenico zu Bologna) richten zwar die musicirenden Engel einen conventionellen Blick nach oben, Christus und Maria sind im Ausdruck des Empfangens ganz unbedeutend, allein höchst grandios schwebt der Heilige, dessen schwarzer Mantel von Putten ausgespannt wird.	318:329	0:335	In der Glorie des heil. Dominicus ( Halbkuppel der Cap. des Heiligen in S. Domenico zu Bologna ) richten zwar die musicirenden Engel einen conventionellen Blick nach oben , Christus und Maria sind im Ausdruck des Empfangens ganz unbedeutend , allein höchst grandios schwebt der Heilige , dessen schwarzer Mantel von Putten ausgespannt wird .	52	0:55	in d Glorie d Heil. Dominicus ( Halbkuppel d Cap. d Heilige in S. Domenico zu Bologna ) richten zwar d musizierend Engel eine konventionell Blick nach oben , Christus und Maria sein im Ausdruck d Empfangen ganz unbedeutend , allein höchst grandios schweben d heilig , die schwarz Mantel von Putte ausspannen werden .	APPR ART NN ART NN NE $( NN ART NN ART NN APPR NE NE APPR NE $( VVFIN ADV ART ADJA NN ART ADJA NN APPR ADV $, NE KON NE VAFIN APPRART NN ART NN ADV ADJD $, ADV ADV ADJD VVFIN ART ADJA $, PRELAT ADJA NN APPR NN VVPP VAFIN $.	In der Glorie des heil. Dominicus ( Halbkuppel der Cap. des Heiligen in S. Domenico zu Bologna ) richten zwar die musizierenden Engel einen konventionellen Blick nach oben , Christus und Maria sind im Ausdruck des Empfangens ganz unbedeutend , allein höchst grandios schwebt der Heilige , dessen schwarzer Mantel von Putten ausgespannt wird .
ausspannen	VVPP	1897	1	lasswitz_planeten02_1897-6689-9	 	Da sei er rasch zurückgesprungen, habe das Seil ausgespannt und sei mit den Frauen herabgestiegen.	48:59	0:98	Da ſei er raſch zurückgeſprungen , habe das Seil ausgeſpannt und ſei mit den Frauen herabgeſtiegen .	9	0:17	da sein er rasch zurückspringen , haben d Seil ausspannen und sein mit d Frau herabsteigen .	ADV VAFIN PPER ADJD VVPP $, VAFIN ART NN VVPP KON VAFIN APPR ART NN VVPP $.	Da sei er rasch zurückgesprungen , habe das Seil ausgespannt und sei mit den Frauen herabgestiegen .
ausspannen	VVPP	1851	1	vogt_briefe02_1851-2090-25	 	Bei ausgebildeter Trommelhöhle sieht man auf der Außenfläche des Kopfes gewöhnlich fast unmittelbar hinter dem Auge das runde Trommelfell, welches in einem kreisförmigen Ringe ausgespannt ist und an der inneren Fläche mit drei Gehörknöchelchen in Verbindung steht.	176:187	0:264	Bei ausgebildeter Trommelhöhle ſieht man auf der Außenfläche des Kopfes gewöhnlich faſt unmittelbar hinter dem Auge das runde Trommelfell , welches in einem kreisförmigen Ringe ausgeſpannt iſt und an der inneren Fläche mit drei Gehörknöchelchen in Verbindung ſteht .	25	0:39	bei ausgebildet Trommelhöhle sehen man auf d Außenfläche d Kopf gewöhnlich fast unmittelbar hinter d Auge d rund Trommelfell , welche in eine kreisförmig Ring ausspannen sein und an d inner Fläche mit drei Gehörknöchelchen in Verbindung stehen .	APPR ADJA NN VVFIN PIS APPR ART NN ART NN ADJD ADV ADJD APPR ART NN ART ADJA NN $, PRELS APPR ART ADJA NN VVPP VAFIN KON APPR ART ADJA NN APPR CARD NN APPR NN VVFIN $.	Bei ausgebildeter Trommelhöhle sieht man auf der Außenfläche des Kopfes gewöhnlich fast unmittelbar hinter dem Auge das runde Trommelfell , welches in einem kreisförmigen Ringe ausgespannt ist und an der inneren Fläche mit drei Gehörknöchelchen in Verbindung steht .
