identifier1	identifier2	annotator	judgment	comment	lemma	round
blumenbach_naturgeschichte_1825-5145-40	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator2	4.0	 	Tier	2
ludwig_physiologie01_1852-2113-29	semmelweis_kindbettfieber_1861-4444-121	annotator2	4.0	 	Tier	2
treviranus_biologie04_1814-4341-4	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator2	4.0	 	Tier	2
26120215_1968_09_04_01_245.tcf.xml-3-1	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator2	4.0	 	Tier	2
26120215_1990_10_13_01_293.tcf.xml-8-7	blumenbach_naturgeschichte_1825-5145-40	annotator2	4.0	 	Tier	2
26120215_1986_01_07_01_278.tcf.xml-44-27	brehm_thierleben01_1864-3477-1	annotator2	4.0	 	Tier	2
vischer_aesthetik030203_1854-1721-3	vogt_briefe01_1851-4574-21	annotator2	3.0	 	Tier	2
26120215_1958_01_17_01_211.tcf.xml-75-4	vogt_briefe01_1851-4574-21	annotator2	4.0	 	Tier	2
baer_thiere_1837-3439-11	krafft_landwirthschaft01_1875-1863-17	annotator2	4.0	 	Tier	2
2532889X_1978-06-16_01_144.tcf.xml-2-12	pueckler_briefe01_1830-932-7	annotator2	4.0	 	Tier	2
26120215_1988_12_10_01_155.tcf.xml-9-0	burckhardt_renaissance_1860-3656-43	annotator2	4.0	 	Tier	2
2532889X_1982-12-24_01_211.tcf.xml-2-6	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator2	4.0	 	Tier	2
2532889X_1976-08-21_01_410.tcf.xml-2-6	semmelweis_kindbettfieber_1861-4444-121	annotator2	4.0	 	Tier	2
sachs_botanik_1875-3951-84	vogt_briefe01_1851-4574-21	annotator2	4.0	 	Tier	2
2532889X_1978-09-22_01_134.tcf.xml-13-47	26120215_1956_10_05_01_104.tcf.xml-13-18	annotator2	4.0	 	Tier	2
26120215_1983_08_25_01_347.tcf.xml-9-13	krafft_landwirthschaft01_1875-1863-17	annotator2	4.0	 	Tier	2
hebel_schatzkaestlein_1811-1350-6	2532889X_1989-12-28_01_104.tcf.xml-3-7	annotator2	3.0	 	Tier	2
2532889X_1956-03-02_01_175.tcf.xml-2-18	burckhardt_renaissance_1860-3656-43	annotator2	4.0	 	Tier	2
26120215_1986_07_26_01_213.tcf.xml-5-5	blumenbach_anatomie2_1805-1536-57	annotator2	4.0	 	Tier	2
krafft_landwirthschaft01_1875-1905-18	brehm_thierleben01_1864-3477-1	annotator2	4.0	 	Tier	2
2532889X_1985-07-20_01_215.tcf.xml-2-15	berg_ostasienzoologie02_1867-3520-68	annotator2	4.0	 	Tier	2
blumenbach_anatomie_1824-2106-4	2532889X_1990-01-15_01_097.tcf.xml-466-7	annotator2	3.0	 	Tier	2
blumenbach_naturgeschichte_1815-3422-11	berg_ostasienzoologie02_1867-3520-68	annotator2	4.0	 	Tier	2
robert_sylphen_1806-1025-13	blumenbach_naturgeschichte_1825-5145-40	annotator2	4.0	 	Tier	2
brehm_thierleben06_1869-7990-2	blumenbach_anatomie_1824-1716-6	annotator2	4.0	 	Tier	2
2532889X_1967-05-14_01_328.tcf.xml-37-4	burckhardt_renaissance_1860-3656-43	annotator2	4.0	 	Tier	2
26120215_1972_02_08_01_189.tcf.xml-6-2	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator2	3.0	 	Tier	2
vogt_briefe01_1851-4574-21	grimm_maerchen01_1843-1257-21	annotator2	4.0	 	Tier	2
26120215_1986_06_12_01_130.tcf.xml-5-110	pueckler_briefe01_1830-932-7	annotator2	4.0	 	Tier	2
blumenbach_anatomie_1824-735-31	blumenbach_naturgeschichte_1825-3752-5	annotator2	4.0	 	Tier	2
26120215_1958_12_21_02_236.tcf.xml-11-33	2532889X_1982-01-12_01_039.tcf.xml-59-43	annotator2	4.0	 	Tier	2
2532889X_1974-08-17_01_279.tcf.xml-7-4	semmelweis_kindbettfieber_1861-4444-121	annotator2	4.0	 	Tier	2
26120215_1982_04_03_01_405.tcf.xml-6-4	pueckler_briefe01_1830-932-7	annotator2	4.0	 	Tier	2
2532889X_1964-02-29_01_128.tcf.xml-938-15	beyer_poetik02_1883-11636-31	annotator2	4.0	 	Tier	2
oken_biologie_1805-465-17	vogt_briefe01_1851-4574-21	annotator2	4.0	 	Tier	2
26120215_1959_07_31_01_025.tcf.xml-77-58	vogt_briefe01_1851-4574-21	annotator2	4.0	 	Tier	2
26120215_1964_01_19_01_171.tcf.xml-6-32	2532889X_1982-01-12_01_039.tcf.xml-59-43	annotator2	4.0	 	Tier	2
26120215_1966_08_05_01_243.tcf.xml-69-21	2532889X_1982-01-12_01_039.tcf.xml-59-43	annotator2	3.0	 	Tier	2
blumenbach_naturgeschichte_1825-3752-5	2532889X_1990-01-15_01_097.tcf.xml-466-7	annotator2	3.0	 	Tier	2
2532889X_1967-11-15_01_182.tcf.xml-30-3	26120215_1956_10_05_01_104.tcf.xml-13-18	annotator2	4.0	 	Tier	2
blumenbach_anatomie_1805-129-12	semmelweis_kindbettfieber_1861-4444-121	annotator2	4.0	 	Tier	2
brehm_thierleben06_1869-7990-2	semmelweis_kindbettfieber_1861-4444-121	annotator2	4.0	 	Tier	2
brehm_thierleben01_1864-346-23	vogt_briefe01_1851-4574-21	annotator2	4.0	 	Tier	2
26120215_1982_07_29_01_152.tcf.xml-13-6	beyer_poetik02_1883-11636-31	annotator2	3.0	 	Tier	2
blumenbach_anatomie_1824-735-31	brehm_thierleben01_1864-346-23	annotator2	4.0	 	Tier	2
berg_ostasienzoologie02_1867-3520-68	brehm_thierleben02_1865-4525-3	annotator2	4.0	 	Tier	2
brehm_thierleben03_1866-335-40	vogt_briefe01_1851-4574-21	annotator2	4.0	 	Tier	2
berg_ostasienzoologie01_1876-1509-65	krafft_landwirthschaft01_1875-1863-17	annotator2	4.0	 	Tier	2
humboldt_aequinoktial03_1859-282-2	beyer_poetik02_1883-11636-31	annotator2	4.0	 	Tier	2
treviranus_biologie04_1814-3626-20	burckhardt_renaissance_1860-3656-43	annotator2	4.0	 	Tier	2
beyer_poetik02_1883-11636-31	pueckler_briefe01_1830-932-7	annotator2	4.0	 	Tier	2
nn_nrhz163b2_1848-227-8	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator2	4.0	 	Tier	2
2532889X_1973-12-08_01_311.tcf.xml-10-7	2532889X_1982-01-12_01_039.tcf.xml-59-43	annotator1	3.0	 	Tier	2
brehm_thierleben02_1865-1561-1	brehm_thierleben01_1864-3477-1	annotator1	4.0	 	Tier	2
26120215_1960_08_22_01_112.tcf.xml-13-9	blumenbach_anatomie2_1805-1536-57	annotator1	3.0	 	Tier	2
blumenbach_naturgeschichte_1815-399-56	grimm_maerchen01_1843-1257-21	annotator1	4.0	 	Tier	2
brehm_thierleben02_1865-10541-14	brehm_thierleben01_1864-3477-1	annotator1	4.0	 	Tier	2
26120215_1957_03_12_01_182.tcf.xml-8-9	robert_sylphen_1806-1025-13	annotator1	3.0	 	Tier	2
2532889X_1976-08-21_01_410.tcf.xml-2-6	semmelweis_kindbettfieber_1861-4444-121	annotator1	3.0	 	Tier	2
brehm_thierleben06_1869-17654-14	berg_ostasienzoologie02_1867-3520-68	annotator1	4.0	 	Tier	2
brehm_thierleben06_1869-16266-6	brehm_thierleben01_1864-3477-1	annotator1	4.0	 	Tier	2
blumenbach_anatomie_1824-1716-6	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator1	3.0	 	Tier	2
hebel_schatzkaestlein_1811-1350-6	2532889X_1989-12-28_01_104.tcf.xml-3-7	annotator1	4.0	 	Tier	2
krane_reitpferd_1856-2436-16	2532889X_1990-01-15_01_097.tcf.xml-466-7	annotator1	3.0	 	Tier	2
brehm_thierleben02_1865-16582-20	2532889X_1990-01-15_01_097.tcf.xml-466-7	annotator1	3.0	 	Tier	2
2532889X_1974-08-17_01_279.tcf.xml-7-4	semmelweis_kindbettfieber_1861-4444-121	annotator1	4.0	 	Tier	2
2532889X_1977-04-18_01_043.tcf.xml-14-6	26120215_1956_10_05_01_104.tcf.xml-13-18	annotator1	4.0	 	Tier	2
2532889X_1977-04-23_01_284.tcf.xml-23-16	blumenbach_anatomie2_1805-1536-57	annotator1	4.0	 	Tier	2
grimm_maerchen01_1819-2740-27	brehm_thierleben05_1869-15024-23	annotator1	3.0	 	Tier	2
herbart_psychologie02_1825-5038-1	blumenbach_anatomie2_1805-1536-57	annotator1	3.0	 	Tier	2
26120215_1990_10_13_01_293.tcf.xml-8-7	blumenbach_naturgeschichte_1825-5145-40	annotator1	4.0	 	Tier	2
2532889X_1959-03-22_01_102.tcf.xml-42-9	beyer_poetik02_1883-11636-31	annotator1	3.0	 	Tier	2
herbart_psychologie01_1824-1084-32	26120215_1956_10_05_01_104.tcf.xml-13-18	annotator1	3.0	 	Tier	2
brehm_thierleben05_1869-1167-34	2532889X_1990-01-15_01_097.tcf.xml-466-7	annotator1	2.0	 	Tier	2
26120215_1960_05_04_01_364.tcf.xml-9-8	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator1	3.0	 	Tier	2
26120215_1968_04_13_01_116.tcf.xml-16-21	brehm_thierleben05_1869-15024-23	annotator1	3.0	 	Tier	2
2532889X_1982-12-24_01_211.tcf.xml-2-6	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator1	4.0	 	Tier	2
baer_thiere_1828-4177-15	pueckler_briefe01_1830-932-7	annotator1	3.0	 	Tier	2
blumenbach_anatomie_1824-735-31	blumenbach_naturgeschichte_1825-3752-5	annotator1	4.0	 	Tier	2
brehm_thierleben01_1864-17172-1	semmelweis_kindbettfieber_1861-4444-121	annotator1	3.0	 	Tier	2
2532889X_1983-06-08_01_114.tcf.xml-3-9	krafft_landwirthschaft01_1875-1863-17	annotator1	3.0	 	Tier	2
26120215_1981_08_29_01_334.tcf.xml-3-9	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator1	4.0	 	Tier	2
brehm_thierleben03_1866-335-40	vogt_briefe01_1851-4574-21	annotator1	3.0	 	Tier	2
lehnert_seehaefen01_1891-7367-17	semmelweis_kindbettfieber_1861-4444-121	annotator1	3.0	 	Tier	2
brehm_thierleben01_1864-14349-1	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator1	3.0	 	Tier	2
2532889X_1958-10-29_01_014.tcf.xml-1-14	grimm_maerchen01_1843-1257-21	annotator1	3.0	 	Tier	2
2532889X_1946-05-25_01_033.tcf.xml-74-30	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator1	4.0	 	Tier	2
26120215_1974_04_03_01_344.tcf.xml-42-33	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator1	0.0	Satz 2 unverständlich	Tier	2
samter_erfindungen_1896-4130-41	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator1	3.0	 	Tier	2
brehm_thierleben06_1869-19381-7	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
2532889X_1975-12-18_01_184.tcf.xml-5-22	blumenbach_anatomie2_1805-1536-57	annotator1	3.0	 	Tier	2
26120215_1972_02_08_01_189.tcf.xml-6-2	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator1	4.0	 	Tier	2
vogt_briefe01_1851-3859-32	krafft_landwirthschaft01_1875-1863-17	annotator1	3.0	 	Tier	2
humboldt_aequinoktial03_1859-282-2	beyer_poetik02_1883-11636-31	annotator1	3.0	 	Tier	2
herbart_psychologie02_1825-2640-20	krafft_landwirthschaft01_1875-1863-17	annotator1	3.0	 	Tier	2
26120215_1986_01_07_01_278.tcf.xml-44-27	brehm_thierleben01_1864-3477-1	annotator1	0.0	Satz 2 unverständlich	Tier	2
blumenbach_naturgeschichte_1814-303-47	brehm_thierleben01_1864-3477-1	annotator1	4.0	 	Tier	2
blumenbach_anatomie_1805-3109-67	2532889X_1982-01-12_01_039.tcf.xml-59-43	annotator1	3.0	 	Tier	2
nn_nrhz163b2_1848-227-8	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator1	2.0	 	Tier	2
blumenbach_naturgeschichte_1825-5145-40	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator1	4.0	 	Tier	2
schelling_kunst_1859-3305-23	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator1	3.0	 	Tier	2
blumenbach_naturgeschichte_1815-3422-11	berg_ostasienzoologie02_1867-3520-68	annotator1	4.0	 	Tier	2
26120215_1984_07_17_01_243.tcf.xml-7-21	beyer_poetik02_1883-11636-31	annotator1	3.0	 	Tier	2
treviranus_biologie04_1814-3626-20	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
2532889X_1956-03-02_01_175.tcf.xml-2-18	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
robert_sylphen_1806-1025-13	blumenbach_naturgeschichte_1825-5145-40	annotator1	2.0	 	Tier	2
gruithuisen_mondbewohner_1824-124-2	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
2532889X_1965-08-12_01_131.tcf.xml-13-2	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator1	3.0	 	Tier	2
26120215_1951_09_01_01_049.tcf.xml-9-14	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator1	3.0	 	Tier	2
oken_biologie_1805-713-141	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator1	3.0	 	Tier	2
droysen_alexander_1833-3694-38	brehm_thierleben01_1864-3477-1	annotator1	3.0	 	Tier	2
2532889X_1968-05-02_01_093.tcf.xml-6-13	brehm_thierleben05_1869-15024-23	annotator1	3.0	 	Tier	2
26120215_1954_12_17_01_039.tcf.xml-178-8	blumenbach_naturgeschichte_1825-5145-40	annotator1	2.0	 	Tier	2
26120215_1956_07_01_02_250.tcf.xml-6-53	pueckler_briefe01_1830-932-7	annotator1	2.0	 	Tier	2
baer_thiere_1837-3439-11	krafft_landwirthschaft01_1875-1863-17	annotator1	3.0	 	Tier	2
brehm_thierleben02_1865-20888-19	grimm_maerchen01_1843-1257-21	annotator1	3.0	 	Tier	2
brehm_thierleben02_1865-4525-3	semmelweis_kindbettfieber_1861-4444-121	annotator1	3.0	 	Tier	2
26120215_1987_07_11_01_436.tcf.xml-74-14	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator1	3.0	 	Tier	2
herbart_psychologie02_1825-2640-20	vogt_briefe02_1851-4837-56	annotator1	3.0	 	Tier	2
weismann_keimplasma_1892-1154-12	vogt_briefe01_1851-4574-21	annotator1	2.0	 	Tier	2
2532889X_1957-08-28_01_080.tcf.xml-12-13	burckhardt_renaissance_1860-3656-43	annotator1	2.0	 	Tier	2
brehm_thierleben02_1865-19831-7	vischer_aesthetik0201_1847-353-0	annotator1	4.0	 	Tier	2
2532889X_1988-07-25_01_238.tcf.xml-1-46	vischer_aesthetik0201_1847-353-0	annotator1	3.0	 	Tier	2
2532889X_1982-06-19_01_166.tcf.xml-26-42	beyer_poetik02_1883-11636-31	annotator1	3.0	 	Tier	2
vogt_briefe01_1851-36-8	pueckler_briefe01_1830-932-7	annotator1	3.0	 	Tier	2
2532889X_1965-01-09_01_142.tcf.xml-24-26	pueckler_briefe01_1830-932-7	annotator1	2.0	 	Tier	2
2532889X_1990-01-15_01_097.tcf.xml-466-7	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
2532889X_1980-11-08_01_257.tcf.xml-6-13	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
treviranus_biologie05_1818-1265-54	blumenbach_naturgeschichte_1825-5145-40	annotator1	3.0	 	Tier	2
beyer_poetik02_1883-11636-31	pueckler_briefe01_1830-932-7	annotator1	3.0	 	Tier	2
2532889X_1957-02-01_01_042.tcf.xml-9-9	vischer_aesthetik0201_1847-353-0	annotator1	3.0	 	Tier	2
2532889X_1987-08-08_01_136.tcf.xml-7-16	vischer_aesthetik0201_1847-353-0	annotator1	4.0	 	Tier	2
vogt_briefe02_1851-4837-56	krafft_landwirthschaft01_1875-1863-17	annotator1	4.0	 	Tier	2
26120215_1979_10_25_01_037.tcf.xml-5-23	vischer_aesthetik0201_1847-353-0	annotator1	4.0	 	Tier	2
moltke_zustaende_1841-1617-27	blumenbach_naturgeschichte_1825-5145-40	annotator1	2.0	 	Tier	2
brehm_thierleben01_1864-10651-4	krafft_landwirthschaft01_1875-1863-17	annotator1	3.0	 	Tier	2
goethe_wahlverw02_1809-771-10	grimm_maerchen01_1843-1257-21	annotator1	2.0	 	Tier	2
26120215_1983_08_25_01_347.tcf.xml-9-13	krafft_landwirthschaft01_1875-1863-17	annotator1	3.0	 	Tier	2
brunner_rechtsgeschichte02_1892-12129-5	burckhardt_renaissance_1860-3656-43	annotator1	3.0	 	Tier	2
treviranus_biologie03_1805-1046-23	burckhardt_renaissance_1860-3656-43	annotator1	2.0	 	Tier	2
2532889X_1979-08-19_01_189.tcf.xml-4-4	brehm_thierleben01_1864-3477-1	annotator1	3.0	 	Tier	2
26120215_1968_09_04_01_245.tcf.xml-3-1	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator3	4.0	 	Tier	2
2532889X_1966-04-21_01_221.tcf.xml-6-22	berg_ostasienzoologie02_1867-3520-68	annotator3	4.0	 	Tier	2
26120215_1983_08_25_01_347.tcf.xml-9-13	krafft_landwirthschaft01_1875-1863-17	annotator3	4.0	 	Tier	2
berg_ostasienzoologie01_1876-1509-65	krafft_landwirthschaft01_1875-1863-17	annotator3	4.0	 	Tier	2
26120215_1957_03_12_01_182.tcf.xml-8-9	robert_sylphen_1806-1025-13	annotator3	3.0	 	Tier	2
krafft_landwirthschaft01_1875-1863-17	2532889X_1974-08-17_01_279.tcf.xml-7-4	annotator3	4.0	 	Tier	2
2532889X_1965-08-12_01_131.tcf.xml-13-2	26120215_1984_07_05_01_115.tcf.xml-4-23	annotator3	4.0	 	Tier	2
2532889X_1986-11-01_01_476.tcf.xml-2-217	grimm_maerchen01_1843-1257-21	annotator3	4.0	 	Tier	2
brehm_thierleben01_1864-14349-1	2532889X_1960-10-01_01_126.tcf.xml-29-2	annotator3	4.0	 	Tier	2
sachs_botanik_1875-1773-21	26120215_1956_10_05_01_104.tcf.xml-13-18	annotator3	4.0	 	Tier	2
26120215_1966_08_05_01_243.tcf.xml-69-21	2532889X_1982-01-12_01_039.tcf.xml-59-43	annotator3	4.0	 	Tier	2
26120215_1989_07_29_01_111.tcf.xml-40-17	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator3	4.0	 	Tier	2
2532889X_1979-08-19_01_189.tcf.xml-4-4	brehm_thierleben01_1864-3477-1	annotator3	4.0	 	Tier	2
weismann_keimplasma_1892-1154-12	vogt_briefe01_1851-4574-21	annotator3	4.0	 	Tier	2
vogt_briefe01_1851-36-8	pueckler_briefe01_1830-932-7	annotator3	4.0	 	Tier	2
brehm_thierleben02_1865-5221-2	berg_ostasienzoologie02_1867-3520-68	annotator3	4.0	 	Tier	2
vogt_briefe02_1851-6116-6	beyer_poetik02_1883-11636-31	annotator3	4.0	 	Tier	2
2532889X_1976-08-21_01_410.tcf.xml-2-6	semmelweis_kindbettfieber_1861-4444-121	annotator3	4.0	 	Tier	2
26120215_1987_07_11_01_436.tcf.xml-74-14	26120215_1973_01_18_01_159.tcf.xml-1-24	annotator3	4.0	 	Tier	2
